* Dictionary *
round:		round #
stage:		stage #
amount:		amount to divide
weight:		nominal weight (number of votes)
group:		identifies subjects that were grouped together
id:			id #, constant through session
subject:		subject #, changes across elections
amount1:		offer to subjects #1; set to missing if bf == 0
amount2:		offer to subjects #2; set to missing if bf == 0
amount3:		offer to subjects #3; set to missing if bf == 0
amount4:		offer to subjects #4; set to missing if bf == 0
amount5:		offer to subjects #5; set to missing if bf == 0
selected:		proposal or demand selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w; set to missing if bf == 0
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
experienced:	= 1 if subjects have participated in 1 session before, = 0 o/w
step:			step #; set to missing if bf == 1
d1:			selected demand in step 1; set to missing if bf == 1
d2:			selected demand in step 2; set to missing if bf == 1
d3:			selected demand in step 3; set to missing if bf == 1
d4:			selected demand in step 4; set to missing if bf == 1
demand:		demand; set to missing if bf == 1
close:		= 1 if subject proposed to close the coalition, = 0 o/w; set to missing if bf == 1
bf:			= 1 if game is Baron and Ferejohn, = 0 o/w
total_votes:	total # of votes per group
full:			= 1 if all subjects in that session are paid in full, 0 o/w
**************

round	stage	amount	weight	group	id	subject	amount1	amount2	amount3	amount4	amount5	selected	vote	date	experienced	step	d1	d2	d3	d4	demand	close	bf	total_votes	full
8	1	60	1	1	2	1						0		71902	1	2	55				20	0	0	7	1
8	1	60	1	1	3	3						0		71902	1	2	55				5	1	0	7	1
8	1	60	1	1	9	4						1		71902	1	2	55				5	1	0	7	1
8	1	60	1	1	10	5						0		71902	1	2	55				5	0	0	7	1
8	1	60	1	2	4	2						0		71902	1	2	45				15	1	0	7	1
8	1	60	1	2	5	3						0		71902	1	2	45				15	1	0	7	1
8	1	60	1	2	7	5						1		71902	1	2	45				15	1	0	7	1
8	1	60	1	2	8	1						0		71902	1	2	45				15	1	0	7	1
9	1	60	1	1	4	4						0		71902	1	1					15	0	0	7	1
9	1	60	1	1	5	5						0		71902	1	1					20	0	0	7	1
9	1	60	3	1	6	2						1		71902	1	1					55	0	0	7	1
9	1	60	1	1	7	1						0		71902	1	1					25	0	0	7	1
9	1	60	1	1	8	3						0		71902	1	1					20	0	0	7	1
9	1	60	3	2	1	3						1		71902	1	1					45	0	0	7	1
9	1	60	1	2	2	4						0		71902	1	1					15	0	0	7	1
9	1	60	1	2	3	2						0		71902	1	1					25	0	0	7	1
9	1	60	1	2	9	1						0		71902	1	1					15	0	0	7	1
9	1	60	1	2	10	5						0		71902	1	1					20	0	0	7	1
9	1	60	1	1	4	4						0		71902	1	2	55				15	0	0	7	1
9	1	60	1	1	5	5						0		71902	1	2	55				5	1	0	7	1
9	1	60	1	1	7	1						1		71902	1	2	55				12	0	0	7	1
9	1	60	1	1	8	3						0		71902	1	2	55				5	1	0	7	1
9	1	60	1	2	2	4						0		71902	1	2	45				15	1	0	7	1
9	1	60	1	2	3	2						0		71902	1	2	45				15	1	0	7	1
9	1	60	1	2	9	1						0		71902	1	2	45				15	1	0	7	1
9	1	60	1	2	10	5						1		71902	1	2	45				15	1	0	7	1
9	1	60	1	1	4	4						0		71902	1	3	55	12			12	0	0	7	1
9	1	60	1	1	5	5						1		71902	1	3	55	12			5	1	0	7	1
9	1	60	1	1	8	3						0		71902	1	3	55	12			20	0	0	7	1
10	1	60	3	1	1	4						1		71902	1	1					45	0	0	7	1
10	1	60	1	1	2	2						0		71902	1	1					15	0	0	7	1
10	1	60	1	1	8	3						0		71902	1	1					25	0	0	7	1
10	1	60	1	1	9	1						0		71902	1	1					15	0	0	7	1
10	1	60	1	1	10	5						0		71902	1	1					25	0	0	7	1
10	1	60	1	2	3	1						0		71902	1	1					45	0	0	7	1
10	1	60	1	2	4	5						0		71902	1	1					10	0	0	7	1
10	1	60	1	2	5	4						0		71902	1	1					20	0	0	7	1
10	1	60	3	2	6	3						0		71902	1	1					55	0	0	7	1
10	1	60	1	2	7	2						1		71902	1	1					25	0	0	7	1
10	1	60	1	1	2	2						0		71902	1	2	45				15	1	0	7	1
10	1	60	1	1	8	3						1		71902	1	2	45				15	1	0	7	1
10	1	60	1	1	9	1						0		71902	1	2	45				15	1	0	7	1
10	1	60	1	1	10	5						0		71902	1	2	45				15	1	0	7	1
10	1	60	1	2	3	1						0		71902	1	2	25				35	0	0	7	1
10	1	60	1	2	4	5						1		71902	1	2	25				20	0	0	7	1
10	1	60	1	2	5	4						0		71902	1	2	25				25	0	0	7	1
10	1	60	3	2	6	3						0		71902	1	2	25				55	0	0	7	1
10	1	60	1	2	3	1						0		71902	1	3	25	20			15	0	0	7	1
10	1	60	1	2	5	4						0		71902	1	3	25	20			20	0	0	7	1
10	1	60	3	2	6	3						1		71902	1	3	25	20			50	0	0	7	1
10	1	60	1	2	3	1						0		71902	1	4	25	20	50		10	1	0	7	1
10	1	60	1	2	5	4						1		71902	1	4	25	20	50		10	1	0	7	1
1	1	60	1	1	1	4						0		111302	1	1					15	0	0	7	0
1	1	60	1	1	4	2						0		111302	1	1					15	0	0	7	0
1	1	60	1	1	5	1						0		111302	1	1					58	0	0	7	0
1	1	60	1	1	7	5						0		111302	1	1					15	0	0	7	0
1	1	60	3	1	8	3						1		111302	1	1					45	0	0	7	0
1	1	60	1	2	2	4						1		111302	1	1					13	0	0	7	0
1	1	60	3	2	3	2						0		111302	1	1					45	0	0	7	0
1	1	60	1	2	6	3						0		111302	1	1					12	0	0	7	0
1	1	60	1	2	9	5						0		111302	1	1					45	0	0	7	0
1	1	60	1	2	10	1						0		111302	1	1					20	0	0	7	0
1	1	60	1	1	1	4						0		111302	1	2	45				15	1	0	7	0
1	1	60	1	1	4	2						0		111302	1	2	45				14	1	0	7	0
1	1	60	1	1	5	1						0		111302	1	2	45				58	0	0	7	0
1	1	60	1	1	7	5						1		111302	1	2	45				13	0	0	7	0
1	1	60	3	2	3	2						1		111302	1	2	13				45	1	0	7	0
1	1	60	1	2	6	3						0		111302	1	2	13				12	0	0	7	0
1	1	60	1	2	9	5						0		111302	1	2	13				20	0	0	7	0
1	1	60	1	2	10	1						0		111302	1	2	13				15	0	0	7	0
1	1	60	1	1	1	4						0		111302	1	3	45	13			15	1	0	7	0
1	1	60	1	1	4	2						0		111302	1	3	45	13			15	1	0	7	0
1	1	60	1	1	5	1						1		111302	1	3	45	13			15	1	0	7	0
1	1	60	1	2	6	3						0		111302	1	3	13	45			2	1	0	7	0
1	1	60	1	2	9	5						0		111302	1	3	13	45			5	1	0	7	0
1	1	60	1	2	10	1						1		111302	1	3	13	45			10	1	0	7	0
1	1	60	1	2	6	3						0		111302	1	4	13	45	0		2	1	0	7	0
1	1	60	1	2	9	5						1		111302	1	4	13	45	0		2	1	0	7	0
2	1	60	1	1	1	4						0		111302	1	1					15	0	0	7	0
2	1	60	1	1	4	5						1		111302	1	1					14	0	0	7	0
2	1	60	1	1	7	2						0		111302	1	1					15	0	0	7	0
2	1	60	3	1	8	3						0		111302	1	1					48	0	0	7	0
2	1	60	1	1	10	1						0		111302	1	1					15	0	0	7	0
2	1	60	1	2	2	4						0		111302	1	1					13	0	0	7	0
2	1	60	3	2	3	3						0		111302	1	1					48	0	0	7	0
2	1	60	1	2	5	2						1		111302	1	1					58	0	0	7	0
2	1	60	1	2	6	5						0		111302	1	1					12	0	0	7	0
2	1	60	1	2	9	1						0		111302	1	1					20	0	0	7	0
2	1	60	1	1	1	4						0		111302	1	2	14				15	0	0	7	0
2	1	60	1	1	7	2						0		111302	1	2	14				15	0	0	7	0
2	1	60	3	1	8	3						1		111302	1	2	14				45	1	0	7	0
2	1	60	1	1	10	1						0		111302	1	2	14				10	0	0	7	0
2	1	60	1	2	2	4						0		111302	1	2	58				12	0	0	7	0
2	1	60	3	2	3	3						0		111302	1	2	58				48	0	0	7	0
2	1	60	1	2	6	5						1		111302	1	2	58				12	0	0	7	0
2	1	60	1	2	9	1						0		111302	1	2	58				2	0	0	7	0
2	1	60	1	1	1	4						1		111302	1	3	14	45			15	1	0	7	0
2	1	60	1	1	7	2						0		111302	1	3	14	45			15	1	0	7	0
2	1	60	1	1	10	1						0		111302	1	3	14	45			14	1	0	7	0
2	1	60	1	2	2	4						0		111302	1	3	58	12			12	0	0	7	0
2	1	60	3	2	3	3						1		111302	1	3	58	12			48	0	0	7	0
2	1	60	1	2	9	1						0		111302	1	3	58	12			20	0	0	7	0
2	1	60	1	1	7	2						0		111302	1	4	14	45	0		12	1	0	7	0
2	1	60	1	1	10	1						1		111302	1	4	14	45	0		1	1	0	7	0
2	1	60	1	2	2	4						1		111302	1	4	58	12	48		12	1	0	7	0
2	1	60	1	2	9	1						0		111302	1	4	58	12	48		12	1	0	7	0
3	1	60	1	1	1	2						0		111302	1	1					15	0	0	7	0
3	1	60	3	1	3	5						0		111302	1	1					50	0	0	7	0
3	1	60	1	1	4	1						0		111302	1	1					15	0	0	7	0
3	1	60	1	1	7	3						0		111302	1	1					14.5	0	0	7	0
3	1	60	1	1	10	4						1		111302	1	1					14	0	0	7	0
3	1	60	1	2	2	4						0		111302	1	1					12	0	0	7	0
3	1	60	1	2	5	2						0		111302	1	1					15	0	0	7	0
3	1	60	1	2	6	1						0		111302	1	1					15	0	0	7	0
3	1	60	3	2	8	3						1		111302	1	1					51	0	0	7	0
3	1	60	1	2	9	5						0		111302	1	1					25	0	0	7	0
3	1	60	1	1	1	2						0		111302	1	2	14				15	0	0	7	0
3	1	60	3	1	3	5						0		111302	1	2	14				48	0	0	7	0
3	1	60	1	1	4	1						0		111302	1	2	14				15	0	0	7	0
3	1	60	1	1	7	3						1		111302	1	2	14				14.4	0	0	7	0
3	1	60	1	2	2	4						1		111302	1	2	51				9	1	0	7	0
3	1	60	1	2	5	2						0		111302	1	2	51				9	1	0	7	0
3	1	60	1	2	6	1						0		111302	1	2	51				12	0	0	7	0
3	1	60	1	2	9	5						0		111302	1	2	51				25	0	0	7	0
3	1	60	1	1	1	2						0		111302	1	3	14	14.4			15	0	0	7	0
3	1	60	3	1	3	5						1		111302	1	3	14	14.4			45	0	0	7	0
3	1	60	1	1	4	1						0		111302	1	3	14	14.4			14	0	0	7	0
3	1	60	1	1	1	2						1		111302	1	4	14	14.4	45		15	1	0	7	0
3	1	60	1	1	4	1						0		111302	1	4	14	14.4	45		15	1	0	7	0
4	1	60	1	1	1	2						0		111302	1	1					15	0	0	7	0
4	1	60	1	1	2	4						0		111302	1	1					12.5	0	0	7	0
4	1	60	1	1	4	5						0		111302	1	1					20	0	0	7	0
4	1	60	3	1	8	3						1		111302	1	1					51	0	0	7	0
4	1	60	1	1	10	1						0		111302	1	1					16	0	0	7	0
4	1	60	3	2	3	5						0		111302	1	1					48	0	0	7	0
4	1	60	1	2	5	1						0		111302	1	1					15	0	0	7	0
4	1	60	1	2	6	4						0		111302	1	1					15	0	0	7	0
4	1	60	1	2	7	3						0		111302	1	1					15	0	0	7	0
4	1	60	1	2	9	2						1		111302	1	1					40	0	0	7	0
4	1	60	1	1	1	2						0		111302	1	2	51				15	0	0	7	0
4	1	60	1	1	2	4						0		111302	1	2	51				9	1	0	7	0
4	1	60	1	1	4	5						1		111302	1	2	51				9	1	0	7	0
4	1	60	1	1	10	1						0		111302	1	2	51				15	0	0	7	0
4	1	60	3	2	3	5						0		111302	1	2	40				45	0	0	7	0
4	1	60	1	2	5	1						1		111302	1	2	40				15	0	0	7	0
4	1	60	1	2	6	4						0		111302	1	2	40				20	0	0	7	0
4	1	60	1	2	7	3						0		111302	1	2	40				15	0	0	7	0
4	1	60	3	2	3	5						1		111302	1	3	40	15			45	1	0	7	0
4	1	60	1	2	6	4						0		111302	1	3	40	15			15	0	0	7	0
4	1	60	1	2	7	3						0		111302	1	3	40	15			4	0	0	7	0
5	1	60	3	1	3	2						0		111302	1	1					10	0	0	7	0
5	1	60	1	1	4	5						1		111302	1	1					25	0	0	7	0
5	1	60	1	1	5	1						0		111302	1	1					58	0	0	7	0
5	1	60	1	1	6	3						0		111302	1	1					15	0	0	7	0
5	1	60	1	1	7	4						0		111302	1	1					20	0	0	7	0
5	1	60	1	2	1	4						0		111302	1	1					15	0	0	7	0
5	1	60	1	2	2	5						1		111302	1	1					12.5	0	0	7	0
5	1	60	3	2	8	2						0		111302	1	1					51	0	0	7	0
5	1	60	1	2	9	3						0		111302	1	1					25	0	0	7	0
5	1	60	1	2	10	1						0		111302	1	1					14	0	0	7	0
5	1	60	3	1	3	2						1		111302	1	2	25				48	0	0	7	0
5	1	60	1	1	5	1						0		111302	1	2	25				58	0	0	7	0
5	1	60	1	1	6	3						0		111302	1	2	25				15	0	0	7	0
5	1	60	1	1	7	4						0		111302	1	2	25				15	0	0	7	0
5	1	60	1	2	1	4						0		111302	1	2	12.5				15	0	0	7	0
5	1	60	3	2	8	2						1		111302	1	2	12.5				45	1	0	7	0
5	1	60	1	2	9	3						0		111302	1	2	12.5				15.5	0	0	7	0
5	1	60	1	2	10	1						0		111302	1	2	12.5				14	0	0	7	0
5	1	60	1	1	5	1						1		111302	1	3	25	48			12	1	0	7	0
5	1	60	1	1	6	3						0		111302	1	3	25	48			12	1	0	7	0
5	1	60	1	1	7	4						0		111302	1	3	25	48			15	0	0	7	0
5	1	60	1	2	1	4						0		111302	1	3	12.5	45			15	1	0	7	0
5	1	60	1	2	9	3						0		111302	1	3	12.5	45			2.5	1	0	7	0
5	1	60	1	2	10	1						1		111302	1	3	12.5	45			5	1	0	7	0
5	1	60	1	2	1	4						0		111302	1	4	12.5	45	0		2.5	1	0	7	0
5	1	60	1	2	9	3						1		111302	1	4	12.5	45	0		2.5	1	0	7	0
6	1	60	1	1	1	3						0		111302	1	1					15	0	0	7	0
6	1	60	3	1	3	4						1		111302	1	1					48	0	0	7	0
6	1	60	1	1	7	2						0		111302	1	1					20	0	0	7	0
6	1	60	1	1	9	5						0		111302	1	1					15	0	0	7	0
6	1	60	1	1	10	1						0		111302	1	1					12	0	0	7	0
6	1	60	1	2	2	1						0		111302	1	1					12.5	0	0	7	0
6	1	60	1	2	4	3						0		111302	1	1					14	0	0	7	0
6	1	60	1	2	5	2						0		111302	1	1					58	0	0	7	0
6	1	60	1	2	6	5						0		111302	1	1					12	0	0	7	0
6	1	60	3	2	8	4						1		111302	1	1					51	0	0	7	0
6	1	60	1	1	1	3						0		111302	1	2	48				12	1	0	7	0
6	1	60	1	1	7	2						1		111302	1	2	48				14	0	0	7	0
6	1	60	1	1	9	5						0		111302	1	2	48				12	1	0	7	0
6	1	60	1	1	10	1						0		111302	1	2	48				12	1	0	7	0
6	1	60	1	2	2	1						0		111302	1	2	51				9	1	0	7	0
6	1	60	1	2	4	3						0		111302	1	2	51				9	1	0	7	0
6	1	60	1	2	5	2						1		111302	1	2	51				9	1	0	7	0
6	1	60	1	2	6	5						0		111302	1	2	51				9	1	0	7	0
6	1	60	1	1	1	3						0		111302	1	3	48	14			12	1	0	7	0
6	1	60	1	1	9	5						0		111302	1	3	48	14			12	1	0	7	0
6	1	60	1	1	10	1						1		111302	1	3	48	14			12	1	0	7	0
7	1	60	1	1	2	3						0		111302	1	1					12.5	0	0	7	0
7	1	60	1	1	6	2						0		111302	1	1					15	0	0	7	0
7	1	60	3	1	8	5						1		111302	1	1					54	0	0	7	0
7	1	60	1	1	9	4						0		111302	1	1					15	0	0	7	0
7	1	60	1	1	10	1						0		111302	1	1					14	0	0	7	0
7	1	60	1	2	1	5						0		111302	1	1					15	0	0	7	0
7	1	60	3	2	3	2						1		111302	1	1					10	0	0	7	0
7	1	60	1	2	4	3						0		111302	1	1					13	0	0	7	0
7	1	60	1	2	5	1						0		111302	1	1					58	0	0	7	0
7	1	60	1	2	7	4						0		111302	1	1					12	0	0	7	0
7	1	60	1	1	2	3						0		111302	1	2	54				11	0	0	7	0
7	1	60	1	1	6	2						0		111302	1	2	54				15	0	0	7	0
7	1	60	1	1	9	4						1		111302	1	2	54				6	1	0	7	0
7	1	60	1	1	10	1						0		111302	1	2	54				6	1	0	7	0
7	1	60	1	2	1	5						0		111302	1	2	10				50	1	0	7	0
7	1	60	1	2	4	3						0		111302	1	2	10				50	1	0	7	0
7	1	60	1	2	5	1						0		111302	1	2	10				50	1	0	7	0
7	1	60	1	2	7	4						1		111302	1	2	10				12	1	0	7	0
7	1	60	1	2	1	5						1		111302	1	3	10	12			50	1	0	7	0
7	1	60	1	2	4	3						0		111302	1	3	10	12			38	1	0	7	0
7	1	60	1	2	5	1						0		111302	1	3	10	12			28	1	0	7	0
7	1	60	1	2	4	3						1		111302	1	4	10	12	0		37	1	0	7	0
7	1	60	1	2	5	1						0		111302	1	4	10	12	0		28	1	0	7	0
7	1	60	1	2	5	1						1		111302	1	5	10	12	0	37	1	1	0	7	0
8	1	60	1	1	4	5						0		111302	1	1					25	0	0	7	0
8	1	60	1	1	6	2						0		111302	1	1					15	0	0	7	0
8	1	60	1	1	7	3						0		111302	1	1					40	0	0	7	0
8	1	60	3	1	8	4						0		111302	1	1					57	0	0	7	0
8	1	60	1	1	10	1						1		111302	1	1					12	0	0	7	0
8	1	60	1	2	1	2						1		111302	1	1					15	0	0	7	0
8	1	60	1	2	2	3						0		111302	1	1					12.5	0	0	7	0
8	1	60	3	2	3	5						0		111302	1	1					51	0	0	7	0
8	1	60	1	2	5	4						0		111302	1	1					15	0	0	7	0
8	1	60	1	2	9	1						0		111302	1	1					15	0	0	7	0
8	1	60	1	1	4	5						0		111302	1	2	12				45	0	0	7	0
8	1	60	1	1	6	2						0		111302	1	2	12				11	0	0	7	0
8	1	60	1	1	7	3						0		111302	1	2	12				15	0	0	7	0
8	1	60	3	1	8	4						1		111302	1	2	12				48	1	0	7	0
8	1	60	1	2	2	3						0		111302	1	2	15				13	0	0	7	0
8	1	60	3	2	3	5						1		111302	1	2	15				51	0	0	7	0
8	1	60	1	2	5	4						0		111302	1	2	15				15	0	0	7	0
8	1	60	1	2	9	1						0		111302	1	2	15				15	0	0	7	0
8	1	60	1	2	2	3						0		111302	1	3	15	51			9	1	0	7	0
8	1	60	1	2	5	4						0		111302	1	3	15	51			15	0	0	7	0
8	1	60	1	2	9	1						1		111302	1	3	15	51			9	1	0	7	0
9	1	60	1	1	1	3						0		111302	1	1					15	0	0	7	0
9	1	60	1	1	2	4						0		111302	1	1					12.5	0	0	7	0
9	1	60	3	1	3	2						1		111302	1	1					51	0	0	7	0
9	1	60	1	1	4	5						0		111302	1	1					25	0	0	7	0
9	1	60	1	1	5	1						0		111302	1	1					15	0	0	7	0
9	1	60	1	2	6	3						0		111302	1	1					15	0	0	7	0
9	1	60	1	2	7	2						1		111302	1	1					15	0	0	7	0
9	1	60	3	2	8	4						0		111302	1	1					57	0	0	7	0
9	1	60	1	2	9	1						0		111302	1	1					15	0	0	7	0
9	1	60	1	2	10	5						0		111302	1	1					12	0	0	7	0
9	1	60	1	1	1	3						1		111302	1	2	51				9	1	0	7	0
9	1	60	1	1	2	4						0		111302	1	2	51				9	1	0	7	0
9	1	60	1	1	4	5						0		111302	1	2	51				13	0	0	7	0
9	1	60	1	1	5	1						0		111302	1	2	51				9	1	0	7	0
9	1	60	1	2	6	3						0		111302	1	2	15				15	0	0	7	0
9	1	60	3	2	8	4						1		111302	1	2	15				45	1	0	7	0
9	1	60	1	2	9	1						0		111302	1	2	15				15	0	0	7	0
9	1	60	1	2	10	5						0		111302	1	2	15				12	0	0	7	0
10	1	60	1	1	2	2						0		111302	1	1					12.5	0	0	7	0
10	1	60	1	1	6	4						0		111302	1	1					15	0	0	7	0
10	1	60	3	1	8	5						0		111302	1	1					57	0	0	7	0
10	1	60	1	1	9	1						1		111302	1	1					15	0	0	7	0
10	1	60	1	1	10	3						0		111302	1	1					12	0	0	7	0
10	1	60	1	2	1	2						0		111302	1	1					15	0	0	7	0
10	1	60	3	2	3	1						1		111302	1	1					54	0	0	7	0
10	1	60	1	2	4	5						0		111302	1	1					13	0	0	7	0
10	1	60	1	2	5	4						0		111302	1	1					58	0	0	7	0
10	1	60	1	2	7	3						0		111302	1	1					15	0	0	7	0
10	1	60	1	1	2	2						0		111302	1	2	15				12	0	0	7	0
10	1	60	1	1	6	4						1		111302	1	2	15				15	0	0	7	0
10	1	60	3	1	8	5						0		111302	1	2	15				45	1	0	7	0
10	1	60	1	1	10	3						0		111302	1	2	15				12	0	0	7	0
10	1	60	1	2	1	2						0		111302	1	2	54				15	0	0	7	0
10	1	60	1	2	4	5						1		111302	1	2	54				6	1	0	7	0
10	1	60	1	2	5	4						0		111302	1	2	54				15	0	0	7	0
10	1	60	1	2	7	3						0		111302	1	2	54				17	0	0	7	0
10	1	60	1	1	2	2						0		111302	1	3	15	15			14	0	0	7	0
10	1	60	3	1	8	5						0		111302	1	3	15	15			30	1	0	7	0
10	1	60	1	1	10	3						1		111302	1	3	15	15			30	0	0	7	0
10	1	60	1	1	2	2						0		111302	1	4	15	15	30		14	0	0	7	0
10	1	60	3	1	8	5						1		111302	1	4	15	15	30		45	1	0	7	0
1	1	60	1	1	2	5						0		111502	1	1					15	0	0	5	1
1	1	60	1	1	3	1						0		111502	1	1					22	0	0	5	1
1	1	60	1	1	7	4						1		111502	1	1					20	0	0	5	1
1	1	60	1	1	8	2						0		111502	1	1					19	0	0	5	1
1	1	60	1	1	11	3						0		111502	1	1					16	0	0	5	1
1	1	60	1	2	4	2						0		111502	1	1					25	0	0	5	1
1	1	60	1	2	10	3						0		111502	1	1					20	0	0	5	1
1	1	60	1	2	13	4						0		111502	1	1					20	0	0	5	1
1	1	60	1	2	14	1						1		111502	1	1					15	0	0	5	1
1	1	60	1	2	15	5						0		111502	1	1					20	0	0	5	1
1	1	60	1	3	1	1						0		111502	1	1					20	0	0	5	1
1	1	60	1	3	5	2						0		111502	1	1					11	0	0	5	1
1	1	60	1	3	6	4						0		111502	1	1					20	0	0	5	1
1	1	60	1	3	9	5						0		111502	1	1					25	0	0	5	1
1	1	60	1	3	12	3						1		111502	1	1					25	0	0	5	1
1	1	60	1	1	2	5						0		111502	1	2	20				12	0	0	5	1
1	1	60	1	1	3	1						1		111502	1	2	20				20	0	0	5	1
1	1	60	1	1	8	2						0		111502	1	2	20				18	0	0	5	1
1	1	60	1	1	11	3						0		111502	1	2	20				25	0	0	5	1
1	1	60	1	2	4	2						0		111502	1	2	15				25	0	0	5	1
1	1	60	1	2	10	3						0		111502	1	2	15				20	0	0	5	1
1	1	60	1	2	13	4						0		111502	1	2	15				20	0	0	5	1
1	1	60	1	2	15	5						1		111502	1	2	15				20	0	0	5	1
1	1	60	1	3	1	1						0		111502	1	2	25				15	0	0	5	1
1	1	60	1	3	5	2						0		111502	1	2	25				14	0	0	5	1
1	1	60	1	3	6	4						1		111502	1	2	25				20	0	0	5	1
1	1	60	1	3	9	5						0		111502	1	2	25				19	0	0	5	1
1	1	60	1	1	2	5						0		111502	1	3	20	20			10	1	0	5	1
1	1	60	1	1	8	2						0		111502	1	3	20	20			18	1	0	5	1
1	1	60	1	1	11	3						1		111502	1	3	20	20			10	0	0	5	1
1	1	60	1	2	4	2						1		111502	1	3	15	20			25	1	0	5	1
1	1	60	1	2	10	3						0		111502	1	3	15	20			25	1	0	5	1
1	1	60	1	2	13	4						0		111502	1	3	15	20			20	1	0	5	1
1	1	60	1	3	1	1						1		111502	1	3	25	20			15	1	0	5	1
1	1	60	1	3	5	2						0		111502	1	3	25	20			15	1	0	5	1
1	1	60	1	3	9	5						0		111502	1	3	25	20			15	1	0	5	1
1	1	60	1	1	2	5						0		111502	1	4	20	20	10		10	1	0	5	1
1	1	60	1	1	8	2						1		111502	1	4	20	20	10		9	1	0	5	1
1	1	60	1	1	2	5						1		111502	1	5	20	20	10	9	1	1	0	5	1
2	1	60	1	1	4	3						0		111502	1	1					20	0	0	5	1
2	1	60	1	1	11	2						0		111502	1	1					25	0	0	5	1
2	1	60	1	1	13	5						0		111502	1	1					20	0	0	5	1
2	1	60	1	1	14	1						0		111502	1	1					12	0	0	5	1
2	1	60	1	1	15	4						1		111502	1	1					20	0	0	5	1
2	1	60	1	2	3	5						1		111502	1	1					22	0	0	5	1
2	1	60	1	2	5	4						0		111502	1	1					15	0	0	5	1
2	1	60	1	2	7	1						0		111502	1	1					22	0	0	5	1
2	1	60	1	2	10	3						0		111502	1	1					20	0	0	5	1
2	1	60	1	2	12	2						0		111502	1	1					25	0	0	5	1
2	1	60	1	3	1	5						0		111502	1	1					17	0	0	5	1
2	1	60	1	3	2	4						0		111502	1	1					15	0	0	5	1
2	1	60	1	3	6	3						0		111502	1	1					20	0	0	5	1
2	1	60	1	3	8	1						1		111502	1	1					25	0	0	5	1
2	1	60	1	3	9	2						0		111502	1	1					28	0	0	5	1
2	1	60	1	1	4	3						0		111502	1	2	20				25	0	0	5	1
2	1	60	1	1	11	2						0		111502	1	2	20				20	0	0	5	1
2	1	60	1	1	13	5						0		111502	1	2	20				20	0	0	5	1
2	1	60	1	1	14	1						1		111502	1	2	20				20	0	0	5	1
2	1	60	1	2	5	4						1		111502	1	2	22				15	0	0	5	1
2	1	60	1	2	7	1						0		111502	1	2	22				20	0	0	5	1
2	1	60	1	2	10	3						0		111502	1	2	22				20	0	0	5	1
2	1	60	1	2	12	2						0		111502	1	2	22				20	0	0	5	1
2	1	60	1	3	1	5						0		111502	1	2	25				20	0	0	5	1
2	1	60	1	3	2	4						1		111502	1	2	25				17	0	0	5	1
2	1	60	1	3	6	3						0		111502	1	2	25				20	0	0	5	1
2	1	60	1	3	9	2						0		111502	1	2	25				22	0	0	5	1
2	1	60	1	1	4	3						1		111502	1	3	20	20			20	1	0	5	1
2	1	60	1	1	11	2						0		111502	1	3	20	20			15	1	0	5	1
2	1	60	1	1	13	5						0		111502	1	3	20	20			20	1	0	5	1
2	1	60	1	2	7	1						0		111502	1	3	22	15			20	1	0	5	1
2	1	60	1	2	10	3						0		111502	1	3	22	15			23	0	0	5	1
2	1	60	1	2	12	2						1		111502	1	3	22	15			23	1	0	5	1
2	1	60	1	3	1	5						1		111502	1	3	25	17			20	0	0	5	1
2	1	60	1	3	6	3						0		111502	1	3	25	17			18	1	0	5	1
2	1	60	1	3	9	2						0		111502	1	3	25	17			18	1	0	5	1
2	1	60	1	3	6	3						1		111502	1	4	25	17	20		23	1	0	5	1
2	1	60	1	3	9	2						0		111502	1	4	25	17	20		18	1	0	5	1
3	1	60	1	1	1	5						0		111502	1	1					18	0	0	5	1
3	1	60	1	1	3	4						1		111502	1	1					22	0	0	5	1
3	1	60	1	1	7	2						0		111502	1	1					20	0	0	5	1
3	1	60	1	1	9	1						0		111502	1	1					28	0	0	5	1
3	1	60	1	1	11	3						0		111502	1	1					20	0	0	5	1
3	1	60	1	2	6	4						0		111502	1	1					20	0	0	5	1
3	1	60	1	2	10	3						0		111502	1	1					20	0	0	5	1
3	1	60	1	2	12	1						0		111502	1	1					25	0	0	5	1
3	1	60	1	2	13	2						1		111502	1	1					20	0	0	5	1
3	1	60	1	2	14	5						0		111502	1	1					12	0	0	5	1
3	1	60	1	3	2	5						0		111502	1	1					22	0	0	5	1
3	1	60	1	3	4	3						0		111502	1	1					20	0	0	5	1
3	1	60	1	3	5	4						0		111502	1	1					15	0	0	5	1
3	1	60	1	3	8	1						0		111502	1	1					19	0	0	5	1
3	1	60	1	3	15	2						1		111502	1	1					20	0	0	5	1
3	1	60	1	1	1	5						1		111502	1	2	22				18	0	0	5	1
3	1	60	1	1	7	2						0		111502	1	2	22				20	0	0	5	1
3	1	60	1	1	9	1						0		111502	1	2	22				18	0	0	5	1
3	1	60	1	1	11	3						0		111502	1	2	22				25	0	0	5	1
3	1	60	1	2	6	4						0		111502	1	2	20				20	0	0	5	1
3	1	60	1	2	10	3						0		111502	1	2	20				20	0	0	5	1
3	1	60	1	2	12	1						0		111502	1	2	20				20	0	0	5	1
