* Dictionary *
cycle:		cycle # (supergame within a session)
period:		period # (period within a cycle)
beta:			beta, = 999 if one-shot treatment (OS), = 999999 if infinity treatment
z:			public signal, set to missing if beta = 999999, or in two occasion because it was not recorded
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
coop:			= 1 if subject cooperated, = 0 o/w
group:		identifies subjects that were grouped together for a cycle
id:			id #, constant within a session
**************

cycle	period	beta	z	date	coop	group	id
4	2	999999		52108.1	1	1935	209
5	1	999999		52108.1	0	1941	209
5	2	999999		52108.1	0	1941	209
5	3	999999		52108.1	0	1941	209
5	4	999999		52108.1	0	1941	209
5	5	999999		52108.1	0	1941	209
6	1	999999		52108.1	0	1950	209
6	2	999999		52108.1	0	1950	209
6	3	999999		52108.1	0	1950	209
6	4	999999		52108.1	0	1950	209
6	5	999999		52108.1	0	1950	209
7	1	999999		52108.1	0	1957	209
7	2	999999		52108.1	0	1957	209
8	1	999999		52108.1	0	1971	209
8	2	999999		52108.1	0	1971	209
8	3	999999		52108.1	0	1971	209
8	4	999999		52108.1	0	1971	209
8	5	999999		52108.1	0	1971	209
8	6	999999		52108.1	0	1971	209
8	7	999999		52108.1	0	1971	209
8	8	999999		52108.1	0	1971	209
8	9	999999		52108.1	0	1971	209
8	10	999999		52108.1	0	1971	209
8	11	999999		52108.1	0	1971	209
8	12	999999		52108.1	0	1971	209
8	13	999999		52108.1	0	1971	209
9	1	999999		52108.1	0	1983	209
9	2	999999		52108.1	0	1983	209
9	3	999999		52108.1	0	1983	209
9	4	999999		52108.1	0	1983	209
9	5	999999		52108.1	0	1983	209
9	6	999999		52108.1	0	1983	209
10	1	999999		52108.1	1	1992	209
10	2	999999		52108.1	1	1992	209
10	3	999999		52108.1	1	1992	209
10	4	999999		52108.1	1	1992	209
10	5	999999		52108.1	1	1992	209
10	6	999999		52108.1	1	1992	209
1	1	999999		52108.1	1	1905	210
1	2	999999		52108.1	1	1905	210
1	3	999999		52108.1	1	1905	210
1	4	999999		52108.1	0	1905	210
1	5	999999		52108.1	0	1905	210
2	1	999999		52108.1	0	1915	210
2	2	999999		52108.1	1	1915	210
2	3	999999		52108.1	0	1915	210
2	4	999999		52108.1	1	1915	210
2	5	999999		52108.1	0	1915	210
2	6	999999		52108.1	1	1915	210
2	7	999999		52108.1	1	1915	210
2	8	999999		52108.1	0	1915	210
2	9	999999		52108.1	1	1915	210
2	10	999999		52108.1	1	1915	210
2	11	999999		52108.1	0	1915	210
2	12	999999		52108.1	0	1915	210
2	13	999999		52108.1	1	1915	210
2	14	999999		52108.1	0	1915	210
2	15	999999		52108.1	1	1915	210
2	16	999999		52108.1	0	1915	210
2	17	999999		52108.1	1	1915	210
2	18	999999		52108.1	0	1915	210
2	19	999999		52108.1	1	1915	210
2	20	999999		52108.1	0	1915	210
2	21	999999		52108.1	1	1915	210
3	1	999999		52108.1	0	1924	210
3	2	999999		52108.1	0	1924	210
3	3	999999		52108.1	0	1924	210
3	4	999999		52108.1	0	1924	210
4	1	999999		52108.1	0	1931	210
4	2	999999		52108.1	0	1931	210
5	1	999999		52108.1	0	1939	210
5	2	999999		52108.1	0	1939	210
5	3	999999		52108.1	0	1939	210
5	4	999999		52108.1	0	1939	210
5	5	999999		52108.1	0	1939	210
6	1	999999		52108.1	0	1955	210
6	2	999999		52108.1	0	1955	210
6	3	999999		52108.1	0	1955	210
6	4	999999		52108.1	0	1955	210
6	5	999999		52108.1	0	1955	210
7	1	999999		52108.1	0	1959	210
7	2	999999		52108.1	0	1959	210
8	1	999999		52108.1	0	1969	210
8	2	999999		52108.1	0	1969	210
8	3	999999		52108.1	0	1969	210
8	4	999999		52108.1	0	1969	210
8	5	999999		52108.1	0	1969	210
8	6	999999		52108.1	0	1969	210
8	7	999999		52108.1	0	1969	210
8	8	999999		52108.1	0	1969	210
8	9	999999		52108.1	0	1969	210
8	10	999999		52108.1	0	1969	210
8	11	999999		52108.1	0	1969	210
8	12	999999		52108.1	0	1969	210
8	13	999999		52108.1	0	1969	210
9	1	999999		52108.1	0	1979	210
9	2	999999		52108.1	0	1979	210
9	3	999999		52108.1	0	1979	210
9	4	999999		52108.1	0	1979	210
9	5	999999		52108.1	0	1979	210
9	6	999999		52108.1	0	1979	210
10	1	999999		52108.1	0	1990	210
10	2	999999		52108.1	0	1990	210
10	3	999999		52108.1	0	1990	210
10	4	999999		52108.1	0	1990	210
10	5	999999		52108.1	0	1990	210
10	6	999999		52108.1	0	1990	210
1	1	999999		52108.1	1	1906	211
1	2	999999		52108.1	0	1906	211
1	3	999999		52108.1	0	1906	211
1	4	999999		52108.1	1	1906	211
1	5	999999		52108.1	1	1906	211
2	1	999999		52108.1	0	1916	211
2	2	999999		52108.1	1	1916	211
2	3	999999		52108.1	0	1916	211
2	4	999999		52108.1	0	1916	211
2	5	999999		52108.1	0	1916	211
2	6	999999		52108.1	1	1916	211
2	7	999999		52108.1	0	1916	211
2	8	999999		52108.1	1	1916	211
2	9	999999		52108.1	1	1916	211
2	10	999999		52108.1	0	1916	211
2	11	999999		52108.1	1	1916	211
2	12	999999		52108.1	0	1916	211
2	13	999999		52108.1	0	1916	211
2	14	999999		52108.1	1	1916	211
2	15	999999		52108.1	0	1916	211
2	16	999999		52108.1	0	1916	211
2	17	999999		52108.1	0	1916	211
2	18	999999		52108.1	0	1916	211
2	19	999999		52108.1	1	1916	211
2	20	999999		52108.1	0	1916	211
2	21	999999		52108.1	1	1916	211
3	1	999999		52108.1	1	1922	211
3	2	999999		52108.1	0	1922	211
3	3	999999		52108.1	1	1922	211
3	4	999999		52108.1	1	1922	211
4	1	999999		52108.1	0	1934	211
4	2	999999		52108.1	0	1934	211
5	1	999999		52108.1	0	1945	211
5	2	999999		52108.1	1	1945	211
5	3	999999		52108.1	1	1945	211
5	4	999999		52108.1	1	1945	211
5	5	999999		52108.1	0	1945	211
6	1	999999		52108.1	0	1953	211
6	2	999999		52108.1	1	1953	211
6	3	999999		52108.1	0	1953	211
6	4	999999		52108.1	1	1953	211
6	5	999999		52108.1	1	1953	211
7	1	999999		52108.1	1	1962	211
7	2	999999		52108.1	0	1962	211
8	1	999999		52108.1	0	1970	211
8	2	999999		52108.1	1	1970	211
8	3	999999		52108.1	1	1970	211
8	4	999999		52108.1	0	1970	211
8	5	999999		52108.1	1	1970	211
8	6	999999		52108.1	1	1970	211
8	7	999999		52108.1	0	1970	211
8	8	999999		52108.1	0	1970	211
8	9	999999		52108.1	0	1970	211
8	10	999999		52108.1	1	1970	211
8	11	999999		52108.1	0	1970	211
8	12	999999		52108.1	1	1970	211
8	13	999999		52108.1	1	1970	211
9	1	999999		52108.1	1	1980	211
9	2	999999		52108.1	1	1980	211
9	3	999999		52108.1	1	1980	211
9	4	999999		52108.1	0	1980	211
9	5	999999		52108.1	1	1980	211
9	6	999999		52108.1	1	1980	211
10	1	999999		52108.1	0	1995	211
10	2	999999		52108.1	0	1995	211
10	3	999999		52108.1	1	1995	211
10	4	999999		52108.1	1	1995	211
10	5	999999		52108.1	0	1995	211
10	6	999999		52108.1	1	1995	211
1	1	999999		52108.1	0	1898	212
1	2	999999		52108.1	0	1898	212
1	3	999999		52108.1	0	1898	212
1	4	999999		52108.1	1	1898	212
1	5	999999		52108.1	1	1898	212
2	1	999999		52108.1	1	1909	212
2	2	999999		52108.1	0	1909	212
2	3	999999		52108.1	0	1909	212
2	4	999999		52108.1	0	1909	212
2	5	999999		52108.1	1	1909	212
2	6	999999		52108.1	1	1909	212
2	7	999999		52108.1	0	1909	212
2	8	999999		52108.1	0	1909	212
2	9	999999		52108.1	1	1909	212
2	10	999999		52108.1	1	1909	212
2	11	999999		52108.1	1	1909	212
2	12	999999		52108.1	1	1909	212
2	13	999999		52108.1	1	1909	212
2	14	999999		52108.1	1	1909	212
2	15	999999		52108.1	1	1909	212
2	16	999999		52108.1	1	1909	212
2	17	999999		52108.1	0	1909	212
2	18	999999		52108.1	0	1909	212
2	19	999999		52108.1	0	1909	212
2	20	999999		52108.1	0	1909	212
2	21	999999		52108.1	1	1909	212
3	1	999999		52108.1	0	1926	212
3	2	999999		52108.1	0	1926	212
3	3	999999		52108.1	0	1926	212
3	4	999999		52108.1	0	1926	212
4	1	999999		52108.1	0	1928	212
4	2	999999		52108.1	0	1928	212
5	1	999999		52108.1	0	1937	212
5	2	999999		52108.1	0	1937	212
5	3	999999		52108.1	0	1937	212
5	4	999999		52108.1	0	1937	212
5	5	999999		52108.1	0	1937	212
6	1	999999		52108.1	0	1949	212
6	2	999999		52108.1	0	1949	212
6	3	999999		52108.1	0	1949	212
6	4	999999		52108.1	0	1949	212
6	5	999999		52108.1	0	1949	212
7	1	999999		52108.1	0	1962	212
7	2	999999		52108.1	0	1962	212
8	1	999999		52108.1	0	1967	212
8	2	999999		52108.1	0	1967	212
8	3	999999		52108.1	0	1967	212
8	4	999999		52108.1	0	1967	212
8	5	999999		52108.1	0	1967	212
8	6	999999		52108.1	0	1967	212
8	7	999999		52108.1	0	1967	212
8	8	999999		52108.1	0	1967	212
8	9	999999		52108.1	0	1967	212
8	10	999999		52108.1	0	1967	212
8	11	999999		52108.1	0	1967	212
8	12	999999		52108.1	0	1967	212
8	13	999999		52108.1	0	1967	212
9	1	999999		52108.1	0	1983	212
9	2	999999		52108.1	0	1983	212
9	3	999999		52108.1	0	1983	212
9	4	999999		52108.1	0	1983	212
9	5	999999		52108.1	0	1983	212
9	6	999999		52108.1	0	1983	212
10	1	999999		52108.1	1	1991	212
10	2	999999		52108.1	1	1991	212
10	3	999999		52108.1	1	1991	212
10	4	999999		52108.1	0	1991	212
10	5	999999		52108.1	0	1991	212
10	6	999999		52108.1	0	1991	212
1	1	999999		52108.1	1	1899	213
1	2	999999		52108.1	0	1899	213
1	3	999999		52108.1	1	1899	213
1	4	999999		52108.1	1	1899	213
1	5	999999		52108.1	1	1899	213
2	1	999999		52108.1	0	1916	213
2	2	999999		52108.1	1	1916	213
2	3	999999		52108.1	1	1916	213
2	4	999999		52108.1	1	1916	213
2	5	999999		52108.1	0	1916	213
2	6	999999		52108.1	0	1916	213
2	7	999999		52108.1	1	1916	213
2	8	999999		52108.1	1	1916	213
2	9	999999		52108.1	1	1916	213
2	10	999999		52108.1	0	1916	213
2	11	999999		52108.1	1	1916	213
2	12	999999		52108.1	1	1916	213
2	13	999999		52108.1	1	1916	213
2	14	999999		52108.1	1	1916	213
2	15	999999		52108.1	0	1916	213
2	16	999999		52108.1	1	1916	213
2	17	999999		52108.1	1	1916	213
2	18	999999		52108.1	1	1916	213
2	19	999999		52108.1	1	1916	213
2	20	999999		52108.1	0	1916	213
2	21	999999		52108.1	1	1916	213
3	1	999999		52108.1	1	1921	213
3	2	999999		52108.1	1	1921	213
3	3	999999		52108.1	1	1921	213
3	4	999999		52108.1	1	1921	213
4	1	999999		52108.1	0	1933	213
4	2	999999		52108.1	0	1933	213
5	1	999999		52108.1	1	1941	213
5	2	999999		52108.1	1	1941	213
5	3	999999		52108.1	0	1941	213
5	4	999999		52108.1	1	1941	213
5	5	999999		52108.1	1	1941	213
6	1	999999		52108.1	1	1950	213
6	2	999999		52108.1	1	1950	213
6	3	999999		52108.1	1	1950	213
6	4	999999		52108.1	1	1950	213
6	5	999999		52108.1	1	1950	213
7	1	999999		52108.1	0	1961	213
7	2	999999		52108.1	0	1961	213
8	1	999999		52108.1	0	1976	213
8	2	999999		52108.1	0	1976	213
8	3	999999		52108.1	0	1976	213
8	4	999999		52108.1	0	1976	213
8	5	999999		52108.1	0	1976	213
8	6	999999		52108.1	0	1976	213
8	7	999999		52108.1	0	1976	213
8	8	999999		52108.1	0	1976	213
8	9	999999		52108.1	0	1976	213
8	10	999999		52108.1	0	1976	213
8	11	999999		52108.1	1	1976	213
8	12	999999		52108.1	0	1976	213
8	13	999999		52108.1	0	1976	213
9	1	999999		52108.1	1	1980	213
9	2	999999		52108.1	0	1980	213
9	3	999999		52108.1	0	1980	213
9	4	999999		52108.1	1	1980	213
9	5	999999		52108.1	0	1980	213
9	6	999999		52108.1	0	1980	213
10	1	999999		52108.1	1	1993	213
10	2	999999		52108.1	1	1993	213
10	3	999999		52108.1	1	1993	213
10	4	999999		52108.1	0	1993	213
10	5	999999		52108.1	0	1993	213
10	6	999999		52108.1	1	1993	213
1	1	999999		52108.1	1	1899	214
1	2	999999		52108.1	1	1899	214
1	3	999999		52108.1	1	1899	214
1	4	999999		52108.1	1	1899	214
1	5	999999		52108.1	1	1899	214
2	1	999999		52108.1	1	1912	214
2	2	999999		52108.1	1	1912	214
2	3	999999		52108.1	1	1912	214
2	4	999999		52108.1	0	1912	214
2	5	999999		52108.1	1	1912	214
2	6	999999		52108.1	0	1912	214
2	7	999999		52108.1	1	1912	214
2	8	999999		52108.1	0	1912	214
2	9	999999		52108.1	0	1912	214
2	10	999999		52108.1	0	1912	214
2	11	999999		52108.1	1	1912	214
2	12	999999		52108.1	0	1912	214
2	13	999999		52108.1	1	1912	214
2	14	999999		52108.1	0	1912	214
2	15	999999		52108.1	0	1912	214
2	16	999999		52108.1	1	1912	214
2	17	999999		52108.1	1	1912	214
2	18	999999		52108.1	0	1912	214
2	19	999999		52108.1	1	1912	214
2	20	999999		52108.1	0	1912	214
2	21	999999		52108.1	0	1912	214
3	1	999999		52108.1	0	1921	214
3	2	999999		52108.1	0	1921	214
3	3	999999		52108.1	0	1921	214
3	4	999999		52108.1	0	1921	214
4	1	999999		52108.1	0	1934	214
4	2	999999		52108.1	0	1934	214
5	1	999999		52108.1	0	1943	214
5	2	999999		52108.1	0	1943	214
5	3	999999		52108.1	0	1943	214
5	4	999999		52108.1	0	1943	214
5	5	999999		52108.1	0	1943	214
6	1	999999		52108.1	0	1955	214
6	2	999999		52108.1	1	1955	214
6	3	999999		52108.1	0	1955	214
6	4	999999		52108.1	0	1955	214
6	5	999999		52108.1	0	1955	214
7	1	999999		52108.1	0	1966	214
7	2	999999		52108.1	0	1966	214
8	1	999999		52108.1	0	1970	214
8	2	999999		52108.1	0	1970	214
8	3	999999		52108.1	0	1970	214
8	4	999999		52108.1	0	1970	214
8	5	999999		52108.1	0	1970	214
8	6	999999		52108.1	0	1970	214
8	7	999999		52108.1	0	1970	214
8	8	999999		52108.1	0	1970	214
8	9	999999		52108.1	0	1970	214
8	10	999999		52108.1	0	1970	214
8	11	999999		52108.1	0	1970	214
8	12	999999		52108.1	0	1970	214
8	13	999999		52108.1	0	1970	214
9	1	999999		52108.1	0	1986	214
9	2	999999		52108.1	0	1986	214
9	3	999999		52108.1	0	1986	214
9	4	999999		52108.1	0	1986	214
9	5	999999		52108.1	0	1986	214
9	6	999999		52108.1	0	1986	214
10	1	999999		52108.1	0	1996	214
10	2	999999		52108.1	0	1996	214
10	3	999999		52108.1	0	1996	214
10	4	999999		52108.1	0	1996	214
10	5	999999		52108.1	0	1996	214
10	6	999999		52108.1	0	1996	214
1	1	999999		52108.1	0	1903	215
1	2	999999		52108.1	0	1903	215
1	3	999999		52108.1	0	1903	215
1	4	999999		52108.1	0	1903	215
1	5	999999		52108.1	0	1903	215
2	1	999999		52108.1	0	1910	215
2	2	999999		52108.1	0	1910	215
2	3	999999		52108.1	0	1910	215
2	4	999999		52108.1	0	1910	215
2	5	999999		52108.1	0	1910	215
2	6	999999		52108.1	0	1910	215
2	7	999999		52108.1	0	1910	215
2	8	999999		52108.1	0	1910	215
2	9	999999		52108.1	0	1910	215
2	10	999999		52108.1	0	1910	215
2	11	999999		52108.1	0	1910	215
2	12	999999		52108.1	0	1910	215
2	13	999999		52108.1	0	1910	215
2	14	999999		52108.1	0	1910	215
2	15	999999		52108.1	0	1910	215
2	16	999999		52108.1	0	1910	215
2	17	999999		52108.1	0	1910	215
2	18	999999		52108.1	0	1910	215
2	19	999999		52108.1	0	1910	215
2	20	999999		52108.1	0	1910	215
2	21	999999		52108.1	0	1910	215
3	1	999999		52108.1	0	1924	215
3	2	999999		52108.1	0	1924	215
3	3	999999		52108.1	0	1924	215
3	4	999999		52108.1	0	1924	215
4	1	999999		52108.1	0	1933	215
4	2	999999		52108.1	0	1933	215
5	1	999999		52108.1	0	1942	215
5	2	999999		52108.1	0	1942	215
5	3	999999		52108.1	0	1942	215
5	4	999999		52108.1	0	1942	215
5	5	999999		52108.1	0	1942	215
6	1	999999		52108.1	0	1951	215
6	2	999999		52108.1	0	1951	215
6	3	999999		52108.1	0	1951	215
6	4	999999		52108.1	0	1951	215
6	5	999999		52108.1	0	1951	215
7	1	999999		52108.1	0	1958	215
7	2	999999		52108.1	0	1958	215
8	1	999999		52108.1	0	1974	215
8	2	999999		52108.1	0	1974	215
8	3	999999		52108.1	0	1974	215
8	4	999999		52108.1	0	1974	215
8	5	999999		52108.1	0	1974	215
8	6	999999		52108.1	0	1974	215
8	7	999999		52108.1	0	1974	215
8	8	999999		52108.1	0	1974	215
8	9	999999		52108.1	0	1974	215
8	10	999999		52108.1	0	1974	215
8	11	999999		52108.1	0	1974	215
8	12	999999		52108.1	0	1974	215
8	13	999999		52108.1	0	1974	215
9	1	999999		52108.1	0	1986	215
9	2	999999		52108.1	0	1986	215
9	3	999999		52108.1	0	1986	215
9	4	999999		52108.1	0	1986	215
9	5	999999		52108.1	0	1986	215
9	6	999999		52108.1	0	1986	215
10	1	999999		52108.1	0	1989	215
10	2	999999		52108.1	0	1989	215
10	3	999999		52108.1	0	1989	215
10	4	999999		52108.1	0	1989	215
10	5	999999		52108.1	0	1989	215
10	6	999999		52108.1	0	1989	215
1	1	999999		52108.1	1	1906	216
1	2	999999		52108.1	1	1906	216
1	3	999999		52108.1	0	1906	216
1	4	999999		52108.1	0	1906	216
1	5	999999		52108.1	0	1906	216
2	1	999999		52108.1	0	1914	216
2	2	999999		52108.1	0	1914	216
2	3	999999		52108.1	0	1914	216
2	4	999999		52108.1	0	1914	216
2	5	999999		52108.1	0	1914	216
2	6	999999		52108.1	1	1914	216
2	7	999999		52108.1	1	1914	216
2	8	999999		52108.1	1	1914	216
2	9	999999		52108.1	0	1914	216
2	10	999999		52108.1	1	1914	216
2	11	999999		52108.1	1	1914	216
2	12	999999		52108.1	1	1914	216
2	13	999999		52108.1	1	1914	216
2	14	999999		52108.1	0	1914	216
2	15	999999		52108.1	1	1914	216
2	16	999999		52108.1	0	1914	216
2	17	999999		52108.1	0	1914	216
2	18	999999		52108.1	1	1914	216
2	19	999999		52108.1	1	1914	216
2	20	999999		52108.1	1	1914	216
2	21	999999		52108.1	1	1914	216
3	1	999999		52108.1	1	1917	216
3	2	999999		52108.1	0	1917	216
3	3	999999		52108.1	1	1917	216
3	4	999999		52108.1	0	1917	216
4	1	999999		52108.1	1	1927	216
4	2	999999		52108.1	0	1927	216
5	1	999999		52108.1	0	1942	216
5	2	999999		52108.1	0	1942	216
5	3	999999		52108.1	0	1942	216
5	4	999999		52108.1	0	1942	216
5	5	999999		52108.1	1	1942	216
6	1	999999		52108.1	0	1954	216
6	2	999999		52108.1	0	1954	216
6	3	999999		52108.1	0	1954	216
6	4	999999		52108.1	0	1954	216
6	5	999999		52108.1	0	1954	216
7	1	999999		52108.1	1	1959	216
7	2	999999		52108.1	0	1959	216
8	1	999999		52108.1	0	1967	216
8	2	999999		52108.1	0	1967	216
8	3	999999		52108.1	1	1967	216
8	4	999999		52108.1	1	1967	216
8	5	999999		52108.1	0	1967	216
8	6	999999		52108.1	0	1967	216
8	7	999999		52108.1	1	1967	216
8	8	999999		52108.1	1	1967	216
8	9	999999		52108.1	0	1967	216
8	10	999999		52108.1	0	1967	216
8	11	999999		52108.1	1	1967	216
8	12	999999		52108.1	1	1967	216
8	13	999999		52108.1	0	1967	216
9	1	999999		52108.1	0	1985	216
9	2	999999		52108.1	0	1985	216
9	3	999999		52108.1	1	1985	216
9	4	999999		52108.1	1	1985	216
9	5	999999		52108.1	0	1985	216
9	6	999999		52108.1	0	1985	216
10	1	999999		52108.1	0	1987	216
10	2	999999		52108.1	0	1987	216
10	3	999999		52108.1	1	1987	216
10	4	999999		52108.1	1	1987	216
10	5	999999		52108.1	0	1987	216
10	6	999999		52108.1	0	1987	216
1	1	999999		52108.1	1	1901	217
1	2	999999		52108.1	1	1901	217
1	3	999999		52108.1	0	1901	217
1	4	999999		52108.1	0	1901	217
1	5	999999		52108.1	0	1901	217
2	1	999999		52108.1	0	1909	217
2	2	999999		52108.1	0	1909	217
2	3	999999		52108.1	0	1909	217
2	4	999999		52108.1	0	1909	217
2	5	999999		52108.1	0	1909	217
2	6	999999		52108.1	0	1909	217
2	7	999999		52108.1	0	1909	217
2	8	999999		52108.1	0	1909	217
2	9	999999		52108.1	0	1909	217
2	10	999999		52108.1	0	1909	217
2	11	999999		52108.1	0	1909	217
2	12	999999		52108.1	0	1909	217
2	13	999999		52108.1	0	1909	217
2	14	999999		52108.1	0	1909	217
2	15	999999		52108.1	0	1909	217
2	16	999999		52108.1	0	1909	217
2	17	999999		52108.1	0	1909	217
2	18	999999		52108.1	0	1909	217
2	19	999999		52108.1	0	1909	217
2	20	999999		52108.1	0	1909	217
2	21	999999		52108.1	0	1909	217
3	1	999999		52108.1	0	1917	217
3	2	999999		52108.1	0	1917	217
3	3	999999		52108.1	0	1917	217
3	4	999999		52108.1	0	1917	217
4	1	999999		52108.1	0	1936	217
4	2	999999		52108.1	0	1936	217
5	1	999999		52108.1	0	1946	217
5	2	999999		52108.1	0	1946	217
5	3	999999		52108.1	0	1946	217
5	4	999999		52108.1	0	1946	217
5	5	999999		52108.1	0	1946	217
6	1	999999		52108.1	0	1951	217
6	2	999999		52108.1	0	1951	217
6	3	999999		52108.1	0	1951	217
6	4	999999		52108.1	0	1951	217
6	5	999999		52108.1	0	1951	217
7	1	999999		52108.1	0	1965	217
7	2	999999		52108.1	0	1965	217
8	1	999999		52108.1	0	1968	217
8	2	999999		52108.1	0	1968	217
8	3	999999		52108.1	0	1968	217
8	4	999999		52108.1	0	1968	217
8	5	999999		52108.1	0	1968	217
8	6	999999		52108.1	0	1968	217
8	7	999999		52108.1	0	1968	217
8	8	999999		52108.1	0	1968	217
8	9	999999		52108.1	0	1968	217
8	10	999999		52108.1	0	1968	217
8	11	999999		52108.1	0	1968	217
8	12	999999		52108.1	0	1968	217
8	13	999999		52108.1	0	1968	217
9	1	999999		52108.1	0	1981	217
9	2	999999		52108.1	0	1981	217
9	3	999999		52108.1	0	1981	217
9	4	999999		52108.1	0	1981	217
9	5	999999		52108.1	0	1981	217
9	6	999999		52108.1	0	1981	217
10	1	999999		52108.1	0	1988	217
10	2	999999		52108.1	0	1988	217
10	3	999999		52108.1	0	1988	217
10	4	999999		52108.1	0	1988	217
10	5	999999		52108.1	0	1988	217
10	6	999999		52108.1	0	1988	217
1	1	999999		52108.1	0	1902	218
1	2	999999		52108.1	0	1902	218
1	3	999999		52108.1	0	1902	218
1	4	999999		52108.1	0	1902	218
1	5	999999		52108.1	0	1902	218
2	1	999999		52108.1	0	1911	218
2	2	999999		52108.1	0	1911	218
2	3	999999		52108.1	0	1911	218
2	4	999999		52108.1	0	1911	218
2	5	999999		52108.1	0	1911	218
2	6	999999		52108.1	0	1911	218
2	7	999999		52108.1	0	1911	218
2	8	999999		52108.1	0	1911	218
2	9	999999		52108.1	0	1911	218
2	10	999999		52108.1	0	1911	218
2	11	999999		52108.1	0	1911	218
2	12	999999		52108.1	0	1911	218
2	13	999999		52108.1	0	1911	218
2	14	999999		52108.1	0	1911	218
2	15	999999		52108.1	0	1911	218
2	16	999999		52108.1	0	1911	218
2	17	999999		52108.1	0	1911	218
2	18	999999		52108.1	0	1911	218
2	19	999999		52108.1	0	1911	218
2	20	999999		52108.1	0	1911	218
2	21	999999		52108.1	0	1911	218
3	1	999999		52108.1	0	1918	218
3	2	999999		52108.1	0	1918	218
3	3	999999		52108.1	0	1918	218
3	4	999999		52108.1	0	1918	218
4	1	999999		52108.1	0	1932	218
4	2	999999		52108.1	0	1932	218
5	1	999999		52108.1	0	1943	218
5	2	999999		52108.1	0	1943	218
5	3	999999		52108.1	0	1943	218
5	4	999999		52108.1	0	1943	218
5	5	999999		52108.1	0	1943	218
6	1	999999		52108.1	0	1948	218
6	2	999999		52108.1	0	1948	218
6	3	999999		52108.1	0	1948	218
6	4	999999		52108.1	0	1948	218
6	5	999999		52108.1	0	1948	218
7	1	999999		52108.1	0	1963	218
7	2	999999		52108.1	0	1963	218
8	1	999999		52108.1	0	1971	218
8	2	999999		52108.1	0	1971	218
8	3	999999		52108.1	0	1971	218
8	4	999999		52108.1	0	1971	218
8	5	999999		52108.1	0	1971	218
8	6	999999		52108.1	0	1971	218
8	7	999999		52108.1	0	1971	218
8	8	999999		52108.1	0	1971	218
8	9	999999		52108.1	0	1971	218
8	10	999999		52108.1	0	1971	218
8	11	999999		52108.1	0	1971	218
8	12	999999		52108.1	0	1971	218
8	13	999999		52108.1	0	1971	218
9	1	999999		52108.1	0	1981	218
9	2	999999		52108.1	0	1981	218
9	3	999999		52108.1	0	1981	218
9	4	999999		52108.1	0	1981	218
9	5	999999		52108.1	0	1981	218
9	6	999999		52108.1	0	1981	218
10	1	999999		52108.1	0	1989	218
10	2	999999		52108.1	0	1989	218
10	3	999999		52108.1	0	1989	218
10	4	999999		52108.1	0	1989	218
10	5	999999		52108.1	0	1989	218
10	6	999999		52108.1	0	1989	218
1	1	999999		52108.1	1	1904	219
1	2	999999		52108.1	0	1904	219
1	3	999999		52108.1	1	1904	219
1	4	999999		52108.1	0	1904	219
1	5	999999		52108.1	0	1904	219
2	1	999999		52108.1	0	1908	219
2	2	999999		52108.1	0	1908	219
2	3	999999		52108.1	0	1908	219
2	4	999999		52108.1	1	1908	219
2	5	999999		52108.1	1	1908	219
2	6	999999		52108.1	1	1908	219
2	7	999999		52108.1	1	1908	219
2	8	999999		52108.1	1	1908	219
2	9	999999		52108.1	1	1908	219
2	10	999999		52108.1	1	1908	219
2	11	999999		52108.1	1	1908	219
2	12	999999		52108.1	1	1908	219
2	13	999999		52108.1	1	1908	219
2	14	999999		52108.1	1	1908	219
2	15	999999		52108.1	1	1908	219
2	16	999999		52108.1	1	1908	219
2	17	999999		52108.1	1	1908	219
2	18	999999		52108.1	1	1908	219
2	19	999999		52108.1	1	1908	219
2	20	999999		52108.1	1	1908	219
2	21	999999		52108.1	1	1908	219
3	1	999999		52108.1	0	1925	219
3	2	999999		52108.1	0	1925	219
3	3	999999		52108.1	0	1925	219
3	4	999999		52108.1	0	1925	219
4	1	999999		52108.1	0	1929	219
4	2	999999		52108.1	0	1929	219
5	1	999999		52108.1	0	1944	219
5	2	999999		52108.1	0	1944	219
5	3	999999		52108.1	0	1944	219
5	4	999999		52108.1	0	1944	219
5	5	999999		52108.1	0	1944	219
6	1	999999		52108.1	0	1954	219
6	2	999999		52108.1	0	1954	219
6	3	999999		52108.1	0	1954	219
6	4	999999		52108.1	0	1954	219
6	5	999999		52108.1	0	1954	219
7	1	999999		52108.1	0	1957	219
7	2	999999		52108.1	0	1957	219
8	1	999999		52108.1	1	1973	219
8	2	999999		52108.1	0	1973	219
8	3	999999		52108.1	1	1973	219
8	4	999999		52108.1	0	1973	219
8	5	999999		52108.1	1	1973	219
8	6	999999		52108.1	0	1973	219
8	7	999999		52108.1	1	1973	219
8	8	999999		52108.1	0	1973	219
8	9	999999		52108.1	1	1973	219
8	10	999999		52108.1	0	1973	219
8	11	999999		52108.1	1	1973	219
8	12	999999		52108.1	0	1973	219
8	13	999999		52108.1	1	1973	219
9	1	999999		52108.1	1	1984	219
9	2	999999		52108.1	1	1984	219
9	3	999999		52108.1	1	1984	219
9	4	999999		52108.1	1	1984	219
9	5	999999		52108.1	1	1984	219
9	6	999999		52108.1	1	1984	219
10	1	999999		52108.1	0	1995	219
10	2	999999		52108.1	0	1995	219
