* Dictionary *
match:		match #
round:		round #
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
r:			payoff to joint cooperation, = {32, 40, 48}
delta:		continuation probability, = {1/2, 3/4}
coop:			= 1 if subject cooperated, = 0 o/w
group:		identifies subjects that were grouped together for a match
id:			id #, constant through session
**************

match	round	date	r	delta	coop	group	id
52	1	72505.2	40	.5	1	4909	74
52	2	72505.2	40	.5	0	4909	74
52	1	72505.2	40	.5	0	4910	59
52	2	72505.2	40	.5	0	4910	59
52	1	72505.2	40	.5	0	4910	73
52	2	72505.2	40	.5	0	4910	73
52	1	72505.2	40	.5	0	4911	69
52	2	72505.2	40	.5	0	4911	69
52	1	72505.2	40	.5	0	4911	70
52	2	72505.2	40	.5	0	4911	70
52	1	72505.2	40	.5	1	4912	61
52	2	72505.2	40	.5	1	4912	61
52	1	72505.2	40	.5	1	4912	67
52	2	72505.2	40	.5	1	4912	67
53	1	72505.2	40	.5	0	4913	63
53	1	72505.2	40	.5	0	4913	66
53	1	72505.2	40	.5	0	4914	69
53	1	72505.2	40	.5	0	4914	72
53	1	72505.2	40	.5	0	4915	60
53	1	72505.2	40	.5	0	4915	73
53	1	72505.2	40	.5	0	4916	68
53	1	72505.2	40	.5	1	4916	74
53	1	72505.2	40	.5	1	4917	65
53	1	72505.2	40	.5	1	4917	67
53	1	72505.2	40	.5	0	4918	64
53	1	72505.2	40	.5	0	4918	71
53	1	72505.2	40	.5	0	4919	62
53	1	72505.2	40	.5	0	4919	70
53	1	72505.2	40	.5	0	4920	59
53	1	72505.2	40	.5	1	4920	61
54	1	72505.2	40	.5	0	4921	60
54	1	72505.2	40	.5	0	4921	63
54	1	72505.2	40	.5	1	4922	64
54	1	72505.2	40	.5	0	4922	72
54	1	72505.2	40	.5	0	4923	59
54	1	72505.2	40	.5	0	4923	71
54	1	72505.2	40	.5	1	4924	67
54	1	72505.2	40	.5	0	4924	68
54	1	72505.2	40	.5	1	4925	65
54	1	72505.2	40	.5	0	4925	70
54	1	72505.2	40	.5	0	4926	62
54	1	72505.2	40	.5	0	4926	73
54	1	72505.2	40	.5	0	4927	69
54	1	72505.2	40	.5	1	4927	74
54	1	72505.2	40	.5	1	4928	61
54	1	72505.2	40	.5	0	4928	66
55	1	72505.2	40	.5	1	4929	64
55	2	72505.2	40	.5	0	4929	64
55	3	72505.2	40	.5	0	4929	64
55	4	72505.2	40	.5	0	4929	64
55	5	72505.2	40	.5	0	4929	64
55	1	72505.2	40	.5	0	4929	71
55	2	72505.2	40	.5	0	4929	71
55	3	72505.2	40	.5	0	4929	71
55	4	72505.2	40	.5	0	4929	71
55	5	72505.2	40	.5	0	4929	71
55	1	72505.2	40	.5	0	4930	63
55	2	72505.2	40	.5	0	4930	63
55	3	72505.2	40	.5	0	4930	63
55	4	72505.2	40	.5	0	4930	63
55	5	72505.2	40	.5	0	4930	63
55	1	72505.2	40	.5	0	4930	70
55	2	72505.2	40	.5	0	4930	70
55	3	72505.2	40	.5	0	4930	70
55	4	72505.2	40	.5	0	4930	70
55	5	72505.2	40	.5	0	4930	70
55	1	72505.2	40	.5	1	4931	60
55	2	72505.2	40	.5	1	4931	60
55	3	72505.2	40	.5	0	4931	60
55	4	72505.2	40	.5	0	4931	60
55	5	72505.2	40	.5	0	4931	60
55	1	72505.2	40	.5	1	4931	67
55	2	72505.2	40	.5	1	4931	67
55	3	72505.2	40	.5	1	4931	67
55	4	72505.2	40	.5	0	4931	67
55	5	72505.2	40	.5	0	4931	67
55	1	72505.2	40	.5	0	4932	65
55	2	72505.2	40	.5	0	4932	65
55	3	72505.2	40	.5	0	4932	65
55	4	72505.2	40	.5	0	4932	65
55	5	72505.2	40	.5	0	4932	65
55	1	72505.2	40	.5	1	4932	69
55	2	72505.2	40	.5	0	4932	69
55	3	72505.2	40	.5	0	4932	69
55	4	72505.2	40	.5	0	4932	69
55	5	72505.2	40	.5	0	4932	69
55	1	72505.2	40	.5	0	4933	66
55	2	72505.2	40	.5	0	4933	66
55	3	72505.2	40	.5	0	4933	66
55	4	72505.2	40	.5	0	4933	66
55	5	72505.2	40	.5	0	4933	66
55	1	72505.2	40	.5	0	4933	72
55	2	72505.2	40	.5	0	4933	72
55	3	72505.2	40	.5	0	4933	72
55	4	72505.2	40	.5	0	4933	72
55	5	72505.2	40	.5	0	4933	72
55	1	72505.2	40	.5	1	4934	61
55	2	72505.2	40	.5	1	4934	61
55	3	72505.2	40	.5	1	4934	61
55	4	72505.2	40	.5	1	4934	61
55	5	72505.2	40	.5	1	4934	61
55	1	72505.2	40	.5	0	4934	62
55	2	72505.2	40	.5	1	4934	62
55	3	72505.2	40	.5	1	4934	62
55	4	72505.2	40	.5	1	4934	62
55	5	72505.2	40	.5	1	4934	62
55	1	72505.2	40	.5	0	4935	59
55	2	72505.2	40	.5	0	4935	59
55	3	72505.2	40	.5	0	4935	59
55	4	72505.2	40	.5	0	4935	59
55	5	72505.2	40	.5	0	4935	59
55	1	72505.2	40	.5	0	4935	68
55	2	72505.2	40	.5	0	4935	68
55	3	72505.2	40	.5	0	4935	68
55	4	72505.2	40	.5	0	4935	68
55	5	72505.2	40	.5	0	4935	68
55	1	72505.2	40	.5	0	4936	73
55	2	72505.2	40	.5	0	4936	73
55	3	72505.2	40	.5	0	4936	73
55	4	72505.2	40	.5	0	4936	73
55	5	72505.2	40	.5	0	4936	73
55	1	72505.2	40	.5	1	4936	74
55	2	72505.2	40	.5	0	4936	74
55	3	72505.2	40	.5	0	4936	74
55	4	72505.2	40	.5	0	4936	74
55	5	72505.2	40	.5	0	4936	74
56	1	72505.2	40	.5	0	4937	72
56	2	72505.2	40	.5	1	4937	72
56	3	72505.2	40	.5	0	4937	72
56	4	72505.2	40	.5	0	4937	72
56	5	72505.2	40	.5	0	4937	72
56	1	72505.2	40	.5	1	4937	74
56	2	72505.2	40	.5	0	4937	74
56	3	72505.2	40	.5	0	4937	74
56	4	72505.2	40	.5	0	4937	74
56	5	72505.2	40	.5	0	4937	74
56	1	72505.2	40	.5	0	4938	59
56	2	72505.2	40	.5	0	4938	59
56	3	72505.2	40	.5	0	4938	59
56	4	72505.2	40	.5	0	4938	59
56	5	72505.2	40	.5	0	4938	59
56	1	72505.2	40	.5	0	4938	70
56	2	72505.2	40	.5	0	4938	70
56	3	72505.2	40	.5	0	4938	70
56	4	72505.2	40	.5	0	4938	70
56	5	72505.2	40	.5	0	4938	70
56	1	72505.2	40	.5	1	4939	61
56	2	72505.2	40	.5	1	4939	61
56	3	72505.2	40	.5	0	4939	61
56	4	72505.2	40	.5	0	4939	61
56	5	72505.2	40	.5	0	4939	61
56	1	72505.2	40	.5	0	4939	66
56	2	72505.2	40	.5	0	4939	66
56	3	72505.2	40	.5	0	4939	66
56	4	72505.2	40	.5	0	4939	66
56	5	72505.2	40	.5	0	4939	66
56	1	72505.2	40	.5	0	4940	63
56	2	72505.2	40	.5	0	4940	63
56	3	72505.2	40	.5	0	4940	63
56	4	72505.2	40	.5	0	4940	63
56	5	72505.2	40	.5	0	4940	63
56	1	72505.2	40	.5	1	4940	67
56	2	72505.2	40	.5	0	4940	67
56	3	72505.2	40	.5	0	4940	67
56	4	72505.2	40	.5	0	4940	67
56	5	72505.2	40	.5	0	4940	67
56	1	72505.2	40	.5	0	4941	71
56	2	72505.2	40	.5	0	4941	71
56	3	72505.2	40	.5	0	4941	71
56	4	72505.2	40	.5	0	4941	71
56	5	72505.2	40	.5	0	4941	71
56	1	72505.2	40	.5	0	4941	73
56	2	72505.2	40	.5	0	4941	73
56	3	72505.2	40	.5	0	4941	73
56	4	72505.2	40	.5	0	4941	73
56	5	72505.2	40	.5	0	4941	73
56	1	72505.2	40	.5	0	4942	68
56	2	72505.2	40	.5	0	4942	68
56	3	72505.2	40	.5	0	4942	68
56	4	72505.2	40	.5	0	4942	68
56	5	72505.2	40	.5	0	4942	68
56	1	72505.2	40	.5	0	4942	69
56	2	72505.2	40	.5	0	4942	69
56	3	72505.2	40	.5	0	4942	69
56	4	72505.2	40	.5	0	4942	69
56	5	72505.2	40	.5	0	4942	69
56	1	72505.2	40	.5	1	4943	60
56	2	72505.2	40	.5	1	4943	60
56	3	72505.2	40	.5	1	4943	60
56	4	72505.2	40	.5	1	4943	60
56	5	72505.2	40	.5	0	4943	60
56	1	72505.2	40	.5	1	4943	64
56	2	72505.2	40	.5	1	4943	64
56	3	72505.2	40	.5	1	4943	64
56	4	72505.2	40	.5	1	4943	64
56	5	72505.2	40	.5	1	4943	64
56	1	72505.2	40	.5	1	4944	62
56	2	72505.2	40	.5	0	4944	62
56	3	72505.2	40	.5	0	4944	62
56	4	72505.2	40	.5	0	4944	62
56	5	72505.2	40	.5	0	4944	62
56	1	72505.2	40	.5	0	4944	65
56	2	72505.2	40	.5	0	4944	65
56	3	72505.2	40	.5	0	4944	65
56	4	72505.2	40	.5	0	4944	65
56	5	72505.2	40	.5	0	4944	65
57	1	72505.2	40	.5	0	4945	71
57	1	72505.2	40	.5	0	4945	72
57	1	72505.2	40	.5	1	4946	60
57	1	72505.2	40	.5	1	4946	62
57	1	72505.2	40	.5	0	4947	59
57	1	72505.2	40	.5	1	4947	61
57	1	72505.2	40	.5	0	4948	67
57	1	72505.2	40	.5	0	4948	70
57	1	72505.2	40	.5	0	4949	68
57	1	72505.2	40	.5	0	4949	73
57	1	72505.2	40	.5	0	4950	63
57	1	72505.2	40	.5	0	4950	66
57	1	72505.2	40	.5	0	4951	69
57	1	72505.2	40	.5	1	4951	74
57	1	72505.2	40	.5	0	4952	64
57	1	72505.2	40	.5	1	4952	65
58	1	72505.2	40	.5	1	4953	62
58	1	72505.2	40	.5	0	4953	73
58	1	72505.2	40	.5	0	4954	65
58	1	72505.2	40	.5	0	4954	68
58	1	72505.2	40	.5	0	4955	66
58	1	72505.2	40	.5	0	4955	69
58	1	72505.2	40	.5	0	4956	59
58	1	72505.2	40	.5	1	4956	74
58	1	72505.2	40	.5	1	4957	60
58	1	72505.2	40	.5	0	4957	72
58	1	72505.2	40	.5	1	4958	61
58	1	72505.2	40	.5	0	4958	63
58	1	72505.2	40	.5	0	4959	64
58	1	72505.2	40	.5	0	4959	71
58	1	72505.2	40	.5	1	4960	67
58	1	72505.2	40	.5	0	4960	70
59	1	72505.2	40	.5	0	4961	65
59	1	72505.2	40	.5	0	4961	70
59	1	72505.2	40	.5	0	4962	64
59	1	72505.2	40	.5	0	4962	68
59	1	72505.2	40	.5	0	4963	63
59	1	72505.2	40	.5	0	4963	72
59	1	72505.2	40	.5	0	4964	69
59	1	72505.2	40	.5	0	4964	71
59	1	72505.2	40	.5	1	4965	61
59	1	72505.2	40	.5	1	4965	74
59	1	72505.2	40	.5	0	4966	59
59	1	72505.2	40	.5	1	4966	60
59	1	72505.2	40	.5	0	4967	66
59	1	72505.2	40	.5	0	4967	73
59	1	72505.2	40	.5	0	4968	62
59	1	72505.2	40	.5	1	4968	67
60	1	72505.2	40	.5	0	4969	69
60	2	72505.2	40	.5	0	4969	69
60	3	72505.2	40	.5	0	4969	69
60	1	72505.2	40	.5	1	4969	74
60	2	72505.2	40	.5	0	4969	74
60	3	72505.2	40	.5	0	4969	74
60	1	72505.2	40	.5	1	4970	61
60	2	72505.2	40	.5	1	4970	61
60	3	72505.2	40	.5	1	4970	61
60	1	72505.2	40	.5	0	4970	62
60	2	72505.2	40	.5	1	4970	62
60	3	72505.2	40	.5	1	4970	62
60	1	72505.2	40	.5	0	4971	60
60	2	72505.2	40	.5	0	4971	60
60	3	72505.2	40	.5	0	4971	60
60	1	72505.2	40	.5	0	4971	70
60	2	72505.2	40	.5	0	4971	70
60	3	72505.2	40	.5	0	4971	70
60	1	72505.2	40	.5	0	4972	68
60	2	72505.2	40	.5	0	4972	68
60	3	72505.2	40	.5	0	4972	68
60	1	72505.2	40	.5	0	4972	73
60	2	72505.2	40	.5	0	4972	73
60	3	72505.2	40	.5	0	4972	73
60	1	72505.2	40	.5	0	4973	65
60	2	72505.2	40	.5	0	4973	65
60	3	72505.2	40	.5	0	4973	65
60	1	72505.2	40	.5	0	4973	66
60	2	72505.2	40	.5	0	4973	66
60	3	72505.2	40	.5	0	4973	66
60	1	72505.2	40	.5	0	4974	59
60	2	72505.2	40	.5	0	4974	59
60	3	72505.2	40	.5	0	4974	59
60	1	72505.2	40	.5	0	4974	72
60	2	72505.2	40	.5	0	4974	72
60	3	72505.2	40	.5	0	4974	72
60	1	72505.2	40	.5	1	4975	64
60	2	72505.2	40	.5	1	4975	64
60	3	72505.2	40	.5	0	4975	64
60	1	72505.2	40	.5	1	4975	67
60	2	72505.2	40	.5	1	4975	67
60	3	72505.2	40	.5	1	4975	67
60	1	72505.2	40	.5	0	4976	63
60	2	72505.2	40	.5	0	4976	63
60	3	72505.2	40	.5	0	4976	63
60	1	72505.2	40	.5	0	4976	71
60	2	72505.2	40	.5	0	4976	71
60	3	72505.2	40	.5	0	4976	71
61	1	72505.2	40	.5	1	4977	62
61	1	72505.2	40	.5	1	4977	67
61	1	72505.2	40	.5	0	4978	70
61	1	72505.2	40	.5	0	4978	73
61	1	72505.2	40	.5	0	4979	65
61	1	72505.2	40	.5	0	4979	68
61	1	72505.2	40	.5	0	4980	64
61	1	72505.2	40	.5	1	4980	74
61	1	72505.2	40	.5	1	4981	61
61	1	72505.2	40	.5	0	4981	66
61	1	72505.2	40	.5	0	4982	59
61	1	72505.2	40	.5	0	4982	69
61	1	72505.2	40	.5	1	4983	60
61	1	72505.2	40	.5	0	4983	63
61	1	72505.2	40	.5	0	4984	71
61	1	72505.2	40	.5	0	4984	72
62	1	72505.2	40	.5	0	4985	59
62	1	72505.2	40	.5	0	4985	68
62	1	72505.2	40	.5	1	4986	62
62	1	72505.2	40	.5	0	4986	71
62	1	72505.2	40	.5	0	4987	60
62	1	72505.2	40	.5	1	4987	74
62	1	72505.2	40	.5	1	4988	61
62	1	72505.2	40	.5	0	4988	73
62	1	72505.2	40	.5	0	4989	65
62	1	72505.2	40	.5	0	4989	70
62	1	72505.2	40	.5	1	4990	67
62	1	72505.2	40	.5	0	4990	72
62	1	72505.2	40	.5	0	4991	64
62	1	72505.2	40	.5	0	4991	66
62	1	72505.2	40	.5	0	4992	63
62	1	72505.2	40	.5	0	4992	69
63	1	72505.2	40	.5	0	4993	73
63	2	72505.2	40	.5	0	4993	73
63	1	72505.2	40	.5	1	4993	74
63	2	72505.2	40	.5	0	4993	74
63	1	72505.2	40	.5	1	4994	61
63	2	72505.2	40	.5	0	4994	61
63	1	72505.2	40	.5	0	4994	68
63	2	72505.2	40	.5	0	4994	68
63	1	72505.2	40	.5	1	4995	67
63	2	72505.2	40	.5	0	4995	67
63	1	72505.2	40	.5	0	4995	72
63	2	72505.2	40	.5	1	4995	72
63	1	72505.2	40	.5	0	4996	59
63	2	72505.2	40	.5	0	4996	59
63	1	72505.2	40	.5	0	4996	63
63	2	72505.2	40	.5	0	4996	63
63	1	72505.2	40	.5	0	4997	62
63	2	72505.2	40	.5	0	4997	62
63	1	72505.2	40	.5	0	4997	70
63	2	72505.2	40	.5	0	4997	70
63	1	72505.2	40	.5	0	4998	65
63	2	72505.2	40	.5	1	4998	65
63	1	72505.2	40	.5	0	4998	71
63	2	72505.2	40	.5	0	4998	71
63	1	72505.2	40	.5	0	4999	60
63	2	72505.2	40	.5	0	4999	60
63	1	72505.2	40	.5	0	4999	66
63	2	72505.2	40	.5	0	4999	66
63	1	72505.2	40	.5	0	5000	64
63	2	72505.2	40	.5	0	5000	64
63	1	72505.2	40	.5	0	5000	69
63	2	72505.2	40	.5	0	5000	69
64	1	72505.2	40	.5	0	5001	73
64	2	72505.2	40	.5	0	5001	73
64	3	72505.2	40	.5	0	5001	73
64	1	72505.2	40	.5	1	5001	74
64	2	72505.2	40	.5	0	5001	74
64	3	72505.2	40	.5	0	5001	74
64	1	72505.2	40	.5	0	5002	60
64	2	72505.2	40	.5	1	5002	60
64	3	72505.2	40	.5	1	5002	60
64	1	72505.2	40	.5	1	5002	67
64	2	72505.2	40	.5	0	5002	67
64	3	72505.2	40	.5	0	5002	67
64	1	72505.2	40	.5	0	5003	68
64	2	72505.2	40	.5	0	5003	68
64	3	72505.2	40	.5	0	5003	68
64	1	72505.2	40	.5	0	5003	71
64	2	72505.2	40	.5	0	5003	71
64	3	72505.2	40	.5	0	5003	71
64	1	72505.2	40	.5	0	5004	69
64	2	72505.2	40	.5	0	5004	69
64	3	72505.2	40	.5	0	5004	69
64	1	72505.2	40	.5	0	5004	72
64	2	72505.2	40	.5	0	5004	72
64	3	72505.2	40	.5	0	5004	72
64	1	72505.2	40	.5	0	5005	66
64	2	72505.2	40	.5	0	5005	66
64	3	72505.2	40	.5	0	5005	66
64	1	72505.2	40	.5	0	5005	70
64	2	72505.2	40	.5	0	5005	70
64	3	72505.2	40	.5	0	5005	70
64	1	72505.2	40	.5	0	5006	63
64	2	72505.2	40	.5	0	5006	63
64	3	72505.2	40	.5	0	5006	63
64	1	72505.2	40	.5	1	5006	64
64	2	72505.2	40	.5	0	5006	64
64	3	72505.2	40	.5	0	5006	64
64	1	72505.2	40	.5	1	5007	61
64	2	72505.2	40	.5	0	5007	61
64	3	72505.2	40	.5	1	5007	61
64	1	72505.2	40	.5	0	5007	62
64	2	72505.2	40	.5	1	5007	62
64	3	72505.2	40	.5	1	5007	62
64	1	72505.2	40	.5	0	5008	59
64	2	72505.2	40	.5	0	5008	59
64	3	72505.2	40	.5	0	5008	59
64	1	72505.2	40	.5	0	5008	65
64	2	72505.2	40	.5	0	5008	65
64	3	72505.2	40	.5	0	5008	65
65	1	72505.2	40	.5	0	5009	59
65	1	72505.2	40	.5	0	5009	60
65	1	72505.2	40	.5	1	5010	61
65	1	72505.2	40	.5	0	5010	72
65	1	72505.2	40	.5	0	5011	65
65	1	72505.2	40	.5	0	5011	68
65	1	72505.2	40	.5	1	5012	67
65	1	72505.2	40	.5	0	5012	71
65	1	72505.2	40	.5	0	5013	64
65	1	72505.2	40	.5	0	5013	70
65	1	72505.2	40	.5	0	5014	63
65	1	72505.2	40	.5	0	5014	74
65	1	72505.2	40	.5	0	5015	66
65	1	72505.2	40	.5	0	5015	73
65	1	72505.2	40	.5	0	5016	62
65	1	72505.2	40	.5	0	5016	69
66	1	72505.2	40	.5	0	5017	59
66	2	72505.2	40	.5	0	5017	59
66	1	72505.2	40	.5	1	5017	67
66	2	72505.2	40	.5	0	5017	67
66	1	72505.2	40	.5	0	5018	70
66	2	72505.2	40	.5	0	5018	70
66	1	72505.2	40	.5	0	5018	71
66	2	72505.2	40	.5	0	5018	71
66	1	72505.2	40	.5	0	5019	72
66	2	72505.2	40	.5	0	5019	72
66	1	72505.2	40	.5	0	5019	74
66	2	72505.2	40	.5	0	5019	74
66	1	72505.2	40	.5	0	5020	60
66	2	72505.2	40	.5	0	5020	60
66	1	72505.2	40	.5	0	5020	63
66	2	72505.2	40	.5	0	5020	63
66	1	72505.2	40	.5	1	5021	64
66	2	72505.2	40	.5	0	5021	64
66	1	72505.2	40	.5	0	5021	66
66	2	72505.2	40	.5	0	5021	66
66	1	72505.2	40	.5	0	5022	65
66	2	72505.2	40	.5	0	5022	65
66	1	72505.2	40	.5	0	5022	69
66	2	72505.2	40	.5	0	5022	69
66	1	72505.2	40	.5	1	5023	61
66	2	72505.2	40	.5	0	5023	61
66	1	72505.2	40	.5	0	5023	68
66	2	72505.2	40	.5	0	5023	68
66	1	72505.2	40	.5	1	5024	62
66	2	72505.2	40	.5	1	5024	62
66	1	72505.2	40	.5	1	5024	73
66	2	72505.2	40	.5	1	5024	73
67	1	72505.2	40	.5	0	5025	59
67	1	72505.2	40	.5	1	5025	67
67	1	72505.2	40	.5	1	5026	62
67	1	72505.2	40	.5	0	5026	66
67	1	72505.2	40	.5	0	5027	70
67	1	72505.2	40	.5	0	5027	72
67	1	72505.2	40	.5	0	5028	68
67	1	72505.2	40	.5	1	5028	73
67	1	72505.2	40	.5	0	5029	64
67	1	72505.2	40	.5	0	5029	65
67	1	72505.2	40	.5	0	5030	69
67	1	72505.2	40	.5	1	5030	74
67	1	72505.2	40	.5	0	5031	60
67	1	72505.2	40	.5	0	5031	63
67	1	72505.2	40	.5	1	5032	61
67	1	72505.2	40	.5	0	5032	71
68	1	72505.2	40	.5	0	5033	63
68	2	72505.2	40	.5	0	5033	63
68	3	72505.2	40	.5	0	5033	63
68	1	72505.2	40	.5	0	5033	66
68	2	72505.2	40	.5	0	5033	66
68	3	72505.2	40	.5	0	5033	66
68	1	72505.2	40	.5	0	5034	68
68	2	72505.2	40	.5	0	5034	68
68	3	72505.2	40	.5	0	5034	68
68	1	72505.2	40	.5	1	5034	74
68	2	72505.2	40	.5	0	5034	74
68	3	72505.2	40	.5	1	5034	74
68	1	72505.2	40	.5	1	5035	67
68	2	72505.2	40	.5	1	5035	67
68	3	72505.2	40	.5	0	5035	67
68	1	72505.2	40	.5	1	5035	69
68	2	72505.2	40	.5	0	5035	69
68	3	72505.2	40	.5	0	5035	69
68	1	72505.2	40	.5	0	5036	60
68	2	72505.2	40	.5	0	5036	60
68	3	72505.2	40	.5	0	5036	60
68	1	72505.2	40	.5	1	5036	64
68	2	72505.2	40	.5	0	5036	64
68	3	72505.2	40	.5	0	5036	64
68	1	72505.2	40	.5	0	5037	59
68	2	72505.2	40	.5	0	5037	59
68	3	72505.2	40	.5	0	5037	59
68	1	72505.2	40	.5	1	5037	61
68	2	72505.2	40	.5	0	5037	61
68	3	72505.2	40	.5	1	5037	61
68	1	72505.2	40	.5	0	5038	62
68	2	72505.2	40	.5	0	5038	62
68	3	72505.2	40	.5	0	5038	62
68	1	72505.2	40	.5	0	5038	73
68	2	72505.2	40	.5	0	5038	73
68	3	72505.2	40	.5	0	5038	73
68	1	72505.2	40	.5	0	5039	70
68	2	72505.2	40	.5	0	5039	70
68	3	72505.2	40	.5	0	5039	70
68	1	72505.2	40	.5	0	5039	72
68	2	72505.2	40	.5	0	5039	72
68	3	72505.2	40	.5	0	5039	72
68	1	72505.2	40	.5	0	5040	65
68	2	72505.2	40	.5	1	5040	65
68	3	72505.2	40	.5	0	5040	65
68	1	72505.2	40	.5	0	5040	71
68	2	72505.2	40	.5	0	5040	71
68	3	72505.2	40	.5	0	5040	71
69	1	72505.2	40	.5	0	5041	71
69	1	72505.2	40	.5	0	5041	72
69	1	72505.2	40	.5	0	5042	68
69	1	72505.2	40	.5	0	5042	69
69	1	72505.2	40	.5	1	5043	64
69	1	72505.2	40	.5	1	5043	74
69	1	72505.2	40	.5	1	5044	62
69	1	72505.2	40	.5	1	5044	65
69	1	72505.2	40	.5	0	5045	63
69	1	72505.2	40	.5	0	5045	70
69	1	72505.2	40	.5	0	5046	60
69	1	72505.2	40	.5	1	5046	67
69	1	72505.2	40	.5	0	5047	59
69	1	72505.2	40	.5	1	5047	61
69	1	72505.2	40	.5	0	5048	66
69	1	72505.2	40	.5	1	5048	73
70	1	72505.2	40	.5	0	5049	64
70	2	72505.2	40	.5	0	5049	64
70	1	72505.2	40	.5	1	5049	67
70	2	72505.2	40	.5	0	5049	67
70	1	72505.2	40	.5	1	5050	61
70	2	72505.2	40	.5	0	5050	61
70	1	72505.2	40	.5	0	5050	63
70	2	72505.2	40	.5	0	5050	63
70	1	72505.2	40	.5	0	5051	68
70	2	72505.2	40	.5	0	5051	68
70	1	72505.2	40	.5	0	5051	72
70	2	72505.2	40	.5	0	5051	72
70	1	72505.2	40	.5	0	5052	60
70	2	72505.2	40	.5	0	5052	60
70	1	72505.2	40	.5	0	5052	70
70	2	72505.2	40	.5	0	5052	70
70	1	72505.2	40	.5	0	5053	66
70	2	72505.2	40	.5	0	5053	66
70	1	72505.2	40	.5	0	5053	73
70	2	72505.2	40	.5	0	5053	73
70	1	72505.2	40	.5	1	5054	65
70	2	72505.2	40	.5	0	5054	65
70	1	72505.2	40	.5	0	5054	71
70	2	72505.2	40	.5	0	5054	71
70	1	72505.2	40	.5	0	5055	59
70	2	72505.2	40	.5	0	5055	59
70	1	72505.2	40	.5	1	5055	62
70	2	72505.2	40	.5	0	5055	62
70	1	72505.2	40	.5	0	5056	69
70	2	72505.2	40	.5	0	5056	69
70	1	72505.2	40	.5	1	5056	74
70	2	72505.2	40	.5	0	5056	74
71	1	72505.2	40	.5	0	5057	60
71	2	72505.2	40	.5	0	5057	60
71	3	72505.2	40	.5	0	5057	60
71	1	72505.2	40	.5	0	5057	71
71	2	72505.2	40	.5	0	5057	71
71	3	72505.2	40	.5	0	5057	71
71	1	72505.2	40	.5	0	5058	64
71	2	72505.2	40	.5	0	5058	64
71	3	72505.2	40	.5	0	5058	64
71	1	72505.2	40	.5	1	5058	65
71	2	72505.2	40	.5	0	5058	65
71	3	72505.2	40	.5	0	5058	65
71	1	72505.2	40	.5	1	5059	61
71	2	72505.2	40	.5	0	5059	61
71	3	72505.2	40	.5	0	5059	61
71	1	72505.2	40	.5	0	5059	69
71	2	72505.2	40	.5	0	5059	69
71	3	72505.2	40	.5	0	5059	69
71	1	72505.2	40	.5	0	5060	63
71	2	72505.2	40	.5	0	5060	63
71	3	72505.2	40	.5	0	5060	63
71	1	72505.2	40	.5	0	5060	73
71	2	72505.2	40	.5	0	5060	73
71	3	72505.2	40	.5	0	5060	73
71	1	72505.2	40	.5	0	5061	62
71	2	72505.2	40	.5	1	5061	62
71	3	72505.2	40	.5	0	5061	62
71	1	72505.2	40	.5	1	5061	74
71	2	72505.2	40	.5	0	5061	74
71	3	72505.2	40	.5	0	5061	74
71	1	72505.2	40	.5	0	5062	68
71	2	72505.2	40	.5	0	5062	68
71	3	72505.2	40	.5	0	5062	68
71	1	72505.2	40	.5	0	5062	70
71	2	72505.2	40	.5	0	5062	70
71	3	72505.2	40	.5	0	5062	70
71	1	72505.2	40	.5	1	5063	67
71	2	72505.2	40	.5	0	5063	67
71	3	72505.2	40	.5	0	5063	67
71	1	72505.2	40	.5	0	5063	72
71	2	72505.2	40	.5	1	5063	72
71	3	72505.2	40	.5	0	5063	72
71	1	72505.2	40	.5	0	5064	59
71	2	72505.2	40	.5	0	5064	59
71	3	72505.2	40	.5	0	5064	59
71	1	72505.2	40	.5	0	5064	66
71	2	72505.2	40	.5	0	5064	66
71	3	72505.2	40	.5	0	5064	66
1	1	21706.2	48	.5	1	977	128
1	1	21706.2	48	.5	1	977	134
1	1	21706.2	48	.5	0	978	124
1	1	21706.2	48	.5	1	978	135
1	1	21706.2	48	.5	1	979	125
1	1	21706.2	48	.5	1	979	131
1	1	21706.2	48	.5	1	980	130
1	1	21706.2	48	.5	1	980	138
1	1	21706.2	48	.5	0	981	129
1	1	21706.2	48	.5	0	981	140
1	1	21706.2	48	.5	0	982	123
1	1	21706.2	48	.5	1	982	132
1	1	21706.2	48	.5	0	983	136
1	1	21706.2	48	.5	1	983	137
1	1	21706.2	48	.5	1	984	127
1	1	21706.2	48	.5	0	984	133
1	1	21706.2	48	.5	0	985	126
1	1	21706.2	48	.5	1	985	139
2	1	21706.2	48	.5	1	986	131
2	2	21706.2	48	.5	1	986	131
2	3	21706.2	48	.5	1	986	131
2	4	21706.2	48	.5	1	986	131
2	1	21706.2	48	.5	1	986	132
2	2	21706.2	48	.5	1	986	132
2	3	21706.2	48	.5	1	986	132
2	4	21706.2	48	.5	1	986	132
2	1	21706.2	48	.5	1	987	128
2	2	21706.2	48	.5	1	987	128
2	3	21706.2	48	.5	1	987	128
2	4	21706.2	48	.5	1	987	128
2	1	21706.2	48	.5	1	987	139
2	2	21706.2	48	.5	1	987	139
2	3	21706.2	48	.5	1	987	139
2	4	21706.2	48	.5	1	987	139
2	1	21706.2	48	.5	0	988	124
2	2	21706.2	48	.5	0	988	124
2	3	21706.2	48	.5	0	988	124
