* Dictionary *
date:       session date (month/day/year/*, * is a decimal to separate different sessions conducted on the same day)
random:     sessions with the same value of random had the same random termination sequence
treatment:	= 1 if RT, = 2 if D + RT, = 3 if BRT, = 4 if D + C (see paper for details) 
id:         id #, constant through session
match:      match #
round:      round #
group:      identifies subjects that were grouped together for a match
valid:      = 1 if round counts toward final payoffs and is not last, = 0 if round counts toward final payoff and is last, = -1 if round does not count towards final payoffs; except for treatment = 2 where it takes on value 0 when the random number > 0.75 and -1 afterward, even if the game continued because it was in the front loaded part with payoff discounting.
spe:        = 1 if joint cooperation can be supported in equilibrium; 0 o/w
coop:       = 1 if subject cooperated, = 0 o/w
**************

date	random	treatment	id	match	round	group	valid	spe	coop
110622.1	2	3	79	3	1	715	1	1	1
110622.1	2	3	79	3	2	715	0	1	1
110622.1	2	3	79	3	3	715	-1	1	1
110622.1	2	3	79	3	4	715	-1	1	1
110622.1	2	3	79	4	1	721	0	1	1
110622.1	2	3	79	4	2	721	-1	1	1
110622.1	2	3	79	4	3	721	-1	1	1
110622.1	2	3	79	4	4	721	-1	1	0
110622.1	2	3	79	5	1	727	1	1	1
110622.1	2	3	79	5	2	727	0	1	1
110622.1	2	3	79	5	3	727	-1	1	1
110622.1	2	3	79	5	4	727	-1	1	0
110622.1	2	3	79	6	1	733	1	1	1
110622.1	2	3	79	6	2	733	1	1	1
110622.1	2	3	79	6	3	733	1	1	0
110622.1	2	3	79	6	4	733	0	1	0
110622.1	2	3	79	7	1	739	0	1	1
110622.1	2	3	79	7	2	739	-1	1	0
110622.1	2	3	79	7	3	739	-1	1	0
110622.1	2	3	79	7	4	739	-1	1	0
110622.1	2	3	79	8	1	745	0	1	1
110622.1	2	3	79	8	2	745	-1	1	0
110622.1	2	3	79	8	3	745	-1	1	0
110622.1	2	3	79	8	4	745	-1	1	0
110622.1	2	3	79	9	1	751	1	1	0
110622.1	2	3	79	9	2	751	1	1	0
110622.1	2	3	79	9	3	751	1	1	0
110622.1	2	3	79	9	4	751	1	1	0
110622.1	2	3	79	9	5	751	1	1	0
110622.1	2	3	79	9	6	751	0	1	0
110622.1	2	3	79	9	7	751	-1	1	0
110622.1	2	3	79	9	8	751	-1	1	0
110622.1	2	3	79	10	1	757	1	1	0
110622.1	2	3	79	10	2	757	1	1	0
110622.1	2	3	79	10	3	757	1	1	0
110622.1	2	3	79	10	4	757	1	1	0
110622.1	2	3	79	10	5	757	1	1	0
110622.1	2	3	79	10	6	757	1	1	0
110622.1	2	3	79	10	7	757	1	1	0
110622.1	2	3	79	10	8	757	1	1	0
110622.1	2	3	79	10	9	757	1	1	0
110622.1	2	3	79	10	10	757	1	1	0
110622.1	2	3	79	10	11	757	1	1	0
110622.1	2	3	79	10	12	757	0	1	0
110622.1	2	3	79	11	1	763	1	1	0
110622.1	2	3	79	11	2	763	1	1	0
110622.1	2	3	79	11	3	763	1	1	0
110622.1	2	3	79	11	4	763	0	1	0
110622.1	2	3	79	12	1	769	0	1	0
110622.1	2	3	79	12	2	769	-1	1	0
110622.1	2	3	79	12	3	769	-1	1	0
110622.1	2	3	79	12	4	769	-1	1	0
110622.1	2	3	79	13	1	776	1	0	0
110622.1	2	3	79	13	2	776	1	0	0
110622.1	2	3	79	13	3	776	0	0	0
110622.1	2	3	79	13	4	776	-1	0	0
110622.1	2	3	79	14	1	782	1	0	0
110622.1	2	3	79	14	2	782	0	0	0
110622.1	2	3	79	14	3	782	-1	0	0
110622.1	2	3	79	14	4	782	-1	0	0
110622.1	2	3	79	15	1	787	1	0	0
110622.1	2	3	79	15	2	787	1	0	0
110622.1	2	3	79	15	3	787	1	0	0
110622.1	2	3	79	15	4	787	0	0	0
110622.1	2	3	79	16	1	794	1	0	0
110622.1	2	3	79	16	2	794	0	0	0
110622.1	2	3	79	16	3	794	-1	0	0
110622.1	2	3	79	16	4	794	-1	0	0
110622.1	2	3	79	17	1	799	1	0	0
110622.1	2	3	79	17	2	799	1	0	0
110622.1	2	3	79	17	3	799	1	0	0
110622.1	2	3	79	17	4	799	0	0	0
110622.1	2	3	79	18	1	805	1	0	0
110622.1	2	3	79	18	2	805	1	0	0
110622.1	2	3	79	18	3	805	1	0	0
110622.1	2	3	79	18	4	805	1	0	0
110622.1	2	3	79	18	5	805	0	0	0
110622.1	2	3	79	18	6	805	-1	0	0
110622.1	2	3	79	18	7	805	-1	0	0
110622.1	2	3	79	18	8	805	-1	0	0
110622.1	2	3	80	1	1	704	0	1	0
110622.1	2	3	80	1	2	704	-1	1	0
110622.1	2	3	80	1	3	704	-1	1	0
110622.1	2	3	80	1	4	704	-1	1	0
110622.1	2	3	80	2	1	709	1	1	0
110622.1	2	3	80	2	2	709	0	1	0
110622.1	2	3	80	2	3	709	-1	1	0
110622.1	2	3	80	2	4	709	-1	1	0
110622.1	2	3	80	3	1	716	1	1	0
110622.1	2	3	80	3	2	716	0	1	0
110622.1	2	3	80	3	3	716	-1	1	0
110622.1	2	3	80	3	4	716	-1	1	0
110622.1	2	3	80	4	1	722	0	1	0
110622.1	2	3	80	4	2	722	-1	1	0
110622.1	2	3	80	4	3	722	-1	1	0
110622.1	2	3	80	4	4	722	-1	1	0
110622.1	2	3	80	5	1	728	1	1	0
110622.1	2	3	80	5	2	728	0	1	0
110622.1	2	3	80	5	3	728	-1	1	0
110622.1	2	3	80	5	4	728	-1	1	0
110622.1	2	3	80	6	1	734	1	1	0
110622.1	2	3	80	6	2	734	1	1	0
110622.1	2	3	80	6	3	734	1	1	0
110622.1	2	3	80	6	4	734	0	1	0
110622.1	2	3	80	7	1	739	0	1	0
110622.1	2	3	80	7	2	739	-1	1	0
110622.1	2	3	80	7	3	739	-1	1	0
110622.1	2	3	80	7	4	739	-1	1	0
110622.1	2	3	80	8	1	746	0	1	1
110622.1	2	3	80	8	2	746	-1	1	1
110622.1	2	3	80	8	3	746	-1	1	1
110622.1	2	3	80	8	4	746	-1	1	0
110622.1	2	3	80	9	1	753	1	1	1
110622.1	2	3	80	9	2	753	1	1	0
110622.1	2	3	80	9	3	753	1	1	0
110622.1	2	3	80	9	4	753	1	1	0
110622.1	2	3	80	9	5	753	1	1	1
110622.1	2	3	80	9	6	753	0	1	1
110622.1	2	3	80	9	7	753	-1	1	1
110622.1	2	3	80	9	8	753	-1	1	1
110622.1	2	3	80	10	1	759	1	1	1
110622.1	2	3	80	10	2	759	1	1	0
110622.1	2	3	80	10	3	759	1	1	0
110622.1	2	3	80	10	4	759	1	1	0
110622.1	2	3	80	10	5	759	1	1	0
110622.1	2	3	80	10	6	759	1	1	0
110622.1	2	3	80	10	7	759	1	1	0
110622.1	2	3	80	10	8	759	1	1	0
110622.1	2	3	80	10	9	759	1	1	0
110622.1	2	3	80	10	10	759	1	1	0
110622.1	2	3	80	10	11	759	1	1	0
110622.1	2	3	80	10	12	759	0	1	0
110622.1	2	3	80	11	1	764	1	1	0
110622.1	2	3	80	11	2	764	1	1	0
110622.1	2	3	80	11	3	764	1	1	0
110622.1	2	3	80	11	4	764	0	1	0
110622.1	2	3	80	12	1	770	0	1	1
110622.1	2	3	80	12	2	770	-1	1	0
110622.1	2	3	80	12	3	770	-1	1	0
110622.1	2	3	80	12	4	770	-1	1	0
110622.1	2	3	80	13	1	775	1	0	0
110622.1	2	3	80	13	2	775	1	0	0
110622.1	2	3	80	13	3	775	0	0	0
110622.1	2	3	80	13	4	775	-1	0	0
110622.1	2	3	80	14	1	781	1	0	0
110622.1	2	3	80	14	2	781	0	0	0
110622.1	2	3	80	14	3	781	-1	0	0
110622.1	2	3	80	14	4	781	-1	0	0
110622.1	2	3	80	15	1	788	1	0	0
110622.1	2	3	80	15	2	788	1	0	0
110622.1	2	3	80	15	3	788	1	0	0
110622.1	2	3	80	15	4	788	0	0	0
110622.1	2	3	80	16	1	793	1	0	0
110622.1	2	3	80	16	2	793	0	0	0
110622.1	2	3	80	16	3	793	-1	0	0
110622.1	2	3	80	16	4	793	-1	0	0
110622.1	2	3	80	17	1	800	1	0	0
110622.1	2	3	80	17	2	800	1	0	0
110622.1	2	3	80	17	3	800	1	0	0
110622.1	2	3	80	17	4	800	0	0	0
110622.1	2	3	80	18	1	807	1	0	0
110622.1	2	3	80	18	2	807	1	0	0
110622.1	2	3	80	18	3	807	1	0	0
110622.1	2	3	80	18	4	807	1	0	0
110622.1	2	3	80	18	5	807	0	0	0
110622.1	2	3	80	18	6	807	-1	0	0
110622.1	2	3	80	18	7	807	-1	0	0
110622.1	2	3	80	18	8	807	-1	0	0
110622.1	2	3	81	1	1	703	0	1	1
110622.1	2	3	81	1	2	703	-1	1	1
110622.1	2	3	81	1	3	703	-1	1	1
110622.1	2	3	81	1	4	703	-1	1	1
110622.1	2	3	81	2	1	709	1	1	1
110622.1	2	3	81	2	2	709	0	1	0
110622.1	2	3	81	2	3	709	-1	1	0
110622.1	2	3	81	2	4	709	-1	1	0
110622.1	2	3	81	3	1	718	1	1	1
110622.1	2	3	81	3	2	718	0	1	1
110622.1	2	3	81	3	3	718	-1	1	1
110622.1	2	3	81	3	4	718	-1	1	1
110622.1	2	3	81	4	1	721	0	1	1
110622.1	2	3	81	4	2	721	-1	1	1
110622.1	2	3	81	4	3	721	-1	1	1
110622.1	2	3	81	4	4	721	-1	1	1
110622.1	2	3	81	5	1	727	1	1	1
110622.1	2	3	81	5	2	727	0	1	1
110622.1	2	3	81	5	3	727	-1	1	1
110622.1	2	3	81	5	4	727	-1	1	0
110622.1	2	3	81	6	1	735	1	1	1
110622.1	2	3	81	6	2	735	1	1	1
110622.1	2	3	81	6	3	735	1	1	0
110622.1	2	3	81	6	4	735	0	1	0
110622.1	2	3	81	7	1	741	0	1	1
110622.1	2	3	81	7	2	741	-1	1	0
110622.1	2	3	81	7	3	741	-1	1	0
110622.1	2	3	81	7	4	741	-1	1	0
110622.1	2	3	81	8	1	748	0	1	1
110622.1	2	3	81	8	2	748	-1	1	0
110622.1	2	3	81	8	3	748	-1	1	1
110622.1	2	3	81	8	4	748	-1	1	0
110622.1	2	3	81	9	1	752	1	1	0
110622.1	2	3	81	9	2	752	1	1	0
110622.1	2	3	81	9	3	752	1	1	0
110622.1	2	3	81	9	4	752	1	1	0
110622.1	2	3	81	9	5	752	1	1	1
110622.1	2	3	81	9	6	752	0	1	1
110622.1	2	3	81	9	7	752	-1	1	1
110622.1	2	3	81	9	8	752	-1	1	1
110622.1	2	3	81	10	1	758	1	1	1
110622.1	2	3	81	10	2	758	1	1	1
110622.1	2	3	81	10	3	758	1	1	1
110622.1	2	3	81	10	4	758	1	1	1
110622.1	2	3	81	10	5	758	1	1	1
110622.1	2	3	81	10	6	758	1	1	1
110622.1	2	3	81	10	7	758	1	1	1
110622.1	2	3	81	10	8	758	1	1	0
110622.1	2	3	81	10	9	758	1	1	1
110622.1	2	3	81	10	10	758	1	1	1
110622.1	2	3	81	10	11	758	1	1	1
110622.1	2	3	81	10	12	758	0	1	0
110622.1	2	3	81	11	1	766	1	1	1
110622.1	2	3	81	11	2	766	1	1	1
110622.1	2	3	81	11	3	766	1	1	1
110622.1	2	3	81	11	4	766	0	1	1
110622.1	2	3	81	12	1	772	0	1	1
110622.1	2	3	81	12	2	772	-1	1	1
110622.1	2	3	81	12	3	772	-1	1	1
110622.1	2	3	81	12	4	772	-1	1	0
110622.1	2	3	81	13	1	777	1	0	0
110622.1	2	3	81	13	2	777	1	0	0
110622.1	2	3	81	13	3	777	0	0	0
110622.1	2	3	81	13	4	777	-1	0	0
110622.1	2	3	81	14	1	783	1	0	0
110622.1	2	3	81	14	2	783	0	0	0
110622.1	2	3	81	14	3	783	-1	0	0
110622.1	2	3	81	14	4	783	-1	0	0
110622.1	2	3	81	15	1	789	1	0	0
110622.1	2	3	81	15	2	789	1	0	0
110622.1	2	3	81	15	3	789	1	0	0
110622.1	2	3	81	15	4	789	0	0	0
110622.1	2	3	81	16	1	793	1	0	0
110622.1	2	3	81	16	2	793	0	0	0
110622.1	2	3	81	16	3	793	-1	0	0
110622.1	2	3	81	16	4	793	-1	0	0
110622.1	2	3	81	17	1	801	1	0	0
110622.1	2	3	81	17	2	801	1	0	0
110622.1	2	3	81	17	3	801	1	0	0
110622.1	2	3	81	17	4	801	0	0	0
110622.1	2	3	81	18	1	805	1	0	0
110622.1	2	3	81	18	2	805	1	0	0
110622.1	2	3	81	18	3	805	1	0	0
110622.1	2	3	81	18	4	805	1	0	0
110622.1	2	3	81	18	5	805	0	0	0
110622.1	2	3	81	18	6	805	-1	0	0
110622.1	2	3	81	18	7	805	-1	0	0
110622.1	2	3	81	18	8	805	-1	0	0
110622.1	2	3	82	1	1	705	0	1	0
110622.1	2	3	82	1	2	705	-1	1	0
110622.1	2	3	82	1	3	705	-1	1	0
110622.1	2	3	82	1	4	705	-1	1	1
110622.1	2	3	82	2	1	711	1	1	1
110622.1	2	3	82	2	2	711	0	1	1
110622.1	2	3	82	2	3	711	-1	1	1
110622.1	2	3	82	2	4	711	-1	1	0
110622.1	2	3	82	3	1	715	1	1	1
110622.1	2	3	82	3	2	715	0	1	1
110622.1	2	3	82	3	3	715	-1	1	1
110622.1	2	3	82	3	4	715	-1	1	0
110622.1	2	3	82	4	1	723	0	1	1
110622.1	2	3	82	4	2	723	-1	1	1
110622.1	2	3	82	4	3	723	-1	1	1
110622.1	2	3	82	4	4	723	-1	1	0
110622.1	2	3	82	5	1	729	1	1	1
110622.1	2	3	82	5	2	729	0	1	0
110622.1	2	3	82	5	3	729	-1	1	0
110622.1	2	3	82	5	4	729	-1	1	0
110622.1	2	3	82	6	1	736	1	1	0
110622.1	2	3	82	6	2	736	1	1	0
110622.1	2	3	82	6	3	736	1	1	0
110622.1	2	3	82	6	4	736	0	1	0
110622.1	2	3	82	7	1	740	0	1	0
110622.1	2	3	82	7	2	740	-1	1	0
110622.1	2	3	82	7	3	740	-1	1	0
110622.1	2	3	82	7	4	740	-1	1	0
110622.1	2	3	82	8	1	747	0	1	0
110622.1	2	3	82	8	2	747	-1	1	0
110622.1	2	3	82	8	3	747	-1	1	0
110622.1	2	3	82	8	4	747	-1	1	0
110622.1	2	3	82	9	1	752	1	1	1
110622.1	2	3	82	9	2	752	1	1	0
110622.1	2	3	82	9	3	752	1	1	0
110622.1	2	3	82	9	4	752	1	1	0
110622.1	2	3	82	9	5	752	1	1	0
110622.1	2	3	82	9	6	752	0	1	1
110622.1	2	3	82	9	7	752	-1	1	1
110622.1	2	3	82	9	8	752	-1	1	1
110622.1	2	3	82	10	1	758	1	1	0
110622.1	2	3	82	10	2	758	1	1	1
110622.1	2	3	82	10	3	758	1	1	1
110622.1	2	3	82	10	4	758	1	1	1
110622.1	2	3	82	10	5	758	1	1	1
110622.1	2	3	82	10	6	758	1	1	1
110622.1	2	3	82	10	7	758	1	1	1
110622.1	2	3	82	10	8	758	1	1	0
110622.1	2	3	82	10	9	758	1	1	0
110622.1	2	3	82	10	10	758	1	1	1
110622.1	2	3	82	10	11	758	1	1	0
110622.1	2	3	82	10	12	758	0	1	0
110622.1	2	3	82	11	1	765	1	1	0
110622.1	2	3	82	11	2	765	1	1	1
110622.1	2	3	82	11	3	765	1	1	1
110622.1	2	3	82	11	4	765	0	1	0
110622.1	2	3	82	12	1	771	0	1	1
110622.1	2	3	82	12	2	771	-1	1	1
110622.1	2	3	82	12	3	771	-1	1	1
110622.1	2	3	82	12	4	771	-1	1	0
110622.1	2	3	82	13	1	775	1	0	0
110622.1	2	3	82	13	2	775	1	0	0
110622.1	2	3	82	13	3	775	0	0	0
110622.1	2	3	82	13	4	775	-1	0	0
110622.1	2	3	82	14	1	784	1	0	0
110622.1	2	3	82	14	2	784	0	0	0
110622.1	2	3	82	14	3	784	-1	0	0
110622.1	2	3	82	14	4	784	-1	0	0
110622.1	2	3	82	15	1	790	1	0	0
110622.1	2	3	82	15	2	790	1	0	0
110622.1	2	3	82	15	3	790	1	0	0
110622.1	2	3	82	15	4	790	0	0	0
110622.1	2	3	82	16	1	795	1	0	0
110622.1	2	3	82	16	2	795	0	0	0
110622.1	2	3	82	16	3	795	-1	0	0
110622.1	2	3	82	16	4	795	-1	0	0
110622.1	2	3	82	17	1	802	1	0	0
110622.1	2	3	82	17	2	802	1	0	0
110622.1	2	3	82	17	3	802	1	0	0
110622.1	2	3	82	17	4	802	0	0	0
110622.1	2	3	82	18	1	806	1	0	0
110622.1	2	3	82	18	2	806	1	0	0
110622.1	2	3	82	18	3	806	1	0	0
110622.1	2	3	82	18	4	806	1	0	0
110622.1	2	3	82	18	5	806	0	0	0
110622.1	2	3	82	18	6	806	-1	0	0
110622.1	2	3	82	18	7	806	-1	0	0
110622.1	2	3	82	18	8	806	-1	0	0
110622.1	2	3	83	1	1	707	0	1	0
110622.1	2	3	83	1	2	707	-1	1	1
110622.1	2	3	83	1	3	707	-1	1	1
110622.1	2	3	83	1	4	707	-1	1	0
110622.1	2	3	83	2	1	713	1	1	1
110622.1	2	3	83	2	2	713	0	1	1
110622.1	2	3	83	2	3	713	-1	1	1
110622.1	2	3	83	2	4	713	-1	1	1
110622.1	2	3	83	3	1	717	1	1	0
110622.1	2	3	83	3	2	717	0	1	0
110622.1	2	3	83	3	3	717	-1	1	0
110622.1	2	3	83	3	4	717	-1	1	0
110622.1	2	3	83	4	1	724	0	1	1
110622.1	2	3	83	4	2	724	-1	1	0
110622.1	2	3	83	4	3	724	-1	1	1
110622.1	2	3	83	4	4	724	-1	1	0
110622.1	2	3	83	5	1	730	1	1	1
110622.1	2	3	83	5	2	730	0	1	1
110622.1	2	3	83	5	3	730	-1	1	1
110622.1	2	3	83	5	4	730	-1	1	1
110622.1	2	3	83	6	1	735	1	1	1
110622.1	2	3	83	6	2	735	1	1	1
110622.1	2	3	83	6	3	735	1	1	1
110622.1	2	3	83	6	4	735	0	1	0
110622.1	2	3	83	7	1	743	0	1	0
110622.1	2	3	83	7	2	743	-1	1	1
110622.1	2	3	83	7	3	743	-1	1	0
110622.1	2	3	83	7	4	743	-1	1	0
110622.1	2	3	83	8	1	746	0	1	1
110622.1	2	3	83	8	2	746	-1	1	1
110622.1	2	3	83	8	3	746	-1	1	1
110622.1	2	3	83	8	4	746	-1	1	1
110622.1	2	3	83	9	1	754	1	1	1
110622.1	2	3	83	9	2	754	1	1	1
110622.1	2	3	83	9	3	754	1	1	0
110622.1	2	3	83	9	4	754	1	1	0
110622.1	2	3	83	9	5	754	1	1	1
110622.1	2	3	83	9	6	754	0	1	0
110622.1	2	3	83	9	7	754	-1	1	0
110622.1	2	3	83	9	8	754	-1	1	0
110622.1	2	3	83	10	1	761	1	1	1
110622.1	2	3	83	10	2	761	1	1	0
110622.1	2	3	83	10	3	761	1	1	1
110622.1	2	3	83	10	4	761	1	1	1
110622.1	2	3	83	10	5	761	1	1	1
110622.1	2	3	83	10	6	761	1	1	1
110622.1	2	3	83	10	7	761	1	1	1
110622.1	2	3	83	10	8	761	1	1	1
110622.1	2	3	83	10	9	761	1	1	1
110622.1	2	3	83	10	10	761	1	1	1
110622.1	2	3	83	10	11	761	1	1	0
110622.1	2	3	83	10	12	761	0	1	1
110622.1	2	3	83	11	1	765	1	1	1
110622.1	2	3	83	11	2	765	1	1	0
110622.1	2	3	83	11	3	765	1	1	1
110622.1	2	3	83	11	4	765	0	1	1
110622.1	2	3	83	12	1	771	0	1	1
110622.1	2	3	83	12	2	771	-1	1	1
110622.1	2	3	83	12	3	771	-1	1	1
110622.1	2	3	83	12	4	771	-1	1	1
110622.1	2	3	83	13	1	778	1	0	0
110622.1	2	3	83	13	2	778	1	0	0
110622.1	2	3	83	13	3	778	0	0	0
110622.1	2	3	83	13	4	778	-1	0	0
110622.1	2	3	83	14	1	781	1	0	1
110622.1	2	3	83	14	2	781	0	0	0
110622.1	2	3	83	14	3	781	-1	0	0
110622.1	2	3	83	14	4	781	-1	0	0
110622.1	2	3	83	15	1	787	1	0	1
110622.1	2	3	83	15	2	787	1	0	0
110622.1	2	3	83	15	3	787	1	0	0
110622.1	2	3	83	15	4	787	0	0	0
110622.1	2	3	83	16	1	796	1	0	0
110622.1	2	3	83	16	2	796	0	0	0
110622.1	2	3	83	16	3	796	-1	0	0
110622.1	2	3	83	16	4	796	-1	0	0
110622.1	2	3	83	17	1	800	1	0	0
110622.1	2	3	83	17	2	800	1	0	0
110622.1	2	3	83	17	3	800	1	0	0
110622.1	2	3	83	17	4	800	0	0	0
110622.1	2	3	83	18	1	806	1	0	0
110622.1	2	3	83	18	2	806	1	0	0
110622.1	2	3	83	18	3	806	1	0	0
110622.1	2	3	83	18	4	806	1	0	0
110622.1	2	3	83	18	5	806	0	0	0
110622.1	2	3	83	18	6	806	-1	0	0
110622.1	2	3	83	18	7	806	-1	0	0
110622.1	2	3	83	18	8	806	-1	0	0
110622.1	2	3	84	1	1	706	0	1	1
110622.1	2	3	84	1	2	706	-1	1	1
110622.1	2	3	84	1	3	706	-1	1	0
110622.1	2	3	84	1	4	706	-1	1	0
110622.1	2	3	84	2	1	712	1	1	1
110622.1	2	3	84	2	2	712	0	1	1
110622.1	2	3	84	2	3	712	-1	1	1
110622.1	2	3	84	2	4	712	-1	1	1
110622.1	2	3	84	3	1	719	1	1	1
110622.1	2	3	84	3	2	719	0	1	1
110622.1	2	3	84	3	3	719	-1	1	1
110622.1	2	3	84	3	4	719	-1	1	1
110622.1	2	3	84	4	1	722	0	1	1
110622.1	2	3	84	4	2	722	-1	1	1
110622.1	2	3	84	4	3	722	-1	1	0
110622.1	2	3	84	4	4	722	-1	1	0
110622.1	2	3	84	5	1	730	1	1	1
110622.1	2	3	84	5	2	730	0	1	1
110622.1	2	3	84	5	3	730	-1	1	1
110622.1	2	3	84	5	4	730	-1	1	1
110622.1	2	3	84	6	1	734	1	1	1
110622.1	2	3	84	6	2	734	1	1	0
110622.1	2	3	84	6	3	734	1	1	0
110622.1	2	3	84	6	4	734	0	1	0
110622.1	2	3	84	7	1	742	0	1	1
110622.1	2	3	84	7	2	742	-1	1	1
110622.1	2	3	84	7	3	742	-1	1	1
110622.1	2	3	84	7	4	742	-1	1	1
110622.1	2	3	84	8	1	749	0	1	1
110622.1	2	3	84	8	2	749	-1	1	0
110622.1	2	3	84	8	3	749	-1	1	0
110622.1	2	3	84	8	4	749	-1	1	0
110622.1	2	3	84	9	1	756	1	1	1
110622.1	2	3	84	9	2	756	1	1	0
110622.1	2	3	84	9	3	756	1	1	1
110622.1	2	3	84	9	4	756	1	1	1
110622.1	2	3	84	9	5	756	1	1	0
110622.1	2	3	84	9	6	756	0	1	0
110622.1	2	3	84	9	7	756	-1	1	1
110622.1	2	3	84	9	8	756	-1	1	1
110622.1	2	3	84	10	1	760	1	1	1
110622.1	2	3	84	10	2	760	1	1	1
110622.1	2	3	84	10	3	760	1	1	1
110622.1	2	3	84	10	4	760	1	1	1
110622.1	2	3	84	10	5	760	1	1	1
110622.1	2	3	84	10	6	760	1	1	1
110622.1	2	3	84	10	7	760	1	1	1
110622.1	2	3	84	10	8	760	1	1	1
110622.1	2	3	84	10	9	760	1	1	1
110622.1	2	3	84	10	10	760	1	1	1
110622.1	2	3	84	10	11	760	1	1	1
110622.1	2	3	84	10	12	760	0	1	1
110622.1	2	3	84	11	1	764	1	1	1
110622.1	2	3	84	11	2	764	1	1	0
110622.1	2	3	84	11	3	764	1	1	0
110622.1	2	3	84	11	4	764	0	1	0
110622.1	2	3	84	12	1	773	0	1	1
110622.1	2	3	84	12	2	773	-1	1	1
110622.1	2	3	84	12	3	773	-1	1	1
110622.1	2	3	84	12	4	773	-1	1	1
110622.1	2	3	84	13	1	780	1	0	1
110622.1	2	3	84	13	2	780	1	0	0
110622.1	2	3	84	13	3	780	0	0	0
110622.1	2	3	84	13	4	780	-1	0	0
110622.1	2	3	84	14	1	785	1	0	0
110622.1	2	3	84	14	2	785	0	0	1
110622.1	2	3	84	14	3	785	-1	0	1
110622.1	2	3	84	14	4	785	-1	0	1
110622.1	2	3	84	15	1	788	1	0	1
110622.1	2	3	84	15	2	788	1	0	0
110622.1	2	3	84	15	3	788	1	0	0
110622.1	2	3	84	15	4	788	0	0	0
110622.1	2	3	84	16	1	795	1	0	1
110622.1	2	3	84	16	2	795	0	0	0
110622.1	2	3	84	16	3	795	-1	0	0
110622.1	2	3	84	16	4	795	-1	0	0
110622.1	2	3	84	17	1	803	1	0	1
110622.1	2	3	84	17	2	803	1	0	1
110622.1	2	3	84	17	3	803	1	0	1
110622.1	2	3	84	17	4	803	0	0	1
110622.1	2	3	84	18	1	808	1	0	1
110622.1	2	3	84	18	2	808	1	0	1
110622.1	2	3	84	18	3	808	1	0	0
110622.1	2	3	84	18	4	808	1	0	0
110622.1	2	3	84	18	5	808	0	0	1
110622.1	2	3	84	18	6	808	-1	0	0
110622.1	2	3	84	18	7	808	-1	0	0
110622.1	2	3	84	18	8	808	-1	0	1
110622.1	2	3	85	1	1	706	0	1	0
110622.1	2	3	85	1	2	706	-1	1	0
110622.1	2	3	85	1	3	706	-1	1	0
110622.1	2	3	85	1	4	706	-1	1	1
110622.1	2	3	85	2	1	714	1	1	0
110622.1	2	3	85	2	2	714	0	1	0
110622.1	2	3	85	2	3	714	-1	1	1
110622.1	2	3	85	2	4	714	-1	1	0
110622.1	2	3	85	3	1	717	1	1	1
110622.1	2	3	85	3	2	717	0	1	0
110622.1	2	3	85	3	3	717	-1	1	0
110622.1	2	3	85	3	4	717	-1	1	0
110622.1	2	3	85	4	1	725	0	1	0
110622.1	2	3	85	4	2	725	-1	1	0
110622.1	2	3	85	4	3	725	-1	1	0
110622.1	2	3	85	4	4	725	-1	1	0
110622.1	2	3	85	5	1	729	1	1	0
110622.1	2	3	85	5	2	729	0	1	0
110622.1	2	3	85	5	3	729	-1	1	0
110622.1	2	3	85	5	4	729	-1	1	0
110622.1	2	3	85	6	1	737	1	1	0
110622.1	2	3	85	6	2	737	1	1	0
110622.1	2	3	85	6	3	737	1	1	0
110622.1	2	3	85	6	4	737	0	1	0
110622.1	2	3	85	7	1	740	0	1	0
110622.1	2	3	85	7	2	740	-1	1	0
110622.1	2	3	85	7	3	740	-1	1	0
110622.1	2	3	85	7	4	740	-1	1	0
110622.1	2	3	85	8	1	745	0	1	0
110622.1	2	3	85	8	2	745	-1	1	0
110622.1	2	3	85	8	3	745	-1	1	0
110622.1	2	3	85	8	4	745	-1	1	1
110622.1	2	3	85	9	1	755	1	1	0
110622.1	2	3	85	9	2	755	1	1	0
110622.1	2	3	85	9	3	755	1	1	0
110622.1	2	3	85	9	4	755	1	1	0
110622.1	2	3	85	9	5	755	1	1	0
110622.1	2	3	85	9	6	755	0	1	0
110622.1	2	3	85	9	7	755	-1	1	0
110622.1	2	3	85	9	8	755	-1	1	1
110622.1	2	3	85	10	1	759	1	1	0
110622.1	2	3	85	10	2	759	1	1	0
110622.1	2	3	85	10	3	759	1	1	0
110622.1	2	3	85	10	4	759	1	1	0
110622.1	2	3	85	10	5	759	1	1	0
110622.1	2	3	85	10	6	759	1	1	0
110622.1	2	3	85	10	7	759	1	1	0
110622.1	2	3	85	10	8	759	1	1	0
110622.1	2	3	85	10	9	759	1	1	0
110622.1	2	3	85	10	10	759	1	1	0
110622.1	2	3	85	10	11	759	1	1	0
110622.1	2	3	85	10	12	759	0	1	0
110622.1	2	3	85	11	1	763	1	1	0
110622.1	2	3	85	11	2	763	1	1	0
110622.1	2	3	85	11	3	763	1	1	0
110622.1	2	3	85	11	4	763	0	1	0
110622.1	2	3	85	12	1	770	0	1	0
110622.1	2	3	85	12	2	770	-1	1	0
110622.1	2	3	85	12	3	770	-1	1	0
110622.1	2	3	85	12	4	770	-1	1	0
110622.1	2	3	85	13	1	779	1	0	0
110622.1	2	3	85	13	2	779	1	0	0
110622.1	2	3	85	13	3	779	0	0	0
110622.1	2	3	85	13	4	779	-1	0	0
