* Dictionary *
Treatment:	= 1 if perfect, = 2 if public, = 3 if private
epsilon:	probability signal is incorrect in treatments 2 and 3 (see paper for details)
			= 0.1 in main treatments, = 0.2 in "high noise" treatments
session:    session #
random:     sessions with the same value of random had the same random termination sequence
id:         id #, constant through session
group:      identifies subjects that were grouped together for a supergame
supergame:  match #
round:      round #
coop:       = 1 if subject cooperated, = 0 o/w
ocoop:      coop of other in pair, = 0 o/w
signal: 	= 1 if send signal of cooperation; 0 if send signal of defection (equal coop in treatment 1)
osignal: 	signal of other in pair
lottery:	= 1 if high prize, = 0 if low prize, in lottery conditional on choices; set to 0 for treatments ~= 1
same:		= 1 for matches that were experienced in all sessions that shared the same random sequence, 0 o/w
			data analysis reported in the paper is conditional on same == 1
**************

treatment	epsilon	session	random	id	group	supergame	round	coop	ocoop	signal	osignal	lottery	same
"Perfect"	.1	7	2	49	756	19	6	1	1	1	1	0	1
"Perfect"	.1	7	2	49	756	19	7	1	1	1	1	1	1
"Perfect"	.1	7	2	49	756	19	8	1	1	1	1	1	1
"Perfect"	.1	7	2	49	756	19	9	1	1	1	1	1	1
"Perfect"	.1	7	2	49	756	19	10	1	1	1	1	1	1
"Perfect"	.1	7	2	49	756	19	11	1	1	1	1	1	1
"Perfect"	.1	7	2	49	756	19	12	1	1	1	1	1	1
"Perfect"	.1	7	2	49	756	19	13	0	1	0	1	0	1
"Perfect"	.1	7	2	49	756	19	14	0	0	0	0	0	1
"Perfect"	.1	7	2	49	756	19	15	0	1	0	1	0	1
"Perfect"	.1	7	2	49	756	19	16	1	1	1	1	0	1
"Perfect"	.1	7	2	49	756	19	17	1	1	1	1	1	1
"Perfect"	.1	7	2	49	756	19	18	1	0	1	0	1	1
"Perfect"	.1	7	2	49	756	19	19	0	1	0	1	0	1
"Perfect"	.1	7	2	49	756	19	20	0	1	0	1	1	1
"Perfect"	.1	7	2	49	756	19	21	0	1	0	1	0	1
"Perfect"	.1	7	2	49	756	19	22	0	1	0	1	1	1
"Perfect"	.1	7	2	49	756	19	23	0	0	0	0	0	1
"Perfect"	.1	7	2	49	756	19	24	0	0	0	0	0	1
"Perfect"	.1	7	2	49	756	19	25	0	0	0	0	0	1
"Perfect"	.1	7	2	49	756	19	26	1	0	1	0	1	1
"Perfect"	.1	7	2	49	756	19	27	1	0	1	0	1	1
"Perfect"	.1	7	2	50	608	1	1	1	1	1	1	1	1
"Perfect"	.1	7	2	50	608	1	2	1	1	1	1	1	1
"Perfect"	.1	7	2	50	608	1	3	1	1	1	1	1	1
"Perfect"	.1	7	2	50	608	1	4	1	1	1	1	0	1
"Perfect"	.1	7	2	50	608	1	5	1	1	1	1	1	1
"Perfect"	.1	7	2	50	608	1	6	1	1	1	1	1	1
"Perfect"	.1	7	2	50	608	1	7	1	1	1	1	1	1
"Perfect"	.1	7	2	50	608	1	8	1	1	1	1	1	1
"Perfect"	.1	7	2	50	608	1	9	1	1	1	1	1	1
"Perfect"	.1	7	2	50	608	1	10	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	1	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	2	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	3	1	1	1	1	0	1
"Perfect"	.1	7	2	50	620	2	4	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	5	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	6	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	7	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	8	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	9	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	10	1	1	1	1	1	1
"Perfect"	.1	7	2	50	620	2	11	1	1	1	1	1	1
"Perfect"	.1	7	2	50	630	3	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	630	3	2	1	0	1	0	0	1
"Perfect"	.1	7	2	50	636	4	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	636	4	2	0	0	0	0	0	1
"Perfect"	.1	7	2	50	636	4	3	0	0	0	0	0	1
"Perfect"	.1	7	2	50	636	4	4	0	0	0	0	1	1
"Perfect"	.1	7	2	50	636	4	5	0	0	0	0	0	1
"Perfect"	.1	7	2	50	643	5	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	643	5	2	0	0	0	0	0	1
"Perfect"	.1	7	2	50	643	5	3	0	0	0	0	0	1
"Perfect"	.1	7	2	50	643	5	4	0	0	0	0	0	1
"Perfect"	.1	7	2	50	652	6	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	652	6	2	0	0	0	0	0	1
"Perfect"	.1	7	2	50	652	6	3	0	1	0	1	0	1
"Perfect"	.1	7	2	50	652	6	4	1	0	1	0	1	1
"Perfect"	.1	7	2	50	652	6	5	1	0	1	0	1	1
"Perfect"	.1	7	2	50	652	6	6	0	0	0	0	0	1
"Perfect"	.1	7	2	50	652	6	7	0	0	0	0	0	1
"Perfect"	.1	7	2	50	652	6	8	0	1	0	1	0	1
"Perfect"	.1	7	2	50	652	6	9	0	0	0	0	0	1
"Perfect"	.1	7	2	50	652	6	10	0	0	0	0	1	1
"Perfect"	.1	7	2	50	652	6	11	0	0	0	0	0	1
"Perfect"	.1	7	2	50	652	6	12	0	1	0	1	0	1
"Perfect"	.1	7	2	50	652	6	13	0	1	0	1	0	1
"Perfect"	.1	7	2	50	652	6	14	0	1	0	1	0	1
"Perfect"	.1	7	2	50	652	6	15	0	0	0	0	0	1
"Perfect"	.1	7	2	50	652	6	16	0	0	0	0	1	1
"Perfect"	.1	7	2	50	652	6	17	0	0	0	0	0	1
"Perfect"	.1	7	2	50	652	6	18	0	1	0	1	0	1
"Perfect"	.1	7	2	50	658	7	1	1	0	1	0	0	1
"Perfect"	.1	7	2	50	658	7	2	0	0	0	0	0	1
"Perfect"	.1	7	2	50	658	7	3	0	0	0	0	1	1
"Perfect"	.1	7	2	50	669	8	1	0	1	0	1	0	1
"Perfect"	.1	7	2	50	669	8	2	1	0	1	0	1	1
"Perfect"	.1	7	2	50	669	8	3	1	1	1	1	0	1
"Perfect"	.1	7	2	50	669	8	4	1	1	1	1	1	1
"Perfect"	.1	7	2	50	669	8	5	0	1	0	1	0	1
"Perfect"	.1	7	2	50	669	8	6	1	1	1	1	1	1
"Perfect"	.1	7	2	50	669	8	7	1	1	1	1	1	1
"Perfect"	.1	7	2	50	669	8	8	1	1	1	1	1	1
"Perfect"	.1	7	2	50	669	8	9	1	1	1	1	1	1
"Perfect"	.1	7	2	50	669	8	10	1	1	1	1	1	1
"Perfect"	.1	7	2	50	669	8	11	1	1	1	1	1	1
"Perfect"	.1	7	2	50	678	9	1	1	1	1	1	1	1
"Perfect"	.1	7	2	50	678	9	2	1	1	1	1	1	1
"Perfect"	.1	7	2	50	678	9	3	1	1	1	1	0	1
"Perfect"	.1	7	2	50	678	9	4	1	1	1	1	1	1
"Perfect"	.1	7	2	50	678	9	5	1	1	1	1	1	1
"Perfect"	.1	7	2	50	678	9	6	1	1	1	1	1	1
"Perfect"	.1	7	2	50	678	9	7	1	1	1	1	0	1
"Perfect"	.1	7	2	50	678	9	8	1	1	1	1	1	1
"Perfect"	.1	7	2	50	678	9	9	1	1	1	1	1	1
"Perfect"	.1	7	2	50	678	9	10	1	0	1	0	0	1
"Perfect"	.1	7	2	50	678	9	11	1	0	1	0	1	1
"Perfect"	.1	7	2	50	678	9	12	1	0	1	0	1	1
"Perfect"	.1	7	2	50	678	9	13	0	0	0	0	0	1
"Perfect"	.1	7	2	50	678	9	14	1	0	1	0	1	1
"Perfect"	.1	7	2	50	678	9	15	0	1	0	1	0	1
"Perfect"	.1	7	2	50	678	9	16	0	0	0	0	0	1
"Perfect"	.1	7	2	50	678	9	17	0	0	0	0	0	1
"Perfect"	.1	7	2	50	678	9	18	1	0	1	0	1	1
"Perfect"	.1	7	2	50	678	9	19	0	1	0	1	1	1
"Perfect"	.1	7	2	50	686	10	1	1	1	1	1	1	1
"Perfect"	.1	7	2	50	686	10	2	1	0	1	0	1	1
"Perfect"	.1	7	2	50	686	10	3	1	1	1	1	1	1
"Perfect"	.1	7	2	50	686	10	4	1	0	1	0	1	1
"Perfect"	.1	7	2	50	686	10	5	1	0	1	0	1	1
"Perfect"	.1	7	2	50	686	10	6	1	0	1	0	0	1
"Perfect"	.1	7	2	50	686	10	7	1	0	1	0	1	1
"Perfect"	.1	7	2	50	693	11	1	1	1	1	1	1	1
"Perfect"	.1	7	2	50	701	12	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	701	12	2	1	0	1	0	1	1
"Perfect"	.1	7	2	50	710	13	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	710	13	2	1	1	1	1	1	1
"Perfect"	.1	7	2	50	710	13	3	1	1	1	1	0	1
"Perfect"	.1	7	2	50	710	13	4	1	0	1	0	1	1
"Perfect"	.1	7	2	50	710	13	5	1	1	1	1	1	1
"Perfect"	.1	7	2	50	710	13	6	1	1	1	1	1	1
"Perfect"	.1	7	2	50	710	13	7	1	0	1	0	0	1
"Perfect"	.1	7	2	50	710	13	8	1	1	1	1	1	1
"Perfect"	.1	7	2	50	710	13	9	1	1	1	1	1	1
"Perfect"	.1	7	2	50	715	14	1	1	1	1	1	1	1
"Perfect"	.1	7	2	50	715	14	2	1	1	1	1	1	1
"Perfect"	.1	7	2	50	715	14	3	1	1	1	1	1	1
"Perfect"	.1	7	2	50	715	14	4	1	1	1	1	1	1
"Perfect"	.1	7	2	50	726	15	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	726	15	2	1	0	1	0	1	1
"Perfect"	.1	7	2	50	726	15	3	1	0	1	0	1	1
"Perfect"	.1	7	2	50	726	15	4	0	0	0	0	0	1
"Perfect"	.1	7	2	50	726	15	5	0	0	0	0	0	1
"Perfect"	.1	7	2	50	726	15	6	1	0	1	0	1	1
"Perfect"	.1	7	2	50	726	15	7	0	0	0	0	0	1
"Perfect"	.1	7	2	50	726	15	8	0	0	0	0	0	1
"Perfect"	.1	7	2	50	733	16	1	1	1	1	1	1	1
"Perfect"	.1	7	2	50	733	16	2	1	1	1	1	1	1
"Perfect"	.1	7	2	50	733	16	3	1	1	1	1	1	1
"Perfect"	.1	7	2	50	733	16	4	1	1	1	1	1	1
"Perfect"	.1	7	2	50	733	16	5	1	1	1	1	1	1
"Perfect"	.1	7	2	50	733	16	6	1	1	1	1	0	1
"Perfect"	.1	7	2	50	733	16	7	1	1	1	1	1	1
"Perfect"	.1	7	2	50	733	16	8	1	1	1	1	1	1
"Perfect"	.1	7	2	50	742	17	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	742	17	2	1	0	1	0	1	1
"Perfect"	.1	7	2	50	742	17	3	0	0	0	0	0	1
"Perfect"	.1	7	2	50	742	17	4	0	0	0	0	0	1
"Perfect"	.1	7	2	50	748	18	1	1	1	1	1	1	1
"Perfect"	.1	7	2	50	748	18	2	1	1	1	1	1	1
"Perfect"	.1	7	2	50	748	18	3	1	1	1	1	0	1
"Perfect"	.1	7	2	50	748	18	4	1	1	1	1	1	1
"Perfect"	.1	7	2	50	748	18	5	1	1	1	1	1	1
"Perfect"	.1	7	2	50	758	19	1	1	0	1	0	1	1
"Perfect"	.1	7	2	50	758	19	2	1	0	1	0	1	1
"Perfect"	.1	7	2	50	758	19	3	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	4	1	0	1	0	1	1
"Perfect"	.1	7	2	50	758	19	5	1	0	1	0	1	1
"Perfect"	.1	7	2	50	758	19	6	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	7	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	8	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	9	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	10	0	1	0	1	0	1
"Perfect"	.1	7	2	50	758	19	11	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	12	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	13	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	14	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	15	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	16	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	17	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	18	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	19	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	20	1	0	1	0	1	1
"Perfect"	.1	7	2	50	758	19	21	1	0	1	0	1	1
"Perfect"	.1	7	2	50	758	19	22	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	23	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	24	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	25	0	0	0	0	1	1
"Perfect"	.1	7	2	50	758	19	26	0	0	0	0	0	1
"Perfect"	.1	7	2	50	758	19	27	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1046	1	1	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1046	1	2	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1046	1	3	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1046	1	4	1	0	1	0	0	1
"Perfect"	.1	10	3	51	1046	1	5	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1046	1	6	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1046	1	7	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1054	2	1	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1054	2	2	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1054	2	3	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1054	2	4	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1054	2	5	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1054	2	6	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1054	2	7	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1054	2	8	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1054	2	9	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1054	2	10	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1063	3	1	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1063	3	2	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1063	3	3	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1063	3	4	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1063	3	5	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	6	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1063	3	7	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1063	3	8	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1063	3	9	0	1	0	1	1	1
"Perfect"	.1	10	3	51	1063	3	10	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1063	3	11	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	12	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1063	3	13	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1063	3	14	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1063	3	15	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	16	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1063	3	17	0	1	0	1	1	1
"Perfect"	.1	10	3	51	1063	3	18	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	19	0	1	0	1	1	1
"Perfect"	.1	10	3	51	1063	3	20	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	21	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1063	3	22	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1063	3	23	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1063	3	24	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1063	3	25	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1063	3	26	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1063	3	27	0	0	0	0	1	1
"Perfect"	.1	10	3	51	1063	3	28	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	29	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1063	3	30	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	31	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1063	3	32	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	33	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1063	3	34	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1063	3	35	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1070	4	1	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1078	5	1	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1078	5	2	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1078	5	3	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1078	5	4	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1078	5	5	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1078	5	6	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1078	5	7	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1078	5	8	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1078	5	9	1	1	1	1	0	1
"Perfect"	.1	10	3	51	1078	5	10	0	1	0	1	1	1
"Perfect"	.1	10	3	51	1078	5	11	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1078	5	12	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1078	5	13	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1078	5	14	0	0	0	0	1	1
"Perfect"	.1	10	3	51	1078	5	15	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1078	5	16	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1078	5	17	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1086	6	1	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1086	6	2	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1086	6	3	0	0	0	0	1	1
"Perfect"	.1	10	3	51	1086	6	4	0	0	0	0	1	1
"Perfect"	.1	10	3	51	1086	6	5	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1086	6	6	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1086	6	7	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1094	7	1	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1094	7	2	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1094	7	3	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1102	8	1	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1102	8	2	0	1	0	1	1	1
"Perfect"	.1	10	3	51	1102	8	3	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1102	8	4	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1102	8	5	0	1	0	1	1	1
"Perfect"	.1	10	3	51	1110	9	1	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1119	10	1	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	2	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	3	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1119	10	4	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1119	10	5	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1119	10	6	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1119	10	7	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	8	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1119	10	9	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	10	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1119	10	11	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	12	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	13	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1119	10	14	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1119	10	15	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1119	10	16	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	17	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	18	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1119	10	19	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1119	10	20	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1119	10	21	0	1	0	1	1	1
"Perfect"	.1	10	3	51	1119	10	22	1	1	1	1	0	1
"Perfect"	.1	10	3	51	1119	10	23	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	24	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1119	10	25	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1119	10	26	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1119	10	27	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1119	10	28	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	1	0	1	0	1	1	1
"Perfect"	.1	10	3	51	1127	11	2	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1127	11	3	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	4	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	5	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	6	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	7	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1127	11	8	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1127	11	9	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	10	1	0	1	0	0	1
"Perfect"	.1	10	3	51	1127	11	11	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	12	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	13	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	14	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	15	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	16	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	17	0	0	0	0	1	1
"Perfect"	.1	10	3	51	1127	11	18	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	19	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	20	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	21	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	22	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	23	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	24	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	25	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	26	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	27	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	28	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	29	1	0	1	0	0	1
"Perfect"	.1	10	3	51	1127	11	30	1	1	1	1	1	1
"Perfect"	.1	10	3	51	1127	11	31	0	1	0	1	0	1
"Perfect"	.1	10	3	51	1127	11	32	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	33	0	0	0	0	0	1
"Perfect"	.1	10	3	51	1127	11	34	1	0	1	0	1	1
"Perfect"	.1	10	3	51	1127	11	35	0	0	0	0	1	1
"Perfect"	.1	10	3	51	1127	11	36	1	0	1	0	0	1
"Perfect"	.1	10	3	51	1127	11	37	1	0	1	0	1	1
"Perfect"	.1	10	3	52	1048	1	1	1	1	1	1	1	1
"Perfect"	.1	10	3	52	1048	1	2	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1048	1	3	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1048	1	4	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1048	1	5	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1048	1	6	1	0	1	0	1	1
"Perfect"	.1	10	3	52	1048	1	7	1	0	1	0	1	1
"Perfect"	.1	10	3	52	1055	2	1	0	1	0	1	1	1
"Perfect"	.1	10	3	52	1055	2	2	0	1	0	1	1	1
"Perfect"	.1	10	3	52	1055	2	3	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1055	2	4	0	0	0	0	1	1
"Perfect"	.1	10	3	52	1055	2	5	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1055	2	6	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1055	2	7	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1055	2	8	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1055	2	9	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1055	2	10	0	1	0	1	1	1
"Perfect"	.1	10	3	52	1062	3	1	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1062	3	2	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	3	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	4	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	5	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1062	3	6	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1062	3	7	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	8	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	9	0	0	0	0	1	1
"Perfect"	.1	10	3	52	1062	3	10	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	11	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	12	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	13	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	14	1	0	1	0	1	1
"Perfect"	.1	10	3	52	1062	3	15	1	0	1	0	1	1
"Perfect"	.1	10	3	52	1062	3	16	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1062	3	17	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	18	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	19	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	20	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	21	1	1	1	1	1	1
"Perfect"	.1	10	3	52	1062	3	22	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1062	3	23	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	24	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	25	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	26	0	0	0	0	1	1
"Perfect"	.1	10	3	52	1062	3	27	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	28	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1062	3	29	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	30	1	0	1	0	1	1
"Perfect"	.1	10	3	52	1062	3	31	1	0	1	0	1	1
"Perfect"	.1	10	3	52	1062	3	32	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1062	3	33	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1062	3	34	0	1	0	1	0	1
"Perfect"	.1	10	3	52	1062	3	35	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1071	4	1	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1079	5	1	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1079	5	2	0	0	0	0	1	1
"Perfect"	.1	10	3	52	1079	5	3	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1079	5	4	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1079	5	5	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1079	5	6	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1079	5	7	0	0	0	0	0	1
"Perfect"	.1	10	3	52	1079	5	8	0	0	0	0	0	1
