* Dictionary *
election:	election number
id:		id, constant through session
subject:	subject #, changes across elections
round:	round within the election                  
prop1:	offer to subjects #1
prop2:	offer to subjects #2
prop3:	offer to subjects #3
prop4:	offer to subjects #4
prop5:	offer to subjects #5
prop6:	offer to subjects #6
vote1:	offer to subjects #1 in the selected offer (the proposal on the floor)
vote2:	offer to subjects #2 in the selected offer (the proposal on the floor)
vote3:	offer to subjects #3 in the selected offer (the proposal on the floor)
vote4:	offer to subjects #4 in the selected offer (the proposal on the floor)
vote5:	offer to subjects #5 in the selected offer (the proposal on the floor)
vote6:	offer to subjects #6 in the selected offer (the proposal on the floor)
vote:		= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w
proposer:	id of the subject selected to be the proposer
session:	session #
open:		= 1 if the amendment rule is open, = 0 o/w
second:	= 1 if the subject votes to second the selected offer (the proposal on the floor), = 0 o/w
amend1:	offer to subjects #1 in the amendment
amend2:	offer to subjects #2 in the amendment
amend3:	offer to subjects #3 in the amendment
amend4:	offer to subjects #4 in the amendment
amend5:	offer to subjects #5 in the amendment
decider:	id of the subject selected to determine if there is an amendment
amflo1:	offer to subjects #1 in the selected amendment
amflo2:	offer to subjects #2 in the selected amendment
amflo3:	offer to subjects #3 in the selected amendment
amflo4:	offer to subjects #4 in the selected amendment
amflo5:	offer to subjects #5 in the selected amendment
runoff:	= 1 if the subject votes in favor of the original offer, = 0 o/w
computer:	= 1 if there is a confederate subject in the session playing a pre-determined strategy, 0 o/w
dropped:	identifies cases that were dropped from the analysis because there were problems when the forms were filled out which were not immediately caught by the experimenters (such as offers that summed to more than the available amount of money); = 1 if dropped, = 0 o/w
**************

election	id	subject	round	prop1	prop2	prop3	prop4	prop5	prop6	vote1	vote2	vote3	vote4	vote5	vote6	vote	proposer	session	open	second	amend1	amend2	amend3	amend4	amend5	decider	amflo1	amflo2	amflo3	amflo4	amflo5	runoff	computer	dropped
7	"D"	4	1	3	0	7	8	7		8	3	6	0	8		0	"C"	4	0							""							0	
7	"E"	5	1	1	2	7	7	8		8	3	6	0	8		1	"C"	4	0							""							0	
8	"A"	4	1	0	6	8	8	3		9	8	5	2	1		0	"B"	4	0							""							0	
8	"B"	1	1	9	8	5	2	1		9	8	5	2	1		1	"B"	4	0							""							0	
8	"C"	5	1	9	0	7	0	9		9	8	5	2	1		0	"B"	4	0							""							0	
8	"D"	2	1	7	8	7	3	0		9	8	5	2	1		1	"B"	4	0							""							0	
8	"E"	3	1	1	7	8	7	2		9	8	5	2	1		1	"B"	4	0							""							0	
9	"A"	1	1	9	8	5	2	1		9	0	7	0	9		1	"C"	4	0							""							0	
9	"B"	2	1	7	9	8	0	1		9	0	7	0	9		0	"C"	4	0							""							0	
9	"C"	5	1	9	0	7	0	9		9	0	7	0	9		1	"C"	4	0							""							0	
9	"D"	4	1	0	3	7	8	7		9	0	7	0	9		0	"C"	4	0							""							0	
9	"E"	3	1	2	8	9	5	1		9	0	7	0	9		1	"C"	4	0							""							0	
10	"A"	5	1	1	2	5	8	9		9	8	7	0	1		0	"B"	4	0							""							0	
10	"B"	1	1	9	8	7	0	1		9	8	7	0	1		1	"B"	4	0							""							0	
10	"C"	3	1	8	0	8	1	8		9	8	7	0	1		1	"B"	4	0							""							0	
10	"D"	4	1	2	2	6	9	6		9	8	7	0	1		0	"B"	4	0							""							0	
10	"E"	2	1	2	9	5	8	1		9	8	7	0	1		1	"B"	4	0							""							0	
11	"A"	3	1	0	7	9	8	1		7	9	8	0	1		1	"C"	4	0							""							0	
11	"B"	4	1	1	1	7	9	7		7	9	8	0	1		0	"C"	4	0							""							0	
11	"C"	2	1	7	9	8	0	1		7	9	8	0	1		1	"C"	4	0							""							0	
11	"D"	1	1	10	7	6	1	1		7	9	8	0	1		1	"C"	4	0							""							0	
11	"E"	5	1	0	1	7	8	9		7	9	8	0	1		0	"C"	4	0							""							0	
12	"A"	5	1	1	0	7	8	9		10	7	7	1	0		0	"D"	4	0							""							0	
12	"B"	2	1	7	9	8	0	1		10	7	7	1	0		1	"D"	4	0							""							0	
12	"C"	4	1	0	8	1	8	8		10	7	7	1	0		0	"D"	4	0							""							0	
12	"D"	1	1	10	7	7	1	0		10	7	7	1	0		1	"D"	4	0							""							0	
12	"E"	3	1	0	7	9	8	1		10	7	7	1	0		1	"D"	4	0							""							0	
13	"A"	1	1	9	8	7	0	1		0	7	10	7	1		0	"D"	4	0							""							0	
13	"B"	4	1	7	8	0	9	1		0	7	10	7	1		1	"D"	4	0							""							0	
13	"C"	2	1	9	9	7	0	0		0	7	10	7	1		1	"D"	4	0							""							0	
13	"D"	3	1	0	7	10	7	1		0	7	10	7	1		1	"D"	4	0							""							0	
13	"E"	5	1	7	7	0	1	10		0	7	10	7	1		0	"D"	4	0							""							0	
14	"A"	2	1	8	9	7	0	1		8	9	7	0	1		1	"A"	4	0							""							0	
14	"B"	3	1	8	7	9	0	1		8	9	7	0	1		1	"A"	4	0							""							0	
14	"C"	1	1	10	7	7	0	1		8	9	7	0	1		1	"A"	4	0							""							0	
14	"D"	5	1	0	1	7	7	10		8	9	7	0	1		0	"A"	4	0							""							0	
14	"E"	4	1	7	1	0	10	7		8	9	7	0	1		0	"A"	4	0							""							0	
15	"A"	3	1	7	8	9	0	1		0	7	1	7	10		0	"B"	4	0							""							0	
15	"B"	5	1	0	7	1	7	10		0	7	1	7	10		1	"B"	4	0							""							0	
15	"C"	4	1	0	1	7	10	7		0	7	1	7	10		1	"B"	4	0							""							0	
15	"D"	1	1	13	6	6	0	0		0	7	1	7	10		0	"B"	4	0							""							0	
15	"E"	2	1	7	10	0	1	7		0	7	1	7	10		1	"B"	4	0							""							0	
1	"A"	5	1	8	.5	.5	8	8		8	.5	.5	8	8			"A"	1	1	1						"B"	6	5.25	4.75	4.5	4.5	1	0	
1	"B"	2	1	6.25	5.25	4.5	4.5	4.5		8	.5	.5	8	8			"A"	1	1	0	6	5.25	4.75	4.5	4.5	"B"	6	5.25	4.75	4.5	4.5	0	0	
1	"C"	4	1	6	7	2	8	2		8	.5	.5	8	8			"A"	1	1	1						"B"	6	5.25	4.75	4.5	4.5	1	0	
1	"D"	1	1	10	5	7	3	0		8	.5	.5	8	8			"A"	1	1	1						"B"	6	5.25	4.75	4.5	4.5	1	0	
1	"E"	3	1	3.5	3.5	8	5	5		8	.5	.5	8	8			"A"	1	1	0	4	4	8	4.5	4.5	"B"	6	5.25	4.75	4.5	4.5	0	0	
1	"A"	5	2							6	.4	.4	6	6			"A"	1	1	1						"E"	5	5	5	5	0	1	0	
1	"B"	2	2							6	.4	.4	6	6			"A"	1	1	0	5	3	3	5	4	"E"	5	5	5	5	0	0	0	
1	"C"	4	2							6	.4	.4	6	6			"A"	1	1	1						"E"	5	5	5	5	0	1	0	
1	"D"	1	2							6	.4	.4	6	6			"A"	1	1	1						"E"	5	5	5	5	0	1	0	
1	"E"	3	2							6	.4	.4	6	6			"A"	1	1	0	5	5	5	5	0	"E"	5	5	5	5	0	0	0	
1	"A"	5	3							4.8	.32	.32	4.8	4.8			"A"	1	1	1						"B"	4	4	4	3	1	1	0	
1	"B"	2	3							4.8	.32	.32	4.8	4.8			"A"	1	1	0	4	4	4	3	1	"B"	4	4	4	3	1	0	0	
1	"C"	4	3							4.8	.32	.32	4.8	4.8			"A"	1	1	1						"B"	4	4	4	3	1	1	0	
1	"D"	1	3							4.8	.32	.32	4.8	4.8			"A"	1	1	1						"B"	4	4	4	3	1	1	0	
1	"E"	3	3							4.8	.32	.32	4.8	4.8			"A"	1	1	0	4	4	4	4	0	"B"	4	4	4	3	1	0	0	
1	"A"	5	4							3.84	.26	.26	3.84	3.84			"A"	1	1	1						"B"	4	4.2	4	.4	.2	0	0	
1	"B"	2	4							3.84	.26	.26	3.84	3.84			"A"	1	1	0	4	4.2	4	.4	.2	"B"	4	4.2	4	.4	.2	0	0	
1	"C"	4	4							3.84	.26	.26	3.84	3.84			"A"	1	1	1						"B"	4	4.2	4	.4	.2	1	0	
1	"D"	1	4							3.84	.26	.26	3.84	3.84			"A"	1	1	1						"B"	4	4.2	4	.4	.2	0	0	
1	"E"	3	4							3.84	.26	.26	3.84	3.84			"A"	1	1	0	2.56	2.56	2.56	2.56	2.56	"B"	4	4.2	4	.4	.2	1	0	
1	"A"	5	5							3.2	3.36	3.2	.32	.16		0	"B"	1	1	0	3	1	.27	3	3	"E"							0	
1	"B"	2	5							3.2	3.36	3.2	.32	.16		1	"B"	1	1	1						"E"							0	
1	"C"	4	5							3.2	3.36	3.2	.32	.16		0	"B"	1	1	0	1	3	.27	5	1	"E"							0	
1	"D"	1	5							3.2	3.36	3.2	.32	.16		1	"B"	1	1	1						"E"							0	
1	"E"	3	5							3.2	3.36	3.2	.32	.16		1	"B"	1	1	1						"E"							0	
2	"A"	1	1	6.5	3.5	6	3	6		6.5	3.5	6	3	6			"A"	1	1	1						"B"	5	2	6.5	5	6.5	0	0	
2	"B"	4	1	6	3	3	7	6		6.5	3.5	6	3	6			"A"	1	1	0	5	2	6.5	5	6.5	"B"	5	2	6.5	5	6.5	0	0	
2	"C"	2	1	0	7	7	4	7		6.5	3.5	6	3	6			"A"	1	1	0	6	6	6	6	1	"B"	5	2	6.5	5	6.5	1	0	
2	"D"	3	1	0	7	10	7	1		6.5	3.5	6	3	6			"A"	1	1	1						"B"	5	2	6.5	5	6.5	0	0	
2	"E"	5	1	4.75	4.75	4.25	4.25	7		6.5	3.5	6	3	6			"A"	1	1	1						"B"	5	2	6.5	5	6.5	1	0	
2	"A"	1	2							4	1.6	5.2	4	5.2			"B"	1	1	1						"C"	6	6	6	6	1	1	0	
2	"B"	4	2							4	1.6	5.2	4	5.2			"B"	1	1	1						"C"	6	6	6	6	1	0	0	
2	"C"	2	2							4	1.6	5.2	4	5.2			"B"	1	1	0	6	6	6	6	1	"C"	6	6	6	6	1	0	0	
2	"D"	3	2							4	1.6	5.2	4	5.2			"B"	1	1	1						"C"	6	6	6	6	1	1	0	
2	"E"	5	2							4	1.6	5.2	4	5.2			"B"	1	1	1						"C"	6	6	6	6	1	1	0	
2	"A"	1	3							3.2	1.28	4.16	3.2	4.16		1	"B"	1	1	1						"E"							0	
2	"B"	4	3							3.2	1.28	4.16	3.2	4.16		1	"B"	1	1	1						"E"							0	
2	"C"	2	3							3.2	1.28	4.16	3.2	4.16		0	"B"	1	1	0	4	4	4.4	3.6	0	"E"							0	
2	"D"	3	3							3.2	1.28	4.16	3.2	4.16		1	"B"	1	1	1						"E"							0	
2	"E"	5	3							3.2	1.28	4.16	3.2	4.16		1	"B"	1	1	1						"E"							0	
3	"A"	2	1	5	5	5	5	5		5	5	5	5	5		1	"A"	1	1	1						"B"							0	
3	"B"	3	1	5	5	5	5	5		5	5	5	5	5		1	"A"	1	1	1						"B"							0	
3	"C"	1	1	6	6	6	6	1		5	5	5	5	5		1	"A"	1	1	1						"B"							0	
3	"D"	5	1	7	1	7	0	10		5	5	5	5	5		1	"A"	1	1	1						"B"							0	
3	"E"	4	1	4.25	4.75	4.75	7	4.25		5	5	5	5	5		1	"A"	1	1	1						"B"							0	
4	"A"	3	1	5	5	5	5	5		5	5	5	5	5		1	"D"	1	1	1						"B"							0	
4	"B"	5	1	5.5	5	5	4	5.5		5	5	5	5	5		1	"D"	1	1	1						"B"							0	
4	"C"	4	1	6	6	6	6	1		5	5	5	5	5		1	"D"	1	1	1						"B"							0	
4	"D"	1	1	5	5	5	5	5		5	5	5	5	5		1	"D"	1	1	1						"B"							0	
4	"E"	2	1	4.5	7	4.5	4.5	4.5		5	5	5	5	5		1	"D"	1	1	1						"B"							0	
5	"A"	3	1	5	5	5	5	5		5	4.5	4.5	6	5		1	"B"	1	1	1						"C"							0	
5	"B"	4	1	5	4.5	4.5	6	5		5	4.5	4.5	6	5		1	"B"	1	1	1						"C"							0	
5	"C"	1	1	6	6	6	6	1		5	4.5	4.5	6	5		1	"B"	1	1	1						"C"							0	
5	"D"	2	1	5	5	5	5	5		5	4.5	4.5	6	5		1	"B"	1	1	1						"C"							0	
5	"E"	5	1	4.5	4.5	4.5	4.5	7		5	4.5	4.5	6	5		1	"B"	1	1	1						"C"							0	
6	"A"	5	1	5	5	5	5	5		7	4.5	4.5	4.5	4.5		1	"E"	1	1	1						"A"							0	
6	"B"	2	1	5.5	6	4	4	5.5		7	4.5	4.5	4.5	4.5		1	"E"	1	1	1						"A"							0	
6	"C"	4	1	6	6	6	6	6		7	4.5	4.5	4.5	4.5		1	"E"	1	1	1						"A"							0	
6	"D"	3	1	5	4.5	6	5	4.5		7	4.5	4.5	4.5	4.5		1	"E"	1	1	1						"A"							0	
6	"E"	1	1	7	4.5	4.5	4.5	4.5		7	4.5	4.5	4.5	4.5		1	"E"	1	1	1						"A"							0	
7	"A"	5	1	4.5	4.5	5.5	4.5	6		4.5	4.5	5.5	4.5	6		1	"A"	1	1	1						"D"							0	
7	"B"	4	1	5	4	4	7	5		4.5	4.5	5.5	4.5	6		1	"A"	1	1	1						"D"							0	
7	"C"	3	1	6	1	6	6	6		4.5	4.5	5.5	4.5	6		1	"A"	1	1	1						"D"							0	
7	"D"	2	1	4.5	7	4.5	4.5	4.5		4.5	4.5	5.5	4.5	6		1	"A"	1	1	1						"D"							0	
7	"E"	1	1	7	4.5	4.5	4.5	4.5		4.5	4.5	5.5	4.5	6		1	"A"	1	1	1						"D"							0	
8	"A"	3	1	4.25	5.5	7	4.25	4		5.5	6	4	4	5.5		1	"B"	1	1	1						"C"							0	
8	"B"	2	1	5.5	6	4	4	5.5		5.5	6	4	4	5.5		1	"B"	1	1	1						"C"							0	
8	"C"	4	1	6	3.5	6	6	3.5		5.5	6	4	4	5.5		1	"B"	1	1	1						"C"							0	
8	"D"	5	1	4.5	4.5	5	5	6		5.5	6	4	4	5.5		1	"B"	1	1	1						"C"							0	
8	"E"	1	1	7	4.5	4.5	4.5	4.5		5.5	6	4	4	5.5		1	"B"	1	1	1						"C"							0	
9	"A"	3	1	4.5	5	6.5	4.5	4.5		0	10	5	5	5		1	"E"	1	1	1						"A"							0	
9	"B"	4	1	5	4	4	7	5		0	10	5	5	5		1	"E"	1	1	1						"A"							0	
9	"C"	1	1	6	6	4	4	5		0	10	5	5	5		0	"E"	1	1	0	6	6	4	4	5	"A"							0	
9	"D"	5	1	4.5	4.5	5	5	6		0	10	5	5	5		1	"E"	1	1	1						"A"							0	
9	"E"	2	1	0	10	5	5	5		0	10	5	5	5		1	"E"	1	1	1						"A"							0	
10	"A"	2	1	4	8	4	4.5	4.5		4.5	5	6	5	4.5		1	"D"	1	1	1						"E"							0	
10	"B"	4	1	5	4	4	7	5		4.5	5	6	5	4.5		1	"D"	1	1	1						"E"							0	
10	"C"	1	1	8	7	2	6	2		4.5	5	6	5	4.5		1	"D"	1	1	1						"E"							0	
10	"D"	3	1	4.5	5	6	5	4.5		4.5	5	6	5	4.5		1	"D"	1	1	1						"E"							0	
10	"E"	5	1	5	0	5	5	10		4.5	5	6	5	4.5		1	"D"	1	1	1						"E"							0	
1	"A"	5	1	4	4	5	6	6		4	4	5	6	6		1	"A"	2	1	1						"D"							0	
1	"B"	2	1	5	5	5	5	5		4	4	5	6	6		0	"A"	2	1	0	5	5	5	5	5	"D"							0	
1	"C"	1	1	7	7	5	3	3		4	4	5	6	6		1	"A"	2	1	1						"D"							0	
1	"D"	4	1	5	5	5	5	5		4	4	5	6	6		1	"A"	2	1	1						"D"							0	
1	"E"	3	1	3	3	5	7	7		4	4	5	6	6		1	"A"	2	1	1						"D"							0	
2	"A"	3	1	5	5	5	5	5		3	10	4	4	4			"E"	2	1	0	5	5	5	5	5	"D"	5	5	5	5	5	0	0	
2	"B"	4	1	4	5	6	6	4		3	10	4	4	4			"E"	2	1	0	4	5	6	6	4	"D"	5	5	5	5	5	0	0	
2	"C"	5	1	5	5	5	5	5		3	10	4	4	4			"E"	2	1	0	5	5	5	5	5	"D"	5	5	5	5	5	0	0	
2	"D"	1	1	5	5	5	5	5		3	10	4	4	4			"E"	2	1	0	5	5	5	5	5	"D"	5	5	5	5	5	0	0	
2	"E"	2	1	3	10	4	4	4		3	10	4	4	4			"E"	2	1	1						"D"	5	5	5	5	5	1	0	
2	"A"	3	2							4	4	4	4	4		1	"D"	2	1	1						"A"							0	
2	"B"	4	2							4	4	4	4	4		1	"D"	2	1	1						"A"							0	
2	"C"	5	2							4	4	4	4	4		1	"D"	2	1	1						"A"							0	
2	"D"	1	2							4	4	4	4	4		1	"D"	2	1	1						"A"							0	
2	"E"	2	2							4	4	4	4	4		1	"D"	2	1	1						"A"							0	
3	"A"	4	1	5	2	6	6	6		7	5	7	3	3		0	"E"	2	1	0	5	2	6	6	6	"D"							0	
3	"B"	5	1	5	6	3	5	6		7	5	7	3	3		0	"E"	2	1	0	5	6	3	5	6	"D"							0	
3	"C"	2	1	7	7	7	2	2		7	5	7	3	3		1	"E"	2	1	1						"D"							0	
3	"D"	3	1	5	5	5	5	5		7	5	7	3	3		1	"E"	2	1	1						"D"							0	
3	"E"	1	1	7	5	7	3	3		7	5	7	3	3		1	"E"	2	1	1						"D"							0	
4	"A"	2	1	5	5	5	5	5		7	7	7	2	2			"C"	2	1	1						"E"	3	7	3	5	7	0	0	
4	"B"	4	1	5	6	5	6	3		7	7	7	2	2			"C"	2	1	0	5	6	5	6	3	"E"	3	7	3	5	7	0	0	
4	"C"	1	1	7	7	7	2	2		7	7	7	2	2			"C"	2	1	1						"E"	3	7	3	5	7	1	0	
4	"D"	3	1	5	5	5	5	5		7	7	7	2	2			"C"	2	1	1						"E"	3	7	3	5	7	1	0	
4	"E"	5	1	3	7	4	4	7		7	7	7	2	2			"C"	2	1	0	3	7	3	5	7	"E"	3	7	3	5	7	0	0	
4	"A"	2	2							2.4	5.6	2.4	4	5.6			"E"	2	1	1						"C"	4	4	4	4	4	1	0	
4	"B"	4	2							2.4	5.6	2.4	4	5.6			"E"	2	1	1						"C"	4	4	4	4	4	1	0	
4	"C"	1	2							2.4	5.6	2.4	4	5.6			"E"	2	1	0	4	4	4	4	4	"C"	4	4	4	4	4	0	0	
4	"D"	3	2							2.4	5.6	2.4	4	5.6			"E"	2	1	0	4	4	4	4	4	"C"	4	4	4	4	4	0	0	
4	"E"	5	2							2.4	5.6	2.4	4	5.6			"E"	2	1	1						"C"	4	4	4	4	4	1	0	
4	"A"	2	3							1.92	4.48	1.92	3.2	4.48			"E"	2	1	1						"D"	3.2	3.2	3.2	3.2	3.2	1	0	
4	"B"	4	3							1.92	4.48	1.92	3.2	4.48			"E"	2	1	1						"D"	3.2	3.2	3.2	3.2	3.2	1	0	
4	"C"	1	3							1.92	4.48	1.92	3.2	4.48			"E"	2	1	1						"D"	3.2	3.2	3.2	3.2	3.2	0	0	
4	"D"	3	3							1.92	4.48	1.92	3.2	4.48			"E"	2	1	0	3.2	3.2	3.2	3.2	3.2	"D"	3.2	3.2	3.2	3.2	3.2	0	0	
4	"E"	5	3							1.92	4.48	1.92	3.2	4.48			"E"	2	1	1						"D"	3.2	3.2	3.2	3.2	3.2	1	0	
4	"A"	2	4							1.54	6.58	1.54	2.56	3.58		1	"E"	2	1	1						"B"							0	
4	"B"	4	4							1.54	6.58	1.54	2.56	3.58		1	"E"	2	1	1						"B"							0	
4	"C"	1	4							1.54	6.58	1.54	2.56	3.58		1	"E"	2	1	1						"B"							0	
4	"D"	3	4							1.54	6.58	1.54	2.56	3.58		1	"E"	2	1	0	2.56	2.56	2.56	2.56	2.56	"B"							0	
4	"E"	5	4							1.54	6.58	1.54	2.56	3.58		1	"E"	2	1	1						"B"							0	
5	"A"	3	1	6	6	6	2	5		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
5	"B"	4	1	5	6	5	6	3		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
5	"C"	1	1	7	7	6	3	2		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
5	"D"	5	1	5	5	5	5	5		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
5	"E"	2	1	4	6	5	6	4		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
6	"A"	1	1	7	6	6	3	3		7	7	6	3	2		1	"C"	2	1	1						"A"							0	
6	"B"	5	1	5	3	6	5	6		7	7	6	3	2		0	"C"	2	1	0	6	3	5	5	6	"A"							0	
6	"C"	2	1	7	7	6	3	2		7	7	6	3	2		1	"C"	2	1	1						"A"							0	
6	"D"	3	1	5	5	5	5	5		7	7	6	3	2		1	"C"	2	1	1						"A"							0	
6	"E"	4	1	4	4	5	6	6		7	7	6	3	2		0	"C"	2	1	0	4	4	6	6	5	"A"							0	
7	"A"	4	1	5	5	5	5	5		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
7	"B"	2	1	6	7	7	3	2		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
7	"C"	5	1	3	3	6	6	7		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
7	"D"	1	1	5	5	5	5	5		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
7	"E"	3	1	4	4	6	6	5		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
8	"A"	4	1	6	6	6	6	1		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
8	"B"	3	1	6	7	7	3	2		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
8	"C"	1	1	7	7	6	3	2		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
8	"D"	5	1	5	5	5	5	5		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
8	"E"	2	1	3	7	6	6	3		5	5	5	5	5		1	"D"	2	1	1						"C"							0	
9	"A"	1	1	6	6	6	6	1		2	3	7	7	6			"B"	2	1	0	6	6	6	6	1	"A"	6	6	6	6	1	0	0	
9	"B"	4	1	2	3	7	7	6		2	3	7	7	6			"B"	2	1	1						"A"	6	6	6	6	1	1	0	
9	"C"	2	1	7	7	6	3	2		2	3	7	7	6			"B"	2	1	0	7	7	6	3	2	"A"	6	6	6	6	1	0	0	
9	"D"	5	1	5	5	5	5	5		2	3	7	7	6			"B"	2	1	1						"A"	6	6	6	6	1	1	0	
9	"E"	3	1	6	5	6	5	3		2	3	7	7	6			"B"	2	1	1						"A"	6	6	6	6	1	1	0	
9	"A"	1	2							1.6	2.4	5.6	5.6	4.8			"B"	2	1	1						"C"	4	4	4	4	4	0	0	
9	"B"	4	2							1.6	2.4	5.6	5.6	4.8			"B"	2	1	1						"C"	4	4	4	4	4	1	0	
9	"C"	2	2							1.6	2.4	5.6	5.6	4.8			"B"	2	1	0	4	4	4	4	4	"C"	4	4	4	4	4	0	0	
9	"D"	5	2							1.6	2.4	5.6	5.6	4.8			"B"	2	1	1						"C"	4	4	4	4	4	0	0	
9	"E"	3	2							1.6	2.4	5.6	5.6	4.8			"B"	2	1	1						"C"	4	4	4	4	4	1	0	
9	"A"	1	3							3.2	3.2	3.2	3.2	3.2		1	"C"	2	1	1						"D"							0	
9	"B"	4	3							3.2	3.2	3.2	3.2	3.2		1	"C"	2	1	1						"D"							0	
9	"C"	2	3							3.2	3.2	3.2	3.2	3.2		1	"C"	2	1	1						"D"							0	
9	"D"	5	3							3.2	3.2	3.2	3.2	3.2		1	"C"	2	1	1						"D"							0	
9	"E"	3	3							3.2	3.2	3.2	3.2	3.2		1	"C"	2	1	1						"D"							0	
10	"A"	3	1	5	5	5	5	5		5	5	5	5	5		1	"A"	2	1	1						"B"							0	
10	"B"	2	1	0	7	7	6	5		5	5	5	5	5		1	"A"	2	1	1						"B"							0	
10	"C"	1	1	7	7	6	3	2		5	5	5	5	5		1	"A"	2	1	1						"B"							0	
10	"D"	4	1	5	5	5	5	5		5	5	5	5	5		1	"A"	2	1	1						"B"							0	
10	"E"	5	1	3	5	6	5	6		5	5	5	5	5		1	"A"	2	1	1						"B"							0	
11	"A"	3	1	7	7	7	2	2		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
11	"B"	2	1	0	7	7	6	5		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
11	"C"	5	1	1	6	6	6	6		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
11	"D"	1	1	5	5	5	5	5		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
11	"E"	4	1	5	6	4	6	4		5	5	5	5	5		1	"D"	2	1	1						"E"							0	
12	"A"	3	1	6	4	6	4	5		5	5	5	5	5		1	"D"	2	1	1						"A"							0	
12	"B"	1	1	5	5	5	5	5		5	5	5	5	5		1	"D"	2	1	1						"A"							0	
12	"C"	5	1	1	6	6	6	6		5	5	5	5	5		1	"D"	2	1	1						"A"							0	
12	"D"	2	1	5	5	5	5	5		5	5	5	5	5		1	"D"	2	1	1						"A"							0	
12	"E"	4	1	4	6	5	6	4		5	5	5	5	5		1	"D"	2	1	1						"A"							0	
13	"A"	5	1	5	6	4	4	6		6	5	6	4	4		1	"E"	2	1	1						"D"							0	
13	"B"	2	1	1	6.5	5.5	6.5	5.5		6	5	6	4	4		1	"E"	2	1	1						"D"							0	
13	"C"	4	1	1	6	6	6	6		6	5	6	4	4		0	"E"	2	1	0	1	6	6	6	6	"D"							0	
13	"D"	3	1	5	5	5	5	5		6	5	6	4	4		1	"E"	2	1	1						"D"							0	
13	"E"	1	1	6	5	6	4	4		6	5	6	4	4		1	"E"	2	1	1						"D"							0	
14	"A"	2	1	6	6	4	4	5		1	6	6	6	6			"C"	2	1	1						"D"	5	5	5	5	5	1	0	
14	"B"	3	1	5.5	6.5	6.5	5.5	0		1	6	6	6	6			"C"	2	1	1						"D"	5	5	5	5	5	1	0	
14	"C"	4	1	1	6	6	6	6		1	6	6	6	6			"C"	2	1	1						"D"	5	5	5	5	5	1	0	
14	"D"	1	1	5	5	5	5	5		1	6	6	6	6			"C"	2	1	0	5	5	5	5	5	"D"	5	5	5	5	5	0	0	
14	"E"	5	1	4	5	6	4	6		1	6	6	6	6			"C"	2	1	1						"D"	5	5	5	5	5	1	0	
14	"A"	2	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						"E"							0	
14	"B"	3	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						"E"							0	
14	"C"	4	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						"E"							0	
14	"D"	1	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	0	4	4	4	4	4	"E"							0	
14	"E"	5	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						"E"							0	
15	"A"	1	1	6	6	4	4	5		1	6	6	6	6			"C"	2	1	0	6	6	5	4	4	"A"	6	6	5	4	4	0	0	
15	"B"	5	1	1	5.5	6.5	5.5	6.5		1	6	6	6	6			"C"	2	1	1						"A"	6	6	5	4	4	1	0	
15	"C"	2	1	1	6	6	6	6		1	6	6	6	6			"C"	2	1	1						"A"	6	6	5	4	4	1	0	
15	"D"	4	1	5	5	5	5	5		1	6	6	6	6			"C"	2	1	1						"A"	6	6	5	4	4	1	0	
15	"E"	3	1	6	4	6	5	4		1	6	6	6	6			"C"	2	1	1						"A"	6	6	5	4	4	1	0	
15	"A"	1	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						""							0	
15	"B"	5	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						""							0	
15	"C"	2	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						""							0	
15	"D"	4	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						""							0	
15	"E"	3	2							.8	4.8	4.8	4.8	4.8		1	"C"	2	1	1						""							0	
1	"A"	4	1	5	4	3	9	4		9	8	7	1	0			"D"	3	1	0	2.5	8	4	8	2.5	"E"	.5	.5	8	8	8	0	0	
1	"B"	3	1	8	8	8	1	0		9	8	7	1	0			"D"	3	1	1						"E"	.5	.5	8	8	8	0	0	
