* Dictionary *
election:		election #
round:		round #
delta:		delta
amount:		amount to divide
weight:		nominal weight (number of votes)
probability:	selection probability
group:		identifies subjects that were grouped together
id:			id #, constant throught session
subject:		subject #, changes across elections
amount1:		offer to subjects #1
amount2:		offer to subjects #2
amount3:		offer to subjects #3
selected:		proposal selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w
date:			session date (month/day/year)
experienced:	= 1 if subjects have participated in 1 session before, 0 o/w
dropped:		identifies all the data that was dropped from the analysis reported in the paper because the proposal on the floor was from a subject that appeared confused, that subject participated in one inexperienced and one experienced session; = 1 if dropped, = 0 o/w
**************

election	round	delta	amount	weight	probability	group	id	subject	amount1	amount2	amount3	selected	vote	date	experienced	dropped
1	1	1	30	45	.4545455	2	5	3	10	10	10	0	1	50302	0	0
1	1	1	30	45	.4545455	2	7	1	10	10	10	1	1	50302	0	0
1	1	1	30	9	.0909091	2	9	2	10	15	5	0	1	50302	0	0
1	1	1	30	45	.4545455	3	1	2	5	25	0	1	1	50302	0	0
1	1	1	30	45	.4545455	3	2	3	6	12	12	0	0	50302	0	0
1	1	1	30	9	.0909091	3	6	1	10	10	10	0	1	50302	0	0
1	1	1	30	45	.4545455	4	10	3	10	2	18	1	1	50302	0	0
1	1	1	30	45	.4545455	4	11	1	11	8	11	0	0	50302	0	0
1	1	1	30	9	.0909091	4	12	2	20	10	0	0	0	50302	0	0
1	2	1	30	45	.4545455	4	10	3	10	5	15	0	0	50302	0	0
1	2	1	30	45	.4545455	4	11	1	12	6	12	0	1	50302	0	0
1	2	1	30	9	.0909091	4	12	2	20	10	0	1	1	50302	0	0
2	1	1	30	9	.0909091	1	3	1	15	0	15	0	0	50302	0	0
2	1	1	30	45	.4545455	1	7	3	15	10	5	0	1	50302	0	0
2	1	1	30	45	.4545455	1	8	2	5	20	5	1	1	50302	0	0
2	1	1	30	45	.4545455	2	1	1	25	0	5	0	0	50302	0	0
2	1	1	30	45	.4545455	2	2	2	10	10	10	1	1	50302	0	0
2	1	1	30	9	.0909091	2	9	3	5	10	15	0	1	50302	0	0
2	1	1	30	45	.4545455	3	5	3	7.5	7.5	15	1	1	50302	0	0
2	1	1	30	9	.0909091	3	6	1	15	14.99	.01	0	0	50302	0	0
2	1	1	30	45	.4545455	3	10	2	10	10	10	0	1	50302	0	0
2	1	1	30	45	.4545455	4	4	2	15	15	0	0	1	50302	0	0
2	1	1	30	45	.4545455	4	11	3	9	10	11	0	0	50302	0	0
2	1	1	30	9	.0909091	4	12	1	12	18	0	1	1	50302	0	0
3	1	1	30	45	.4545455	1	4	2	15	15	0	1	1	50302	0	0
3	1	1	30	9	.0909091	1	9	3	10	5	15	0	0	50302	0	0
3	1	1	30	45	.4545455	1	11	1	15	0	15	0	1	50302	0	0
3	1	1	30	45	.4545455	2	2	3	0	15	15	0	1	50302	0	0
3	1	1	30	9	.0909091	2	3	1	15	0	15	0	0	50302	0	0
3	1	1	30	45	.4545455	2	10	2	4	16	10	1	1	50302	0	0
3	1	1	30	45	.4545455	3	1	1	25	0	5	1	1	50302	0	0
3	1	1	30	45	.4545455	3	5	2	10	10	10	0	0	50302	0	0
3	1	1	30	9	.0909091	3	12	3	0	16	14	0	0	50302	0	0
3	1	1	30	9	.0909091	4	6	1	10	12	8	0	1	50302	0	0
3	1	1	30	45	.4545455	4	7	2	10	10	10	1	1	50302	0	0
3	1	1	30	45	.4545455	4	8	3	0	7	23	0	0	50302	0	0

3	2	1	30	45	.4545455	3	1	1	26	0	4	0	0	50302	0	0
3	2	1	30	45	.4545455	3	5	2	10	10	10	1	1	50302	0	0
3	2	1	30	9	.0909091	3	12	3	15	0	15	0	1	50302	0	0
4	1	1	30	45	.4545455	1	4	1	18	0	12	0	1	50302	0	0
4	1	1	30	45	.4545455	1	5	2	10	11	9	1	1	50302	0	0
4	1	1	30	9	.0909091	1	6	3	11	7	12	0	0	50302	0	0
4	1	1	30	45	.4545455	2	7	2	10	10	10	0	0	50302	0	0
4	1	1	30	45	.4545455	2	11	1	15	15	0	1	1	50302	0	0
4	1	1	30	9	.0909091	2	12	3	15	0	15	0	0	50302	0	0
4	1	1	30	45	.4545455	3	1	2	0	25	5	1	1	50302	0	0
4	1	1	30	45	.4545455	3	8	1	20	10	0	0	0	50302	0	0
4	1	1	30	9	.0909091	3	9	3	13	0	17	0	0	50302	0	0
4	1	1	30	45	.4545455	4	2	1	20	0	10	0	1	50302	0	0
4	1	1	30	9	.0909091	4	3	3	15	0	15	0	0	50302	0	0
4	1	1	30	45	.4545455	4	10	2	15	15	0	1	1	50302	0	0
4	2	1	30	45	.4545455	2	7	2	10	10	10	1	1	50302	0	0
4	2	1	30	45	.4545455	2	11	1	16	0	14	0	0	50302	0	0
4	2	1	30	9	.0909091	2	12	3	0	16	14	0	0	50302	0	0
4	2	1	30	45	.4545455	3	1	2	0	26	4	1	1	50302	0	0
4	2	1	30	45	.4545455	3	8	1	25	5	0	0	0	50302	0	0
4	2	1	30	9	.0909091	3	9	3	13	0	17	0	0	50302	0	0
4	3	1	30	45	.4545455	2	7	2	10	10	10	1	1	50302	0	0
4	3	1	30	45	.4545455	2	11	1	17	0	13	0	0	50302	0	0
4	3	1	30	9	.0909091	2	12	3	0	15	15	0	0	50302	0	0
4	3	1	30	45	.4545455	3	1	2	0	26	4	0	0	50302	0	0
4	3	1	30	45	.4545455	3	8	1	24	6	0	1	1	50302	0	0
4	3	1	30	9	.0909091	3	9	3	0	13	17	0	0	50302	0	0
4	4	1	30	45	.4545455	2	7	2	10	10	10	0	0	50302	0	0
4	4	1	30	45	.4545455	2	11	1	17	0	13	1	1	50302	0	0
4	4	1	30	9	.0909091	2	12	3	0	15	15	0	1	50302	0	0
4	4	1	30	45	.4545455	3	1	2	0	26	4	0	0	50302	0	0
4	4	1	30	45	.4545455	3	8	1	19	11	0	1	1	50302	0	0
4	4	1	30	9	.0909091	3	9	3	0	13	17	0	0	50302	0	0
4	5	1	30	45	.4545455	3	1	2	0	26	4	1	1	50302	0	0
4	5	1	30	45	.4545455	3	8	1	21	9	0	0	0	50302	0	0
4	5	1	30	9	.0909091	3	9	3	0	13	17	0	0	50302	0	0
4	6	1	30	45	.4545455	3	1	2	0	23	7	0	0	50302	0	0
4	6	1	30	45	.4545455	3	8	1	19	0	11	1	1	50302	0	0
4	6	1	30	9	.0909091	3	9	3	0	15	15	0	1	50302	0	0
5	1	1	30	45	.4545455	1	2	1	20	10	0	0	0	50302	0	0
5	1	1	30	45	.4545455	1	10	3	10	3	17	1	1	50302	0	0
5	1	1	30	9	.0909091	1	12	2	15	15	0	0	0	50302	0	0
5	1	1	30	9	.0909091	2	6	3	10	10	10	0	1	50302	0	0
5	1	1	30	45	.4545455	2	7	2	0	13	17	1	1	50302	0	0
5	1	1	30	45	.4545455	2	8	1	21	0	9	0	0	50302	0	0
5	1	1	30	45	.4545455	3	1	2	0	25	5	1	1	50302	0	0
5	1	1	30	9	.0909091	3	3	3	0	15	15	0	0	50302	0	0
5	1	1	30	45	.4545455	3	5	1	10	10	10	0	0	50302	0	0
5	1	1	30	45	.4545455	4	4	2	0	18	12	1	1	50302	0	0
5	1	1	30	9	.0909091	4	9	3	0	15	15	0	1	50302	0	0
5	1	1	30	45	.4545455	4	11	1	16	0	14	0	0	50302	0	0
5	2	1	30	45	.4545455	1	2	1	15	15	0	0	1	50302	0	0
5	2	1	30	45	.4545455	1	10	3	10	5	15	0	0	50302	0	0
5	2	1	30	9	.0909091	1	12	2	15	15	0	1	1	50302	0	0
5	2	1	30	45	.4545455	3	1	2	0	26	4	1	1	50302	0	0
5	2	1	30	9	.0909091	3	3	3	0	15	15	0	0	50302	0	0
5	2	1	30	45	.4545455	3	5	1	10	10	10	0	0	50302	0	0
5	3	1	30	45	.4545455	3	1	2	0	23	7	0	1	50302	0	0
5	3	1	30	9	.0909091	3	3	3	0	15	15	1	1	50302	0	0
5	3	1	30	45	.4545455	3	5	1	10	10	10	0	0	50302	0	0
6	1	1	30	45	.4545455	1	5	3	15	0	15	0	1	50302	0	0
6	1	1	30	45	.4545455	1	7	2	5	5	20	1	1	50302	0	0
6	1	1	30	9	.0909091	1	9	1	17	13	0	0	0	50302	0	0
6	1	1	30	45	.4545455	2	2	3	0	10	20	0	0	50302	0	0
6	1	1	30	45	.4545455	2	4	1	18	12	0	1	1	50302	0	0
6	1	1	30	9	.0909091	2	6	2	7	8	15	0	1	50302	0	0
6	1	1	30	45	.4545455	3	1	2	0	25	5	0	0	50302	0	0
6	1	1	30	9	.0909091	3	3	3	15	0	15	0	1	50302	0	0
6	1	1	30	45	.4545455	3	8	1	19	0	11	1	1	50302	0	0
6	1	1	30	45	.4545455	4	10	1	15	1	14	0	1	50302	0	0
6	1	1	30	45	.4545455	4	11	3	15	0	15	1	1	50302	0	0
6	1	1	30	9	.0909091	4	12	2	15	15	0	0	0	50302	0	0
7	1	1	30	9	.0909091	1	6	1	15	14	1	0	0	50302	0	0
7	1	1	30	45	.4545455	1	7	3	5	10	15	1	1	50302	0	0
7	1	1	30	45	.4545455	1	8	2	10	20	0	0	0	50302	0	0
7	1	1	30	45	.4545455	2	1	1	25	5	0	0	0	50302	0	0
7	1	1	30	45	.4545455	2	5	3	10	10	10	1	1	50302	0	0
7	1	1	30	9	.0909091	2	9	2	13	17	0	0	1	50302	0	0
7	1	1	30	45	.4545455	3	2	1	16	13	1	1	1	50302	0	0
7	1	1	30	9	.0909091	3	3	2	15	15	0	0	1	50302	0	0
7	1	1	30	45	.4545455	3	10	3	14	0	16	0	0	50302	0	0
7	1	1	30	45	.4545455	4	4	3	10	9	11	1	1	50302	0	0
7	1	1	30	45	.4545455	4	11	1	17	13	0	0	1	50302	0	0
7	1	1	30	9	.0909091	4	12	2	16	14	0	0	0	50302	0	0
7	2	1	30	9	.0909091	1	6	1	14	12	4	0	1	50302	0	0
7	2	1	30	45	.4545455	1	7	3	5	5	20	0	1	50302	0	0
7	2	1	30	45	.4545455	1	8	2	9	21	0	1	1	50302	0	0
8	1	1	30	45	.4545455	1	2	1	15	15	0	0	0	50302	0	0
8	1	1	30	9	.0909091	1	3	3	15	0	15	0	1	50302	0	0
8	1	1	30	45	.4545455	1	4	2	0	18	12	1	1	50302	0	0
8	1	1	30	45	.4545455	2	1	2	0	25	5	1	1	50302	0	0
8	1	1	30	9	.0909091	2	9	3	0	13	17	0	0	50302	0	0
8	1	1	30	45	.4545455	2	11	1	17	0	13	0	0	50302	0	0
8	1	1	30	9	.0909091	3	6	3	10	10	10	0	0	50302	0	0
8	1	1	30	45	.4545455	3	8	1	23	0	7	0	0	50302	0	0
8	1	1	30	45	.4545455	3	10	2	15	15	0	1	1	50302	0	0
8	1	1	30	45	.4545455	4	5	3	9	11	10	0	0	50302	0	0
8	1	1	30	45	.4545455	4	7	1	17	13	0	1	1	50302	0	0
8	1	1	30	9	.0909091	4	12	2	16	14	0	0	1	50302	0	0
8	2	1	30	45	.4545455	2	1	2	0	20	10	0	0	50302	0	0
8	2	1	30	9	.0909091	2	9	3	0	13	17	0	1	50302	0	0
8	2	1	30	45	.4545455	2	11	1	17	0	13	1	1	50302	0	0
8	2	1	30	9	.0909091	3	6	3	10	5	15	0	0	50302	0	0
8	2	1	30	45	.4545455	3	8	1	23	0	7	1	1	50302	0	0
8	2	1	30	45	.4545455	3	10	2	9	15	6	0	0	50302	0	0
8	3	1	30	9	.0909091	3	6	3	10	12	8	0	0	50302	0	0
8	3	1	30	45	.4545455	3	8	1	24	1	5	0	0	50302	0	0
8	3	1	30	45	.4545455	3	10	2	10	17	3	1	1	50302	0	0
8	4	1	30	9	.0909091	3	6	3	10	10	10	0	1	50302	0	0
8	4	1	30	45	.4545455	3	8	1	20	0	10	1	1	50302	0	0
8	4	1	30	45	.4545455	3	10	2	5	15	10	0	0	50302	0	0
9	1	1	30	45	.4545455	1	4	2	0	18	12	0	0	50302	0	0
9	1	1	30	9	.0909091	1	6	3	0	14	16	0	1	50302	0	0
9	1	1	30	45	.4545455	1	11	1	16	0	14	1	1	50302	0	0
9	1	1	30	9	.0909091	2	3	1	15	0	15	0	1	50302	0	0
9	1	1	30	45	.4545455	2	5	2	15	15	0	1	1	50302	0	0
9	1	1	30	45	.4545455	2	7	3	17	0	13	0	0	50302	0	0
9	1	1	30	45	.4545455	3	2	1	12	12	6	1	1	50302	0	0
9	1	1	30	9	.0909091	3	9	2	12	18	0	0	1	50302	0	0
9	1	1	30	45	.4545455	3	10	3	0	15	15	0	0	50302	0	0
9	1	1	30	45	.4545455	4	1	3	10	0	20	0	0	50302	0	0
9	1	1	30	45	.4545455	4	8	2	6	24	0	0	0	50302	0	0
9	1	1	30	9	.0909091	4	12	1	14	0	16	1	1	50302	0	0
9	2	1	30	45	.4545455	4	1	3	10	0	20	0	0	50302	0	0
9	2	1	30	45	.4545455	4	8	2	6	24	0	1	1	50302	0	0
9	2	1	30	9	.0909091	4	12	1	14	16	0	0	0	50302	0	0
9	3	1	30	45	.4545455	4	1	3	10	0	20	0	0	50302	0	0
9	3	1	30	45	.4545455	4	8	2	11	19	0	0	1	50302	0	0
9	3	1	30	9	.0909091	4	12	1	14	16	0	1	1	50302	0	0
10	1	1	30	45	.4545455	1	1	2	0	20	10	1	1	50302	0	0
10	1	1	30	45	.4545455	1	5	1	10	10	10	0	0	50302	0	0
10	1	1	30	9	.0909091	1	12	3	16	0	14	0	0	50302	0	0
10	1	1	30	9	.0909091	2	6	3	0	13	17	0	1	50302	0	0
10	1	1	30	45	.4545455	2	7	2	10	10	10	1	1	50302	0	0
10	1	1	30	45	.4545455	2	8	1	24	0	6	0	0	50302	0	0
10	1	1	30	45	.4545455	3	4	2	12	18	0	1	1	50302	0	0
10	1	1	30	9	.0909091	3	9	1	18	12	0	0	1	50302	0	0
10	1	1	30	45	.4545455	3	11	3	12	0	18	0	0	50302	0	0
10	1	1	30	45	.4545455	4	2	1	20	0	10	0	0	50302	0	0
10	1	1	30	9	.0909091	4	3	3	0	12	18	0	1	50302	0	0
10	1	1	30	45	.4545455	4	10	2	3	17	10	1	1	50302	0	0
10	2	1	30	45	.4545455	1	1	2	10	20	0	0	0	50302	0	0
10	2	1	30	45	.4545455	1	5	1	10	10	10	1	1	50302	0	0
10	2	1	30	9	.0909091	1	12	3	16	0	14	0	0	50302	0	0
10	3	1	30	45	.4545455	1	1	2	10	20	0	0	0	50302	0	0
10	3	1	30	45	.4545455	1	5	1	10	5	15	1	1	50302	0	0
10	3	1	30	9	.0909091	1	12	3	16	0	14	0	1	50302	0	0
1	1	.5	30	33	.3333333	1	6	3	0	15	15	1	1	51002	0	0
1	1	.5	30	33	.3333333	1	7	2	12	12	6	0	1	51002	0	0
1	1	.5	30	33	.3333333	1	8	1	15	15	0	0	0	51002	0	0
1	1	.5	30	33	.3333333	2	4	1	4	14	12	0	1	51002	0	0
1	1	.5	30	33	.3333333	2	9	2	15	15	0	0	0	51002	0	0
1	1	.5	30	33	.3333333	2	14	3	0	0	30	1	1	51002	0	0
1	1	.5	30	33	.3333333	3	5	1	18	6	6	1	1	51002	0	0
1	1	.5	30	33	.3333333	3	12	3	10	10	10	0	0	51002	0	0
1	1	.5	30	33	.3333333	3	13	2	10	15	5	0	0	51002	0	0
1	1	.5	30	33	.3333333	4	2	2	10	10	10	1	1	51002	0	0
1	1	.5	30	33	.3333333	4	10	3	10	10	10	0	1	51002	0	0
1	1	.5	30	33	.3333333	4	15	1	12	8	10	0	0	51002	0	0
1	1	.5	30	33	.3333333	5	1	1	8	9	13	1	1	51002	0	0
1	1	.5	30	33	.3333333	5	3	2	10	10	10	0	1	51002	0	0
1	1	.5	30	33	.3333333	5	11	3	3	7	20	0	1	51002	0	0
1	2	.5	15	33	.3333333	3	5	1	9	3	3	1	1	51002	0	0
1	2	.5	15	33	.3333333	3	12	3	5	5	5	0	1	51002	0	0
1	2	.5	15	33	.3333333	3	13	2	4	7	4	0	0	51002	0	0
2	1	.5	30	33	.3333333	1	4	1	15	0	15	0	0	51002	0	0
2	1	.5	30	33	.3333333	1	8	2	0	15	15	1	1	51002	0	0
2	1	.5	30	33	.3333333	1	9	3	0	15	15	0	1	51002	0	0
2	1	.5	30	33	.3333333	2	1	2	10.5	9.5	10	1	1	51002	0	0
2	1	.5	30	33	.3333333	2	5	1	18	6	6	0	1	51002	0	0
2	1	.5	30	33	.3333333	2	6	3	0	14	16	0	1	51002	0	0
2	1	.5	30	33	.3333333	3	3	1	15	10	5	0	1	51002	0	0
2	1	.5	30	33	.3333333	3	11	3	15	3	12	1	0	51002	0	0
2	1	.5	30	33	.3333333	3	13	2	7	14	9	0	0	51002	0	0
2	1	.5	30	33	.3333333	4	2	3	10	10	10	0	1	51002	0	0
2	1	.5	30	33	.3333333	4	7	1	20	0	10	0	1	51002	0	0
2	1	.5	30	33	.3333333	4	15	2	10	10	10	1	1	51002	0	0
2	1	.5	30	33	.3333333	5	10	1	20	5	5	0	1	51002	0	0
2	1	.5	30	33	.3333333	5	12	3	10	10	10	1	1	51002	0	0
2	1	.5	30	33	.3333333	5	14	2	0	30	0	0	1	51002	0	0
2	2	.5	15	33	.3333333	3	3	1	9	5	1	0	1	51002	0	0
2	2	.5	15	33	.3333333	3	11	3	4.25	4.25	6.5	0	0	51002	0	0
2	2	.5	15	33	.3333333	3	13	2	5	7	3	1	1	51002	0	0
3	1	.5	30	33	.3333333	1	1	2	9.04	12.06	8.9	1	1	51002	0	0
3	1	.5	30	33	.3333333	1	3	3	11	7	12	0	0	51002	0	0
3	1	.5	30	33	.3333333	1	8	1	15	10	5	0	1	51002	0	0
3	1	.5	30	33	.3333333	2	4	2	1	15	14	0	1	51002	0	0
3	1	.5	30	33	.3333333	2	5	3	6	6	18	0	0	51002	0	0
3	1	.5	30	33	.3333333	2	6	1	16	14	0	1	1	51002	0	0
3	1	.5	30	33	.3333333	3	10	3	7.5	7.5	15	0	0	51002	0	0
3	1	.5	30	33	.3333333	3	12	2	5	20	5	1	1	51002	0	0
3	1	.5	30	33	.3333333	3	14	1	30	0	0	0	1	51002	0	0
3	1	.5	30	33	.3333333	4	2	3	10	10	10	0	0	51002	0	0
3	1	.5	30	33	.3333333	4	7	1	20	0	10	0	1	51002	0	0
3	1	.5	30	33	.3333333	4	9	2	15	15	0	1	1	51002	0	0
3	1	.5	30	33	.3333333	5	11	2	1	27.5	1.5	0	0	51002	0	0
3	1	.5	30	33	.3333333	5	13	3	0	15	15	0	1	51002	0	0
3	1	.5	30	33	.3333333	5	15	1	12	8	10	1	1	51002	0	0
4	1	.5	30	33	.3333333	1	5	3	14	0	16	0	0	51002	0	0
4	1	.5	30	33	.3333333	1	7	2	0	20	10	0	1	51002	0	0
4	1	.5	30	33	.3333333	1	9	1	15	15	0	1	1	51002	0	0
4	1	.5	30	33	.3333333	2	1	2	10	10	10	0	1	51002	0	0
4	1	.5	30	33	.3333333	2	8	1	11	10	9	0	0	51002	0	0
4	1	.5	30	33	.3333333	2	12	3	6	6	18	1	1	51002	0	0
4	1	.5	30	33	.3333333	3	2	3	0	15	15	0	1	51002	0	0
4	1	.5	30	33	.3333333	3	4	2	10	10	10	1	1	51002	0	0
4	1	.5	30	33	.3333333	3	6	1	17	13	0	0	1	51002	0	0
4	1	.5	30	33	.3333333	4	10	2	7	16	7	1	1	51002	0	0
4	1	.5	30	33	.3333333	4	11	1	2	15	13	0	0	51002	0	0
4	1	.5	30	33	.3333333	4	15	3	10	5	15	0	1	51002	0	0
4	1	.5	30	33	.3333333	5	3	1	12	11	7	0	0	51002	0	0
4	1	.5	30	33	.3333333	5	13	3	1	14	15	1	1	51002	0	0
4	1	.5	30	33	.3333333	5	14	2	0	30	0	0	1	51002	0	0
5	1	.5	30	33	.3333333	1	11	1	29.5	.25	.25	1	1	51002	0	0
5	1	.5	30	33	.3333333	1	12	2	10	10	10	0	0	51002	0	0
5	1	.5	30	33	.3333333	1	13	3	13	3	14	0	0	51002	0	0
5	1	.5	30	33	.3333333	2	2	1	15	15	0	0	1	51002	0	0
5	1	.5	30	33	.3333333	2	7	3	10	0	20	1	1	51002	0	0
5	1	.5	30	33	.3333333	2	15	2	5	15	10	0	0	51002	0	0
5	1	.5	30	33	.3333333	3	1	3	8	8.48	13.52	0	0	51002	0	0
5	1	.5	30	33	.3333333	3	6	2	0	17	13	1	1	51002	0	0
5	1	.5	30	33	.3333333	3	8	1	10.99	9.99	9.02	0	0	51002	0	0
5	1	.5	30	33	.3333333	4	4	2	14	16	0	0	1	51002	0	0
5	1	.5	30	33	.3333333	4	9	3	0	15	15	1	1	51002	0	0
5	1	.5	30	33	.3333333	4	14	1	30	0	0	0	0	51002	0	0
5	1	.5	30	33	.3333333	5	3	3	7	11	12	0	0	51002	0	0
5	1	.5	30	33	.3333333	5	5	1	16	14	0	0	1	51002	0	0
5	1	.5	30	33	.3333333	5	10	2	7	16	7	1	1	51002	0	0
5	2	.5	15	33	.3333333	1	11	1	0	0	15	0	0	51002	0	0
5	2	.5	15	33	.3333333	1	12	2	.5	14	.5	1	1	51002	0	0
5	2	.5	15	33	.3333333	1	13	3	3	5	7	0	0	51002	0	0
5	2	.5	15	33	.3333333	3	1	3	4	5	6	0	0	51002	0	0
5	2	.5	15	33	.3333333	3	6	2	7.5	7.5	0	1	1	51002	0	0
5	2	.5	15	33	.3333333	3	8	1	7.5	0	7.5	0	1	51002	0	0
5	3	.5	7.5	33	.3333333	1	11	1	4	2.5	1	0	0	51002	0	0
5	3	.5	7.5	33	.3333333	1	12	2	2	5	.5	1	1	51002	0	0
5	3	.5	7.5	33	.3333333	1	13	3	.5	3.5	3.5	0	0	51002	0	0
5	4	.5	3.75	33	.3333333	1	11	1	3.75	0	0	0	1	51002	0	0
5	4	.5	3.75	33	.3333333	1	12	2	.25	3	.5	0	0	51002	0	0
5	4	.5	3.75	33	.3333333	1	13	3	1.75	0	2	1	1	51002	0	0
6	1	.5	30	33	.3333333	1	5	1	16	14	0	1	1	51002	0	0
6	1	.5	30	33	.3333333	1	9	2	15	15	0	0	1	51002	0	0
6	1	.5	30	33	.3333333	1	10	3	7	7	16	0	0	51002	0	0
6	1	.5	30	33	.3333333	2	6	1	17	13	0	1	1	51002	0	0
6	1	.5	30	33	.3333333	2	8	3	0	15	15	0	0	51002	0	0
6	1	.5	30	33	.3333333	2	13	2	1	16	13	0	1	51002	0	0
6	1	.5	30	33	.3333333	3	2	1	15	0	15	1	1	51002	0	0
6	1	.5	30	33	.3333333	3	4	3	0	15	15	0	1	51002	0	0
6	1	.5	30	33	.3333333	3	15	2	0	17	13	0	0	51002	0	0
6	1	.5	30	33	.3333333	4	7	2	0	20	10	0	0	51002	0	0
6	1	.5	30	33	.3333333	4	12	3	5	5	20	0	0	51002	0	0
6	1	.5	30	33	.3333333	4	14	1	30	0	0	1	1	51002	0	0
6	1	.5	30	33	.3333333	5	1	2	15	15	0	0	1	51002	0	0
6	1	.5	30	33	.3333333	5	3	3	9	10	11	1	1	51002	0	0
6	1	.5	30	33	.3333333	5	11	1	14	12	4	0	1	51002	0	0
6	2	.5	15	33	.3333333	4	7	2	0	10	5	0	1	51002	0	0
6	2	.5	15	33	.3333333	4	12	3	5	5	5	0	0	51002	0	0
6	2	.5	15	33	.3333333	4	14	1	10	5	0	1	1	51002	0	0
7	1	.5	30	33	.3333333	1	7	2	0	20	10	0	1	51002	0	0
7	1	.5	30	33	.3333333	1	9	3	0	14	16	0	0	51002	0	0
7	1	.5	30	33	.3333333	1	11	1	16	9	5	1	1	51002	0	0
7	1	.5	30	33	.3333333	2	10	3	0	13	17	0	0	51002	0	0
7	1	.5	30	33	.3333333	2	12	1	20	10	0	0	0	51002	0	0
7	1	.5	30	33	.3333333	2	14	2	0	25	5	1	1	51002	0	0
7	1	.5	30	33	.3333333	3	4	2	14	16	0	0	0	51002	0	0
7	1	.5	30	33	.3333333	3	5	3	0	14	16	0	0	51002	0	0
7	1	.5	30	33	.3333333	3	6	1	18	12	0	1	1	51002	0	0
7	1	.5	30	33	.3333333	4	1	1	12	8	10	1	1	51002	0	0
7	1	.5	30	33	.3333333	4	8	2	14	16	0	0	1	51002	0	0
7	1	.5	30	33	.3333333	4	15	3	10	0	20	0	1	51002	0	0
7	1	.5	30	33	.3333333	5	2	1	20	10	0	0	0	51002	0	0
7	1	.5	30	33	.3333333	5	3	2	10	10	10	0	1	51002	0	0
7	1	.5	30	33	.3333333	5	13	3	0	13	17	1	1	51002	0	0
7	2	.5	15	33	.3333333	2	10	3	0	7	8	0	0	51002	0	0
7	2	.5	15	33	.3333333	2	12	1	10	0	5	1	1	51002	0	0
7	2	.5	15	33	.3333333	2	14	2	0	10	5	0	0	51002	0	0
7	2	.5	15	33	.3333333	3	4	2	0	8	7	1	1	51002	0	0
7	2	.5	15	33	.3333333	3	5	3	7	0	8	0	1	51002	0	0
7	2	.5	15	33	.3333333	3	6	1	10	0	5	0	0	51002	0	0
7	3	.5	7.5	33	.3333333	2	10	3	0	3.5	4	1	1	51002	0	0
7	3	.5	7.5	33	.3333333	2	12	1	5	1	1.5	0	0	51002	0	0
7	3	.5	7.5	33	.3333333	2	14	2	2.5	5	0	0	1	51002	0	0
8	1	.5	30	33	.3333333	1	4	2	14	16	0	0	1	51002	0	0
8	1	.5	30	33	.3333333	1	5	1	16	14	0	1	1	51002	0	0
8	1	.5	30	33	.3333333	1	12	3	10	10	10	0	0	51002	0	0
8	1	.5	30	33	.3333333	2	1	1	10.5	9.5	10	0	1	51002	0	0
8	1	.5	30	33	.3333333	2	3	2	7	12	11	0	1	51002	0	0
8	1	.5	30	33	.3333333	2	8	3	9	10	11	1	1	51002	0	0
8	1	.5	30	33	.3333333	3	10	1	17	13	0	0	1	51002	0	0
8	1	.5	30	33	.3333333	3	11	2	6	18	6	0	0	51002	0	0
8	1	.5	30	33	.3333333	3	15	3	11	0	19	1	1	51002	0	0
8	1	.5	30	33	.3333333	4	2	1	17	13	0	0	1	51002	0	0
8	1	.5	30	33	.3333333	4	6	2	14	16	0	1	1	51002	0	0
8	1	.5	30	33	.3333333	4	7	3	10	0	20	0	0	51002	0	0
8	1	.5	30	33	.3333333	5	9	3	0	13	17	0	0	51002	0	0
8	1	.5	30	33	.3333333	5	13	2	13	17	0	1	1	51002	0	0
8	1	.5	30	33	.3333333	5	14	1	22	8	0	0	1	51002	0	0
9	1	.5	30	33	.3333333	1	7	3	10	0	20	1	1	51002	0	0
9	1	.5	30	33	.3333333	1	9	1	17	13	0	0	1	51002	0	0
9	1	.5	30	33	.3333333	1	11	2	5.5	14.5	10	0	1	51002	0	0
9	1	.5	30	33	.3333333	2	2	1	17	0	13	0	0	51002	0	0
9	1	.5	30	33	.3333333	2	4	3	0	14	16	1	1	51002	0	0
9	1	.5	30	33	.3333333	2	6	2	0	16	14	0	1	51002	0	0
9	1	.5	30	33	.3333333	3	8	3	0	15	15	0	0	51002	0	0
9	1	.5	30	33	.3333333	3	10	2	0	17	13	0	1	51002	0	0
9	1	.5	30	33	.3333333	3	15	1	18	12	0	1	1	51002	0	0
9	1	.5	30	33	.3333333	4	5	3	0	14	16	0	1	51002	0	0
9	1	.5	30	33	.3333333	4	12	1	15	0	15	1	1	51002	0	0
9	1	.5	30	33	.3333333	4	13	2	13	17	0	0	0	51002	0	0
9	1	.5	30	33	.3333333	5	1	2	9.5	10.5	10	0	0	51002	0	0
9	1	.5	30	33	.3333333	5	3	1	12	11	7	0	0	51002	0	0
9	1	.5	30	33	.3333333	5	14	3	0	8	22	1	1	51002	0	0
9	2	.5	15	33	.3333333	5	1	2	7.5	7.5	0	0	1	51002	0	0
9	2	.5	15	33	.3333333	5	3	1	8	7	0	1	1	51002	0	0
9	2	.5	15	33	.3333333	5	14	3	7	0	8	0	0	51002	0	0
