* Dictionary *
round:		round #
stage:		stage #
delta:		delta
amount:		amount to divide
weight:		weight (number of votes)
group:		identifies subjects that were grouped together
id:			id #, constant through session
subject:		subject #, changes across elections
step:			step #
d1:			selected demand in step 1
d2:			selected demand in step 2
demand:		demand
o1:			subject number proposed to go first
o2:			subject number proposed to go second
o3:			subject number proposed to go third
close:		= 1 if subject proposed to close the coalition, = 0 o/w
selected:		demand selected to take the floor
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
experienced:	= 1 if subjects have participated in 1 session before, = 0 o/w
total_votes:	total # of votes per group
full:			= 1 if all subjects in that session are paid in full, 0 o/w
**************

round	stage	delta	amount	weight	group	id	subject	step	d1	d2	demand	o1	o2	o3	close	selected	date	experienced	total_votes	full
2	1	1	50	1	4	5	1	1			25	1	2	3	0	0	21104.1	0	3	1
2	1	1	50	1	4	13	3	1			32	3	1	2	0	1	21104.1	0	3	1
2	1	1	50	1	5	4	1	1			30	1	3	2	0	0	21104.1	0	3	1
2	1	1	50	1	5	11	3	1			25	3	2	1	0	1	21104.1	0	3	1
2	1	1	50	1	5	12	2	1			18	2	3	1	0	0	21104.1	0	3	1
2	1	1	50	1	6	1	2	1			40	2	1	3	0	0	21104.1	0	3	1
2	1	1	50	1	6	17	1	1			25	1	3	2	0	0	21104.1	0	3	1
2	1	1	50	1	6	18	3	1			20	3	2	1	0	1	21104.1	0	3	1
2	1	1	50	1	1	10	2	2	30		20				1	1	21104.1	0	3	1
2	1	1	50	1	2	7	2	2	35		15				1	1	21104.1	0	3	1
2	1	1	50	1	3	16	3	2	16.66		26				1	1	21104.1	0	3	1
2	1	1	50	1	4	5	1	2	32		25				0	1	21104.1	0	3	1
2	1	1	50	1	5	12	2	2	25		25				1	1	21104.1	0	3	1
2	1	1	50	1	6	1	2	2	20		30				1	1	21104.1	0	3	1
2	1	1	50	1	3	15	1	3	16.66	26	8.25				1	1	21104.1	0	3	1
2	1	1	50	1	4	3	2	3	32	25	20				1	1	21104.1	0	3	1
3	1	1	50	1	1	4	1	1			25	1	3	2	0	0	21104.1	0	3	1
3	1	1	50	1	1	9	2	1			17	2	3	1	0	1	21104.1	0	3	1
3	1	1	50	1	1	14	3	1			35	3	2	1	0	0	21104.1	0	3	1
3	1	1	50	1	2	6	3	1			35	3	1	2	0	0	21104.1	0	3	1
3	1	1	50	1	2	8	1	1			32	1	3	2	0	1	21104.1	0	3	1
3	1	1	50	1	2	10	2	1			20	2	1	3	0	0	21104.1	0	3	1
3	1	1	50	1	3	1	1	1			20	1	2	3	0	1	21104.1	0	3	1
3	1	1	50	1	3	5	3	1			20	3	1	2	0	0	21104.1	0	3	1

3	1	1	50	1	3	15	2	1			25	2	3	1	0	0	21104.1	0	3	1
3	1	1	50	1	4	7	3	1			20	3	1	2	0	0	21104.1	0	3	1
3	1	1	50	1	4	11	2	1			25	2	3	1	0	0	21104.1	0	3	1
3	1	1	50	1	4	18	1	1			25	1	2	3	0	1	21104.1	0	3	1
3	1	1	50	1	5	12	2	1			16.66	2	3	1	0	0	21104.1	0	3	1
3	1	1	50	1	5	16	3	1			40	3	1	2	0	0	21104.1	0	3	1
3	1	1	50	1	5	17	1	1			30	1	2	3	0	1	21104.1	0	3	1
3	1	1	50	1	6	2	3	1			22	3	1	2	0	0	21104.1	0	3	1
3	1	1	50	1	6	3	2	1			25	2	1	3	0	0	21104.1	0	3	1
3	1	1	50	1	6	13	1	1			25	1	2	3	0	1	21104.1	0	3	1
3	1	1	50	1	1	14	3	2	17		33				1	1	21104.1	0	3	1
3	1	1	50	1	2	6	3	2	32		30				0	1	21104.1	0	3	1
3	1	1	50	1	3	15	2	2	20		30				1	1	21104.1	0	3	1
3	1	1	50	1	4	11	2	2	25		25				1	1	21104.1	0	3	1
3	1	1	50	1	5	12	2	2	30		20				1	1	21104.1	0	3	1
3	1	1	50	1	6	3	2	2	25		25				1	1	21104.1	0	3	1
3	1	1	50	1	2	10	2	3	32	30	20				1	1	21104.1	0	3	1
4	1	1	50	1	1	10	1	1			32	1	3	2	0	0	21104.1	0	3	1
4	1	1	50	1	1	12	2	1			25	2	3	1	0	0	21104.1	0	3	1
4	1	1	50	1	1	14	3	1			35	3	2	1	0	1	21104.1	0	3	1
4	1	1	50	1	2	2	1	1			25	1	2	3	0	1	21104.1	0	3	1
4	1	1	50	1	2	13	2	1			25	2	1	3	0	0	21104.1	0	3	1
4	1	1	50	1	2	18	3	1			25	3	2	1	0	0	21104.1	0	3	1
4	1	1	50	1	3	4	1	1			25	1	2	3	0	0	21104.1	0	3	1
4	1	1	50	1	3	8	2	1			30	2	1	3	0	1	21104.1	0	3	1
4	1	1	50	1	3	15	3	1			25	3	1	2	0	0	21104.1	0	3	1
4	1	1	50	1	4	5	1	1			30	1	3	2	0	0	21104.1	0	3	1
4	1	1	50	1	4	6	3	1			35	3	2	1	0	0	21104.1	0	3	1
4	1	1	50	1	4	16	2	1			20	2	1	3	0	1	21104.1	0	3	1
4	1	1	50	1	5	1	2	1			40	2	3	1	0	0	21104.1	0	3	1
4	1	1	50	1	5	9	3	1			20	3	1	2	0	1	21104.1	0	3	1
4	1	1	50	1	5	11	1	1			27	1	3	2	0	0	21104.1	0	3	1
4	1	1	50	1	6	3	3	1			30	3	2	1	0	0	21104.1	0	3	1
4	1	1	50	1	6	7	1	1			25	1	3	2	0	0	21104.1	0	3	1
4	1	1	50	1	6	17	2	1			45	2	1	3	0	1	21104.1	0	3	1
4	1	1	50	1	1	12	2	2	35		15				0	1	21104.1	0	3	1
4	1	1	50	1	2	13	2	2	25		25				1	1	21104.1	0	3	1
4	1	1	50	1	3	4	1	2	30		25				0	1	21104.1	0	3	1
4	1	1	50	1	4	5	1	2	20		30				1	1	21104.1	0	3	1
4	1	1	50	1	5	11	1	2	20		30				1	1	21104.1	0	3	1
4	1	1	50	1	6	7	1	2	45		5				1	1	21104.1	0	3	1
4	1	1	50	1	1	10	1	3	35	15	20				1	1	21104.1	0	3	1
4	1	1	50	1	3	15	3	3	30	25	25				1	1	21104.1	0	3	1
5	1	1	50	1	1	4	3	1			25	3	2	1	0	1	21104.1	0	3	1
5	1	1	50	1	1	9	1	1			15	1	2	3	0	0	21104.1	0	3	1
5	1	1	50	1	1	17	2	1			33	2	3	1	0	0	21104.1	0	3	1
5	1	1	50	1	2	5	3	1			25	3	2	1	0	0	21104.1	0	3	1
5	1	1	50	1	2	7	1	1			20	1	3	2	0	0	21104.1	0	3	1
5	1	1	50	1	2	12	2	1			25	2	3	1	0	1	21104.1	0	3	1
5	1	1	50	1	3	1	2	1			25	2	1	3	0	0	21104.1	0	3	1
5	1	1	50	1	3	11	3	1			25	3	1	2	0	0	21104.1	0	3	1
5	1	1	50	1	3	15	1	1			25	1	3	2	0	1	21104.1	0	3	1
5	1	1	50	1	4	6	3	1			30	3	1	2	0	0	21104.1	0	3	1
5	1	1	50	1	4	14	2	1			22	2	1	3	0	0	21104.1	0	3	1
5	1	1	50	1	4	16	1	1			30	1	2	3	0	1	21104.1	0	3	1
5	1	1	50	1	5	3	2	1			45	2	1	3	0	0	21104.1	0	3	1
5	1	1	50	1	5	8	1	1			25	1	2	3	0	1	21104.1	0	3	1
5	1	1	50	1	5	13	3	1			25	3	1	2	0	0	21104.1	0	3	1
5	1	1	50	1	6	2	1	1			25	1	2	3	0	0	21104.1	0	3	1
5	1	1	50	1	6	10	2	1			40	2	3	1	0	1	21104.1	0	3	1
5	1	1	50	1	6	18	3	1			25	3	2	1	0	0	21104.1	0	3	1
5	1	1	50	1	1	17	2	2	25		33				0	1	21104.1	0	3	1
5	1	1	50	1	2	5	3	2	25		25				1	1	21104.1	0	3	1
5	1	1	50	1	3	11	3	2	25		25				1	1	21104.1	0	3	1
5	1	1	50	1	4	14	2	2	30		20				1	1	21104.1	0	3	1
5	1	1	50	1	5	3	2	2	25		25				1	1	21104.1	0	3	1
5	1	1	50	1	6	18	3	2	40		25				0	1	21104.1	0	3	1
5	1	1	50	1	1	9	1	3	25	33	25				1	1	21104.1	0	3	1
5	1	1	50	1	6	2	1	3	40	25	25				1	1	21104.1	0	3	1
6	1	1	50	1	1	6	1	1			25	1	2	3	0	1	21104.1	0	3	1
6	1	1	50	1	1	10	2	1			25	2	3	1	0	0	21104.1	0	3	1
6	1	1	50	1	1	11	3	1			25	3	2	1	0	0	21104.1	0	3	1
6	1	1	50	1	2	1	2	1			35	2	3	1	0	0	21104.1	0	3	1
6	1	1	50	1	2	5	3	1			20	3	2	1	0	1	21104.1	0	3	1
6	1	1	50	1	2	18	1	1			25	1	3	2	0	0	21104.1	0	3	1
6	1	1	50	1	3	8	1	1			27	1	2	3	0	0	21104.1	0	3	1
6	1	1	50	1	3	12	3	1			30	3	1	2	0	0	21104.1	0	3	1
6	1	1	50	1	3	13	2	1			25	2	1	3	0	1	21104.1	0	3	1
6	1	1	50	1	4	4	1	1			25	1	2	3	0	0	21104.1	0	3	1
6	1	1	50	1	4	15	2	1			25	2	1	3	0	1	21104.1	0	3	1
6	1	1	50	1	4	17	3	1			27	3	2	1	0	0	21104.1	0	3	1
6	1	1	50	1	5	3	2	1			45	2	1	3	0	0	21104.1	0	3	1
6	1	1	50	1	5	14	1	1			25	1	2	3	0	1	21104.1	0	3	1
6	1	1	50	1	5	16	3	1			30	3	1	2	0	0	21104.1	0	3	1
6	1	1	50	1	6	2	2	1			25	2	1	3	0	1	21104.1	0	3	1
6	1	1	50	1	6	7	1	1			23	1	2	3	0	0	21104.1	0	3	1
6	1	1	50	1	6	9	3	1			20	3	2	1	0	0	21104.1	0	3	1
6	1	1	50	1	1	10	2	2	25		25				1	1	21104.1	0	3	1
6	1	1	50	1	2	1	2	2	20		10				0	1	21104.1	0	3	1
6	1	1	50	1	3	8	1	2	25		25				1	1	21104.1	0	3	1
6	1	1	50	1	4	4	1	2	25		25				1	1	21104.1	0	3	1
6	1	1	50	1	5	3	2	2	25		25				1	1	21104.1	0	3	1
6	1	1	50	1	6	7	1	2	25		25				1	1	21104.1	0	3	1
6	1	1	50	1	2	18	1	3	20	10	20				1	1	21104.1	0	3	1
7	1	1	50	1	1	6	1	1			25	1	3	2	0	0	21104.1	0	3	1
7	1	1	50	1	1	8	2	1			27	2	3	1	0	0	21104.1	0	3	1
7	1	1	50	1	1	13	3	1			25	3	1	2	0	1	21104.1	0	3	1
7	1	1	50	1	2	4	2	1			25	2	1	3	0	1	21104.1	0	3	1
7	1	1	50	1	2	5	1	1			25	1	3	2	0	0	21104.1	0	3	1
7	1	1	50	1	2	12	3	1			16.68	3	1	2	0	0	21104.1	0	3	1
7	1	1	50	1	3	2	3	1			25	3	2	1	0	1	21104.1	0	3	1
7	1	1	50	1	3	9	1	1			25	1	2	3	0	0	21104.1	0	3	1
7	1	1	50	1	3	10	2	1			25	2	3	1	0	0	21104.1	0	3	1
7	1	1	50	1	4	1	1	1			40	1	2	3	0	0	21104.1	0	3	1
7	1	1	50	1	4	3	2	1			45	2	1	3	0	0	21104.1	0	3	1
7	1	1	50	1	4	17	3	1			5	3	2	1	0	1	21104.1	0	3	1
7	1	1	50	1	5	7	1	1			25	1	2	3	0	0	21104.1	0	3	1
7	1	1	50	1	5	11	2	1			25	2	1	3	0	1	21104.1	0	3	1
7	1	1	50	1	5	15	3	1			25	3	1	2	0	0	21104.1	0	3	1
7	1	1	50	1	6	14	1	1			30	1	2	3	0	1	21104.1	0	3	1
7	1	1	50	1	6	16	2	1			29	2	3	1	0	0	21104.1	0	3	1
7	1	1	50	1	6	18	3	1			25	3	2	1	0	0	21104.1	0	3	1
7	1	1	50	1	1	6	1	2	25		25				1	1	21104.1	0	3	1
7	1	1	50	1	2	5	1	2	25		25				1	1	21104.1	0	3	1
7	1	1	50	1	3	10	2	2	25		25				1	1	21104.1	0	3	1
7	1	1	50	1	4	3	2	2	5		45				1	1	21104.1	0	3	1
7	1	1	50	1	5	7	1	2	25		25				1	1	21104.1	0	3	1
7	1	1	50	1	6	16	2	2	30		30				0	1	21104.1	0	3	1
7	1	1	50	1	6	18	3	3	30	30	20				1	1	21104.1	0	3	1
8	1	1	50	1	1	4	3	1			25	3	1	2	0	1	21104.1	0	3	1
8	1	1	50	1	1	6	1	1			25	1	2	3	0	0	21104.1	0	3	1
8	1	1	50	1	1	8	2	1			25	2	1	3	0	0	21104.1	0	3	1
8	1	1	50	1	2	10	1	1			16.67	1	2	3	0	0	21104.1	0	3	1
8	1	1	50	1	2	12	3	1			25	3	2	1	0	1	21104.1	0	3	1
8	1	1	50	1	2	14	2	1			25	2	1	3	0	0	21104.1	0	3	1
8	1	1	50	1	3	13	1	1			25	1	2	3	0	0	21104.1	0	3	1
8	1	1	50	1	3	15	3	1			25	3	2	1	0	1	21104.1	0	3	1
8	1	1	50	1	3	17	2	1			30	2	1	3	0	0	21104.1	0	3	1
8	1	1	50	1	4	3	2	1			45	2	1	3	0	1	21104.1	0	3	1
8	1	1	50	1	4	5	3	1			30	3	2	1	0	0	21104.1	0	3	1
8	1	1	50	1	4	7	1	1			25	1	2	3	0	0	21104.1	0	3	1
8	1	1	50	1	5	1	2	1			50	2	1	3	0	0	21104.1	0	3	1
8	1	1	50	1	5	9	1	1			25	1	2	3	0	0	21104.1	0	3	1
8	1	1	50	1	5	11	3	1			25	3	1	2	0	1	21104.1	0	3	1
8	1	1	50	1	6	2	2	1			25	2	3	1	0	0	21104.1	0	3	1
8	1	1	50	1	6	16	1	1			30	1	3	2	0	0	21104.1	0	3	1
8	1	1	50	1	6	18	3	1			25	3	1	2	0	1	21104.1	0	3	1
8	1	1	50	1	1	6	1	2	25		25				1	1	21104.1	0	3	1
8	1	1	50	1	2	14	2	2	25		25				1	1	21104.1	0	3	1
8	1	1	50	1	3	17	2	2	25		30				0	1	21104.1	0	3	1
8	1	1	50	1	4	7	1	2	45		5				1	1	21104.1	0	3	1
8	1	1	50	1	5	9	1	2	25		25				1	1	21104.1	0	3	1
8	1	1	50	1	6	16	1	2	25		25				1	1	21104.1	0	3	1
8	1	1	50	1	3	13	1	3	25	30	25				1	1	21104.1	0	3	1
9	1	1	50	1	1	13	2	1			25	2	1	3	0	1	21104.1	0	3	1
9	1	1	50	1	1	14	3	1			25	3	2	1	0	0	21104.1	0	3	1
9	1	1	50	1	1	15	1	1			25	1	3	2	0	0	21104.1	0	3	1
9	1	1	50	1	2	6	2	1			25	2	1	3	0	0	21104.1	0	3	1
9	1	1	50	1	2	7	3	1			23	3	1	2	0	1	21104.1	0	3	1
9	1	1	50	1	2	17	1	1			30	1	2	3	0	0	21104.1	0	3	1
9	1	1	50	1	3	4	1	1			25	1	3	2	0	0	21104.1	0	3	1
9	1	1	50	1	3	8	3	1			25	3	1	2	0	1	21104.1	0	3	1
9	1	1	50	1	3	12	2	1			25	2	3	1	0	0	21104.1	0	3	1
9	1	1	50	1	4	3	3	1			40	3	2	1	0	1	21104.1	0	3	1
9	1	1	50	1	4	5	1	1			30	1	3	2	0	0	21104.1	0	3	1
9	1	1	50	1	4	10	2	1			16.67	2	3	1	0	0	21104.1	0	3	1
9	1	1	50	1	5	2	1	1			25	1	2	3	0	0	21104.1	0	3	1
9	1	1	50	1	5	16	3	1			30	3	1	2	0	1	21104.1	0	3	1
9	1	1	50	1	5	18	2	1			25	2	3	1	0	0	21104.1	0	3	1
9	1	1	50	1	6	1	1	1			35	1	2	3	0	0	21104.1	0	3	1
9	1	1	50	1	6	9	3	1			25	3	2	1	0	1	21104.1	0	3	1
9	1	1	50	1	6	11	2	1			25	2	3	1	0	0	21104.1	0	3	1
9	1	1	50	1	1	15	1	2	25		25				1	1	21104.1	0	3	1
9	1	1	50	1	2	17	1	2	23		30				0	1	21104.1	0	3	1
9	1	1	50	1	3	4	1	2	25		25				1	1	21104.1	0	3	1
9	1	1	50	1	4	10	2	2	40		10				1	1	21104.1	0	3	1
9	1	1	50	1	5	2	1	2	30		20				1	1	21104.1	0	3	1
9	1	1	50	1	6	11	2	2	25		25				1	1	21104.1	0	3	1
9	1	1	50	1	2	6	2	3	23	30	27				1	1	21104.1	0	3	1
10	1	1	50	1	1	9	2	1			25	2	1	3	0	1	21104.1	0	3	1
10	1	1	50	1	1	10	3	1			32	3	2	1	0	0	21104.1	0	3	1
10	1	1	50	1	1	11	1	1			25	1	3	2	0	0	21104.1	0	3	1
10	1	1	50	1	2	14	1	1			25	1	2	3	0	1	21104.1	0	3	1
10	1	1	50	1	2	16	3	1			35	3	1	2	0	0	21104.1	0	3	1
10	1	1	50	1	2	18	2	1			25	2	3	1	0	0	21104.1	0	3	1
10	1	1	50	1	3	7	1	1			21	1	3	2	0	1	21104.1	0	3	1
10	1	1	50	1	3	12	2	1			25	2	3	1	0	0	21104.1	0	3	1
10	1	1	50	1	3	17	3	1			25	3	1	2	0	0	21104.1	0	3	1
10	1	1	50	1	4	1	2	1			25	2	1	3	0	0	21104.1	0	3	1
10	1	1	50	1	4	3	3	1			45	3	1	2	0	0	21104.1	0	3	1
10	1	1	50	1	4	8	1	1			25	1	3	2	0	1	21104.1	0	3	1
10	1	1	50	1	5	4	1	1			25	1	2	3	0	0	21104.1	0	3	1
10	1	1	50	1	5	5	2	1			25	2	3	1	0	0	21104.1	0	3	1
10	1	1	50	1	5	15	3	1			25	3	2	1	0	1	21104.1	0	3	1
10	1	1	50	1	6	2	3	1			25	3	1	2	0	0	21104.1	0	3	1
10	1	1	50	1	6	6	1	1			25	1	3	2	0	0	21104.1	0	3	1
10	1	1	50	1	6	13	2	1			25	2	1	3	0	1	21104.1	0	3	1
10	1	1	50	1	1	11	1	2	25		25				1	1	21104.1	0	3	1
10	1	1	50	1	2	18	2	2	25		25				1	1	21104.1	0	3	1
10	1	1	50	1	3	17	3	2	21		23				1	1	21104.1	0	3	1
10	1	1	50	1	4	3	3	2	25		25				1	1	21104.1	0	3	1
10	1	1	50	1	5	5	2	2	25		25				1	1	21104.1	0	3	1
10	1	1	50	1	6	6	1	2	25		25				1	1	21104.1	0	3	1
10	1	1	50	1	3	12	2	3	21	23	1.99				1	1	21104.1	0	3	1
1	1	1	50	1	1	4	1	1			24	1	3	2	0	0	21104.2	0	3	1
1	1	1	50	1	1	5	3	1			14	3	1	2	0	1	21104.2	0	3	1
1	1	1	50	1	1	9	2	1			17	2	1	3	0	0	21104.2	0	3	1
1	1	1	50	1	2	3	1	1			25	1	3	2	0	0	21104.2	0	3	1
1	1	1	50	1	2	7	3	1			30	3	1	2	0	1	21104.2	0	3	1
1	1	1	50	1	2	11	2	1			24	2	3	1	0	0	21104.2	0	3	1
1	1	1	50	1	3	12	2	1			19.54	2	3	1	0	0	21104.2	0	3	1
1	1	1	50	1	3	14	1	1			15	1	2	3	0	0	21104.2	0	3	1
1	1	1	50	1	3	16	3	1			24	3	2	1	0	1	21104.2	0	3	1
1	1	1	50	1	4	1	3	1			25	3	1	2	0	0	21104.2	0	3	1
1	1	1	50	1	4	2	1	1			26.32	1	3	2	0	0	21104.2	0	3	1
1	1	1	50	1	4	15	2	1			20	2	1	3	0	1	21104.2	0	3	1
1	1	1	50	1	5	6	3	1			25	3	2	1	0	0	21104.2	0	3	1
1	1	1	50	1	5	10	1	1			20	1	2	3	0	0	21104.2	0	3	1
1	1	1	50	1	5	17	2	1			20	2	1	3	0	1	21104.2	0	3	1
1	1	1	50	1	6	8	2	1			17.5	2	1	3	0	0	21104.2	0	3	1
1	1	1	50	1	6	13	1	1			25	1	3	2	0	0	21104.2	0	3	1
1	1	1	50	1	6	18	3	1			25	3	1	2	0	1	21104.2	0	3	1
1	1	1	50	1	1	4	1	2	14		25				1	1	21104.2	0	3	1
1	1	1	50	1	2	3	1	2	30		25				0	1	21104.2	0	3	1
1	1	1	50	1	3	12	2	2	24		19.54				0	1	21104.2	0	3	1
1	1	1	50	1	4	2	1	2	20		25.25				1	1	21104.2	0	3	1
1	1	1	50	1	5	10	1	2	20		30				1	1	21104.2	0	3	1
1	1	1	50	1	6	13	1	2	25		25				0	1	21104.2	0	3	1
1	1	1	50	1	1	9	2	3	14	25	12				1	1	21104.2	0	3	1
1	1	1	50	1	2	11	2	3	30	25	25				1	1	21104.2	0	3	1
1	1	1	50	1	3	14	1	3	24	19.54	3.5				1	1	21104.2	0	3	1
1	1	1	50	1	4	1	3	3	20	25.25	4.75				1	1	21104.2	0	3	1
1	1	1	50	1	6	8	2	3	25	25	17.5				0	1	21104.2	0	3	1
1	2	1	50	1	6	8	2	1			17.5	2	3	1	0	0	21104.2	0	3	1
1	2	1	50	1	6	13	1	1			25	1	2	3	0	0	21104.2	0	3	1
1	2	1	50	1	6	18	3	1			25	3	1	2	0	1	21104.2	0	3	1
1	2	1	50	1	6	13	1	2	25		25				1	1	21104.2	0	3	1
2	1	1	50	1	1	8	3	1			35	3	1	2	0	0	21104.2	0	3	1
2	1	1	50	1	1	9	1	1			25	1	2	3	0	0	21104.2	0	3	1
2	1	1	50	1	1	13	2	1			20	2	1	3	0	1	21104.2	0	3	1
2	1	1	50	1	2	1	2	1			25	2	1	3	0	1	21104.2	0	3	1
2	1	1	50	1	2	3	3	1			25	3	2	1	0	0	21104.2	0	3	1
2	1	1	50	1	2	14	1	1			25	1	2	3	0	0	21104.2	0	3	1
2	1	1	50	1	3	10	1	1			25	1	2	3	0	0	21104.2	0	3	1
2	1	1	50	1	3	11	2	1			28	2	3	1	0	1	21104.2	0	3	1
2	1	1	50	1	3	15	3	1			30	3	1	2	0	0	21104.2	0	3	1
2	1	1	50	1	4	5	1	1			10	1	2	3	0	1	21104.2	0	3	1
2	1	1	50	1	4	7	2	1			25	2	1	3	0	0	21104.2	0	3	1
2	1	1	50	1	4	18	3	1			25	3	1	2	0	0	21104.2	0	3	1
2	1	1	50	1	5	2	1	1			23.1	1	2	3	0	1	21104.2	0	3	1
2	1	1	50	1	5	6	2	1			30	2	3	1	0	0	21104.2	0	3	1
2	1	1	50	1	5	16	3	1			23	3	2	1	0	0	21104.2	0	3	1
2	1	1	50	1	6	4	2	1			20	2	1	3	0	0	21104.2	0	3	1
2	1	1	50	1	6	12	3	1			22	3	2	1	0	0	21104.2	0	3	1
2	1	1	50	1	6	17	1	1			25	1	2	3	0	1	21104.2	0	3	1
2	1	1	50	1	1	9	1	2	20		28				1	1	21104.2	0	3	1
2	1	1	50	1	2	14	1	2	25		25				1	1	21104.2	0	3	1
2	1	1	50	1	3	15	3	2	28		20.5				1	1	21104.2	0	3	1
2	1	1	50	1	4	7	2	2	10		25				1	1	21104.2	0	3	1
2	1	1	50	1	5	6	2	2	23.1		25				1	1	21104.2	0	3	1
2	1	1	50	1	6	4	2	2	25		25				1	1	21104.2	0	3	1
2	1	1	50	1	1	8	3	3	20	28	2				1	1	21104.2	0	3	1
2	1	1	50	1	3	10	1	3	28	20.5	1.5				1	1	21104.2	0	3	1
2	1	1	50	1	4	18	3	3	10	25	15				1	1	21104.2	0	3	1
2	1	1	50	1	5	16	3	3	23.1	25	50				1	1	21104.2	0	3	1
3	1	1	50	1	1	8	1	1			30	1	3	2	0	0	21104.2	0	3	1
3	1	1	50	1	1	12	3	1			27	3	2	1	0	0	21104.2	0	3	1
3	1	1	50	1	1	13	2	1			30	2	1	3	0	1	21104.2	0	3	1
3	1	1	50	1	2	1	2	1			25	2	3	1	0	0	21104.2	0	3	1
3	1	1	50	1	2	11	3	1			27	3	1	2	0	0	21104.2	0	3	1
3	1	1	50	1	2	18	1	1			25	1	2	3	0	1	21104.2	0	3	1
3	1	1	50	1	3	4	2	1			25	2	3	1	0	0	21104.2	0	3	1
3	1	1	50	1	3	6	3	1			25	3	1	2	0	0	21104.2	0	3	1
3	1	1	50	1	3	14	1	1			30	1	3	2	0	1	21104.2	0	3	1
3	1	1	50	1	4	2	2	1			27.25	2	1	3	0	1	21104.2	0	3	1
3	1	1	50	1	4	7	1	1			25	1	2	3	0	0	21104.2	0	3	1
3	1	1	50	1	4	9	3	1			16	3	2	1	0	0	21104.2	0	3	1
3	1	1	50	1	5	3	2	1			25	2	1	3	0	0	21104.2	0	3	1
3	1	1	50	1	5	10	3	1			30	3	1	2	0	0	21104.2	0	3	1
3	1	1	50	1	5	17	1	1			25	1	2	3	0	1	21104.2	0	3	1
3	1	1	50	1	6	5	1	1			22	1	3	2	0	0	21104.2	0	3	1
3	1	1	50	1	6	15	3	1			20.75	3	1	2	0	0	21104.2	0	3	1
3	1	1	50	1	6	16	2	1			25	2	3	1	0	1	21104.2	0	3	1
3	1	1	50	1	1	8	1	2	30		25				0	1	21104.2	0	3	1
3	1	1	50	1	2	1	2	2	25		30				0	1	21104.2	0	3	1
3	1	1	50	1	3	6	3	2	30		18				1	1	21104.2	0	3	1
3	1	1	50	1	4	7	1	2	27.25		10				1	1	21104.2	0	3	1
3	1	1	50	1	5	3	2	2	25		25				1	1	21104.2	0	3	1
3	1	1	50	1	6	15	3	2	25		25				1	1	21104.2	0	3	1
3	1	1	50	1	1	12	3	3	30	25	27				0	1	21104.2	0	3	1
3	1	1	50	1	2	11	3	3	25	30	25				1	1	21104.2	0	3	1
3	1	1	50	1	3	4	2	3	30	18	2				1	1	21104.2	0	3	1
3	1	1	50	1	4	9	3	3	27.25	10	12.75				1	1	21104.2	0	3	1
3	2	1	50	1	1	8	1	1			25	1	2	3	0	1	21104.2	0	3	1
3	2	1	50	1	1	12	3	1			20	3	2	1	0	0	21104.2	0	3	1
3	2	1	50	1	1	13	2	1			30	2	3	1	0	0	21104.2	0	3	1
3	2	1	50	1	1	13	2	2	25		25				1	1	21104.2	0	3	1
4	1	1	50	1	1	10	2	1			20	2	1	3	0	1	21104.2	0	3	1
4	1	1	50	1	1	11	3	1			27	3	1	2	0	0	21104.2	0	3	1
4	1	1	50	1	1	12	1	1			24	1	3	2	0	0	21104.2	0	3	1
4	1	1	50	1	2	7	2	1			25	2	1	3	0	1	21104.2	0	3	1
4	1	1	50	1	2	9	1	1			40	1	2	3	0	0	21104.2	0	3	1
4	1	1	50	1	2	14	3	1			40	3	1	2	0	0	21104.2	0	3	1
4	1	1	50	1	3	4	3	1			26	3	2	1	0	0	21104.2	0	3	1
4	1	1	50	1	3	8	2	1			28	2	1	3	0	1	21104.2	0	3	1
4	1	1	50	1	3	15	1	1			30	1	2	3	0	0	21104.2	0	3	1
4	1	1	50	1	4	13	2	1			30	2	3	1	0	0	21104.2	0	3	1
4	1	1	50	1	4	17	3	1			20	3	1	2	0	1	21104.2	0	3	1
4	1	1	50	1	4	18	1	1			25	1	2	3	0	0	21104.2	0	3	1
4	1	1	50	1	5	1	1	1			25	1	2	3	0	0	21104.2	0	3	1
4	1	1	50	1	5	3	3	1			25	3	1	2	0	0	21104.2	0	3	1
4	1	1	50	1	5	5	2	1			11	2	3	1	0	1	21104.2	0	3	1
4	1	1	50	1	6	2	1	1			30.25	1	2	3	0	0	21104.2	0	3	1
4	1	1	50	1	6	6	2	1			25	2	3	1	0	1	21104.2	0	3	1
4	1	1	50	1	6	16	3	1			24	3	2	1	0	0	21104.2	0	3	1
4	1	1	50	1	1	12	1	2	20		30				1	1	21104.2	0	3	1
4	1	1	50	1	2	9	1	2	25		24				0	1	21104.2	0	3	1
4	1	1	50	1	3	15	1	2	28		22				1	1	21104.2	0	3	1
4	1	1	50	1	4	18	1	2	20		30				1	1	21104.2	0	3	1
4	1	1	50	1	5	3	3	2	11		39				1	1	21104.2	0	3	1
4	1	1	50	1	6	16	3	2	25		25				1	1	21104.2	0	3	1
4	1	1	50	1	2	14	3	3	25	24	1				1	1	21104.2	0	3	1
5	1	1	50	1	1	1	1	1			20	1	3	2	0	0	21104.2	0	3	1
5	1	1	50	1	1	11	2	1			30	2	3	1	0	1	21104.2	0	3	1
5	1	1	50	1	1	15	3	1			30	3	2	1	0	0	21104.2	0	3	1
