* Dictionary *
id:			    id #
oid:			    partner id #
supergame:	match #
round:		  round #
horizon:	length of supergame
r:    	    payoff to joint cooperation (reward) in dollars
s:          payoff to cooperation when other defects (sucker) in dollars
t:          payoff to defection when other cooperates (temptation) in dollars
p:          payoff to joint defection (punishment) in dollars
NOTE: r, s, t, and p above are the experimental currency units (ECU).
g:          1+g is the payoff to defection when other cooperates and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (gain)
l:          l is the payoff to cooperation when other defects and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (loss)
sizebad:    SIZE of the Basin of attraction of Always Defect, as defined in Embrey, Frechette, and Yuksel (2017), between 0 and 1.
			Only defined for round 1 because that is how it is used in that paper.
session:    session #
coop:       = 1 if subject cooperated, = 0 o/w
**************/

id	oid	supergame	round	horizon	r	s	t	p	g	l	sizebad	session	coop
275	279	8	3	4	51	22	63	39	1	1.416667		12	0
275	279	8	4	4	51	22	63	39	1	1.416667		12	0
275	274	9	2	4	51	22	63	39	1	1.416667		12	0
275	274	9	3	4	51	22	63	39	1	1.416667		12	0
275	274	9	4	4	51	22	63	39	1	1.416667		12	0
275	282	10	2	4	51	22	63	39	1	1.416667		12	0
275	282	10	3	4	51	22	63	39	1	1.416667		12	0
275	282	10	4	4	51	22	63	39	1	1.416667		12	0
275	279	11	2	4	51	22	63	39	1	1.416667		12	0
275	279	11	3	4	51	22	63	39	1	1.416667		12	0
275	279	11	4	4	51	22	63	39	1	1.416667		12	0
275	267	12	2	4	51	22	63	39	1	1.416667		12	0
275	267	12	3	4	51	22	63	39	1	1.416667		12	0
275	267	12	4	4	51	22	63	39	1	1.416667		12	0
275	277	13	2	4	51	22	63	39	1	1.416667		12	0
275	277	13	3	4	51	22	63	39	1	1.416667		12	0
275	277	13	4	4	51	22	63	39	1	1.416667		12	0
275	266	14	2	4	51	22	63	39	1	1.416667		12	0
275	266	14	3	4	51	22	63	39	1	1.416667		12	0
275	266	14	4	4	51	22	63	39	1	1.416667		12	0
275	269	15	2	4	51	22	63	39	1	1.416667		12	0
275	269	15	3	4	51	22	63	39	1	1.416667		12	0
275	269	15	4	4	51	22	63	39	1	1.416667		12	0
275	265	16	2	4	51	22	63	39	1	1.416667		12	0
275	265	16	3	4	51	22	63	39	1	1.416667		12	0
275	265	16	4	4	51	22	63	39	1	1.416667		12	0
275	274	17	2	4	51	22	63	39	1	1.416667		12	0
275	274	17	3	4	51	22	63	39	1	1.416667		12	0
275	274	17	4	4	51	22	63	39	1	1.416667		12	0
275	284	18	2	4	51	22	63	39	1	1.416667		12	0
275	284	18	3	4	51	22	63	39	1	1.416667		12	0
275	284	18	4	4	51	22	63	39	1	1.416667		12	0
275	283	19	2	4	51	22	63	39	1	1.416667		12	0
275	283	19	3	4	51	22	63	39	1	1.416667		12	0
275	283	19	4	4	51	22	63	39	1	1.416667		12	0
275	278	20	2	4	51	22	63	39	1	1.416667		12	1
275	278	20	3	4	51	22	63	39	1	1.416667		12	0
275	278	20	4	4	51	22	63	39	1	1.416667		12	0
275	274	21	2	4	51	22	63	39	1	1.416667		12	0
275	274	21	3	4	51	22	63	39	1	1.416667		12	0
275	274	21	4	4	51	22	63	39	1	1.416667		12	0
275	279	22	2	4	51	22	63	39	1	1.416667		12	1
275	279	22	3	4	51	22	63	39	1	1.416667		12	0
275	279	22	4	4	51	22	63	39	1	1.416667		12	0
275	269	23	2	4	51	22	63	39	1	1.416667		12	1
275	269	23	3	4	51	22	63	39	1	1.416667		12	0
275	269	23	4	4	51	22	63	39	1	1.416667		12	0
275	280	24	2	4	51	22	63	39	1	1.416667		12	0
275	280	24	3	4	51	22	63	39	1	1.416667		12	0
275	280	24	4	4	51	22	63	39	1	1.416667		12	0
275	267	25	2	4	51	22	63	39	1	1.416667		12	0
275	267	25	3	4	51	22	63	39	1	1.416667		12	0
275	267	25	4	4	51	22	63	39	1	1.416667		12	0
275	280	26	2	4	51	22	63	39	1	1.416667		12	0
275	280	26	3	4	51	22	63	39	1	1.416667		12	0
275	280	26	4	4	51	22	63	39	1	1.416667		12	0
275	268	27	2	4	51	22	63	39	1	1.416667		12	0
275	268	27	3	4	51	22	63	39	1	1.416667		12	0
275	268	27	4	4	51	22	63	39	1	1.416667		12	0
275	281	28	2	4	51	22	63	39	1	1.416667		12	0
275	281	28	3	4	51	22	63	39	1	1.416667		12	0
275	281	28	4	4	51	22	63	39	1	1.416667		12	0
275	279	29	2	4	51	22	63	39	1	1.416667		12	0
275	279	29	3	4	51	22	63	39	1	1.416667		12	0
275	279	29	4	4	51	22	63	39	1	1.416667		12	0
275	267	30	2	4	51	22	63	39	1	1.416667		12	0
275	267	30	3	4	51	22	63	39	1	1.416667		12	0
275	267	30	4	4	51	22	63	39	1	1.416667		12	0
276	282	1	2	4	51	22	63	39	1	1.416667		12	0
276	282	1	3	4	51	22	63	39	1	1.416667		12	0
276	282	1	4	4	51	22	63	39	1	1.416667		12	0
276	278	2	2	4	51	22	63	39	1	1.416667		12	0
276	278	2	3	4	51	22	63	39	1	1.416667		12	0
276	278	2	4	4	51	22	63	39	1	1.416667		12	0
276	278	3	2	4	51	22	63	39	1	1.416667		12	0
276	278	3	3	4	51	22	63	39	1	1.416667		12	0
276	278	3	4	4	51	22	63	39	1	1.416667		12	0
276	266	4	2	4	51	22	63	39	1	1.416667		12	0
276	266	4	3	4	51	22	63	39	1	1.416667		12	0
276	266	4	4	4	51	22	63	39	1	1.416667		12	0
276	270	5	2	4	51	22	63	39	1	1.416667		12	0
276	270	5	3	4	51	22	63	39	1	1.416667		12	0
276	270	5	4	4	51	22	63	39	1	1.416667		12	0
276	266	6	2	4	51	22	63	39	1	1.416667		12	0
276	266	6	3	4	51	22	63	39	1	1.416667		12	0
276	266	6	4	4	51	22	63	39	1	1.416667		12	0
276	267	7	2	4	51	22	63	39	1	1.416667		12	0
276	267	7	3	4	51	22	63	39	1	1.416667		12	0
276	267	7	4	4	51	22	63	39	1	1.416667		12	0
276	266	8	2	4	51	22	63	39	1	1.416667		12	1
276	266	8	3	4	51	22	63	39	1	1.416667		12	1
276	266	8	4	4	51	22	63	39	1	1.416667		12	0
276	283	9	2	4	51	22	63	39	1	1.416667		12	1
276	283	9	3	4	51	22	63	39	1	1.416667		12	1
276	283	9	4	4	51	22	63	39	1	1.416667		12	0
276	270	10	2	4	51	22	63	39	1	1.416667		12	1
276	270	10	3	4	51	22	63	39	1	1.416667		12	0
276	270	10	4	4	51	22	63	39	1	1.416667		12	0
276	266	11	2	4	51	22	63	39	1	1.416667		12	0
276	266	11	3	4	51	22	63	39	1	1.416667		12	0
276	266	11	4	4	51	22	63	39	1	1.416667		12	0
276	265	12	2	4	51	22	63	39	1	1.416667		12	0
276	265	12	3	4	51	22	63	39	1	1.416667		12	0
276	265	12	4	4	51	22	63	39	1	1.416667		12	0
276	279	13	2	4	51	22	63	39	1	1.416667		12	1
276	279	13	3	4	51	22	63	39	1	1.416667		12	1
276	279	13	4	4	51	22	63	39	1	1.416667		12	0
276	279	14	2	4	51	22	63	39	1	1.416667		12	1
276	279	14	3	4	51	22	63	39	1	1.416667		12	1
276	279	14	4	4	51	22	63	39	1	1.416667		12	0
276	267	15	2	4	51	22	63	39	1	1.416667		12	0
276	267	15	3	4	51	22	63	39	1	1.416667		12	0
276	267	15	4	4	51	22	63	39	1	1.416667		12	0
276	272	16	2	4	51	22	63	39	1	1.416667		12	1
276	272	16	3	4	51	22	63	39	1	1.416667		12	0
276	272	16	4	4	51	22	63	39	1	1.416667		12	0
276	281	17	2	4	51	22	63	39	1	1.416667		12	0
276	281	17	3	4	51	22	63	39	1	1.416667		12	0
276	281	17	4	4	51	22	63	39	1	1.416667		12	0
276	279	18	2	4	51	22	63	39	1	1.416667		12	1
276	279	18	3	4	51	22	63	39	1	1.416667		12	1
276	279	18	4	4	51	22	63	39	1	1.416667		12	0
276	277	19	2	4	51	22	63	39	1	1.416667		12	0
276	277	19	3	4	51	22	63	39	1	1.416667		12	0
276	277	19	4	4	51	22	63	39	1	1.416667		12	0
276	284	20	2	4	51	22	63	39	1	1.416667		12	1
276	284	20	3	4	51	22	63	39	1	1.416667		12	1
276	284	20	4	4	51	22	63	39	1	1.416667		12	0
276	280	21	2	4	51	22	63	39	1	1.416667		12	0
276	280	21	3	4	51	22	63	39	1	1.416667		12	0
276	280	21	4	4	51	22	63	39	1	1.416667		12	0
276	278	22	2	4	51	22	63	39	1	1.416667		12	0
276	278	22	3	4	51	22	63	39	1	1.416667		12	0
276	278	22	4	4	51	22	63	39	1	1.416667		12	0
276	282	23	2	4	51	22	63	39	1	1.416667		12	0
276	282	23	3	4	51	22	63	39	1	1.416667		12	0
276	282	23	4	4	51	22	63	39	1	1.416667		12	0
276	279	24	2	4	51	22	63	39	1	1.416667		12	0
276	279	24	3	4	51	22	63	39	1	1.416667		12	0
276	279	24	4	4	51	22	63	39	1	1.416667		12	0
276	282	25	2	4	51	22	63	39	1	1.416667		12	0
276	282	25	3	4	51	22	63	39	1	1.416667		12	0
276	282	25	4	4	51	22	63	39	1	1.416667		12	0
276	266	26	2	4	51	22	63	39	1	1.416667		12	0
276	266	26	3	4	51	22	63	39	1	1.416667		12	0
276	266	26	4	4	51	22	63	39	1	1.416667		12	0
276	284	27	2	4	51	22	63	39	1	1.416667		12	0
276	284	27	3	4	51	22	63	39	1	1.416667		12	0
276	284	27	4	4	51	22	63	39	1	1.416667		12	0
276	267	28	2	4	51	22	63	39	1	1.416667		12	0
276	267	28	3	4	51	22	63	39	1	1.416667		12	0
276	267	28	4	4	51	22	63	39	1	1.416667		12	0
276	265	29	2	4	51	22	63	39	1	1.416667		12	0
276	265	29	3	4	51	22	63	39	1	1.416667		12	0
276	265	29	4	4	51	22	63	39	1	1.416667		12	0
276	283	30	2	4	51	22	63	39	1	1.416667		12	0
276	283	30	3	4	51	22	63	39	1	1.416667		12	0
276	283	30	4	4	51	22	63	39	1	1.416667		12	0
277	275	1	2	4	51	22	63	39	1	1.416667		12	0
277	275	1	3	4	51	22	63	39	1	1.416667		12	0
277	275	1	4	4	51	22	63	39	1	1.416667		12	0
277	269	2	2	4	51	22	63	39	1	1.416667		12	0
277	269	2	3	4	51	22	63	39	1	1.416667		12	0
277	269	2	4	4	51	22	63	39	1	1.416667		12	0
277	279	3	2	4	51	22	63	39	1	1.416667		12	0
277	279	3	3	4	51	22	63	39	1	1.416667		12	0
277	279	3	4	4	51	22	63	39	1	1.416667		12	0
277	282	4	2	4	51	22	63	39	1	1.416667		12	0
277	282	4	3	4	51	22	63	39	1	1.416667		12	0
277	282	4	4	4	51	22	63	39	1	1.416667		12	0
277	275	5	2	4	51	22	63	39	1	1.416667		12	0
277	275	5	3	4	51	22	63	39	1	1.416667		12	0
277	275	5	4	4	51	22	63	39	1	1.416667		12	0
277	274	6	2	4	51	22	63	39	1	1.416667		12	0
277	274	6	3	4	51	22	63	39	1	1.416667		12	0
277	274	6	4	4	51	22	63	39	1	1.416667		12	0
277	284	7	2	4	51	22	63	39	1	1.416667		12	0
277	284	7	3	4	51	22	63	39	1	1.416667		12	0
277	284	7	4	4	51	22	63	39	1	1.416667		12	0
277	281	8	2	4	51	22	63	39	1	1.416667		12	0
277	281	8	3	4	51	22	63	39	1	1.416667		12	0
277	281	8	4	4	51	22	63	39	1	1.416667		12	0
277	281	9	2	4	51	22	63	39	1	1.416667		12	0
277	281	9	3	4	51	22	63	39	1	1.416667		12	0
277	281	9	4	4	51	22	63	39	1	1.416667		12	0
277	269	10	2	4	51	22	63	39	1	1.416667		12	0
277	269	10	3	4	51	22	63	39	1	1.416667		12	0
277	269	10	4	4	51	22	63	39	1	1.416667		12	0
277	271	11	2	4	51	22	63	39	1	1.416667		12	0
277	271	11	3	4	51	22	63	39	1	1.416667		12	0
277	271	11	4	4	51	22	63	39	1	1.416667		12	1
277	274	12	2	4	51	22	63	39	1	1.416667		12	0
277	274	12	3	4	51	22	63	39	1	1.416667		12	0
277	274	12	4	4	51	22	63	39	1	1.416667		12	0
277	275	13	2	4	51	22	63	39	1	1.416667		12	0
277	275	13	3	4	51	22	63	39	1	1.416667		12	0
277	275	13	4	4	51	22	63	39	1	1.416667		12	0
277	267	14	2	4	51	22	63	39	1	1.416667		12	0
277	267	14	3	4	51	22	63	39	1	1.416667		12	0
277	267	14	4	4	51	22	63	39	1	1.416667		12	0
277	280	15	2	4	51	22	63	39	1	1.416667		12	0
277	280	15	3	4	51	22	63	39	1	1.416667		12	0
277	280	15	4	4	51	22	63	39	1	1.416667		12	0
277	280	16	2	4	51	22	63	39	1	1.416667		12	0
277	280	16	3	4	51	22	63	39	1	1.416667		12	0
277	280	16	4	4	51	22	63	39	1	1.416667		12	0
277	265	17	2	4	51	22	63	39	1	1.416667		12	0
277	265	17	3	4	51	22	63	39	1	1.416667		12	0
277	265	17	4	4	51	22	63	39	1	1.416667		12	0
277	281	18	2	4	51	22	63	39	1	1.416667		12	0
277	281	18	3	4	51	22	63	39	1	1.416667		12	0
277	281	18	4	4	51	22	63	39	1	1.416667		12	0
277	276	19	2	4	51	22	63	39	1	1.416667		12	0
277	276	19	3	4	51	22	63	39	1	1.416667		12	0
277	276	19	4	4	51	22	63	39	1	1.416667		12	0
277	270	20	2	4	51	22	63	39	1	1.416667		12	0
277	270	20	3	4	51	22	63	39	1	1.416667		12	0
277	270	20	4	4	51	22	63	39	1	1.416667		12	0
277	269	21	2	4	51	22	63	39	1	1.416667		12	0
277	269	21	3	4	51	22	63	39	1	1.416667		12	0
277	269	21	4	4	51	22	63	39	1	1.416667		12	0
277	280	22	2	4	51	22	63	39	1	1.416667		12	0
277	280	22	3	4	51	22	63	39	1	1.416667		12	0
277	280	22	4	4	51	22	63	39	1	1.416667		12	0
277	274	23	2	4	51	22	63	39	1	1.416667		12	0
277	274	23	3	4	51	22	63	39	1	1.416667		12	0
277	274	23	4	4	51	22	63	39	1	1.416667		12	0
277	269	24	2	4	51	22	63	39	1	1.416667		12	0
277	269	24	3	4	51	22	63	39	1	1.416667		12	0
277	269	24	4	4	51	22	63	39	1	1.416667		12	0
277	279	25	2	4	51	22	63	39	1	1.416667		12	0
277	279	25	3	4	51	22	63	39	1	1.416667		12	0
277	279	25	4	4	51	22	63	39	1	1.416667		12	0
277	274	26	2	4	51	22	63	39	1	1.416667		12	0
277	274	26	3	4	51	22	63	39	1	1.416667		12	0
277	274	26	4	4	51	22	63	39	1	1.416667		12	0
277	278	27	2	4	51	22	63	39	1	1.416667		12	0
277	278	27	3	4	51	22	63	39	1	1.416667		12	0
277	278	27	4	4	51	22	63	39	1	1.416667		12	0
277	268	28	2	4	51	22	63	39	1	1.416667		12	0
277	268	28	3	4	51	22	63	39	1	1.416667		12	0
277	268	28	4	4	51	22	63	39	1	1.416667		12	0
277	274	29	2	4	51	22	63	39	1	1.416667		12	0
277	274	29	3	4	51	22	63	39	1	1.416667		12	0
277	274	29	4	4	51	22	63	39	1	1.416667		12	0
277	269	30	2	4	51	22	63	39	1	1.416667		12	0
277	269	30	3	4	51	22	63	39	1	1.416667		12	0
277	269	30	4	4	51	22	63	39	1	1.416667		12	0
278	267	1	2	4	51	22	63	39	1	1.416667		12	0
278	267	1	3	4	51	22	63	39	1	1.416667		12	0
278	267	1	4	4	51	22	63	39	1	1.416667		12	0
278	276	2	2	4	51	22	63	39	1	1.416667		12	0
278	276	2	3	4	51	22	63	39	1	1.416667		12	0
278	276	2	4	4	51	22	63	39	1	1.416667		12	0
278	276	3	2	4	51	22	63	39	1	1.416667		12	0
278	276	3	3	4	51	22	63	39	1	1.416667		12	0
278	276	3	4	4	51	22	63	39	1	1.416667		12	0
278	280	4	2	4	51	22	63	39	1	1.416667		12	0
278	280	4	3	4	51	22	63	39	1	1.416667		12	0
278	280	4	4	4	51	22	63	39	1	1.416667		12	0
278	274	5	2	4	51	22	63	39	1	1.416667		12	0
278	274	5	3	4	51	22	63	39	1	1.416667		12	0
278	274	5	4	4	51	22	63	39	1	1.416667		12	0
278	280	6	2	4	51	22	63	39	1	1.416667		12	0
278	280	6	3	4	51	22	63	39	1	1.416667		12	0
278	280	6	4	4	51	22	63	39	1	1.416667		12	0
278	265	7	2	4	51	22	63	39	1	1.416667		12	0
278	265	7	3	4	51	22	63	39	1	1.416667		12	0
278	265	7	4	4	51	22	63	39	1	1.416667		12	0
278	265	8	2	4	51	22	63	39	1	1.416667		12	0
278	265	8	3	4	51	22	63	39	1	1.416667		12	0
278	265	8	4	4	51	22	63	39	1	1.416667		12	0
278	282	9	2	4	51	22	63	39	1	1.416667		12	0
278	282	9	3	4	51	22	63	39	1	1.416667		12	0
278	282	9	4	4	51	22	63	39	1	1.416667		12	0
278	268	10	2	4	51	22	63	39	1	1.416667		12	0
278	268	10	3	4	51	22	63	39	1	1.416667		12	0
278	268	10	4	4	51	22	63	39	1	1.416667		12	0
278	283	11	2	4	51	22	63	39	1	1.416667		12	0
278	283	11	3	4	51	22	63	39	1	1.416667		12	0
278	283	11	4	4	51	22	63	39	1	1.416667		12	0
278	271	12	2	4	51	22	63	39	1	1.416667		12	0
278	271	12	3	4	51	22	63	39	1	1.416667		12	0
278	271	12	4	4	51	22	63	39	1	1.416667		12	0
278	283	13	2	4	51	22	63	39	1	1.416667		12	0
278	283	13	3	4	51	22	63	39	1	1.416667		12	0
278	283	13	4	4	51	22	63	39	1	1.416667		12	0
278	268	14	2	4	51	22	63	39	1	1.416667		12	0
278	268	14	3	4	51	22	63	39	1	1.416667		12	0
278	268	14	4	4	51	22	63	39	1	1.416667		12	0
278	284	15	2	4	51	22	63	39	1	1.416667		12	1
278	284	15	3	4	51	22	63	39	1	1.416667		12	1
278	284	15	4	4	51	22	63	39	1	1.416667		12	1
278	283	16	2	4	51	22	63	39	1	1.416667		12	0
278	283	16	3	4	51	22	63	39	1	1.416667		12	0
278	283	16	4	4	51	22	63	39	1	1.416667		12	0
278	271	17	2	4	51	22	63	39	1	1.416667		12	0
278	271	17	3	4	51	22	63	39	1	1.416667		12	0
278	271	17	4	4	51	22	63	39	1	1.416667		12	0
278	268	18	2	4	51	22	63	39	1	1.416667		12	0
278	268	18	3	4	51	22	63	39	1	1.416667		12	0
278	268	18	4	4	51	22	63	39	1	1.416667		12	0
278	266	19	2	4	51	22	63	39	1	1.416667		12	1
278	266	19	3	4	51	22	63	39	1	1.416667		12	1
278	266	19	4	4	51	22	63	39	1	1.416667		12	0
278	275	20	2	4	51	22	63	39	1	1.416667		12	0
278	275	20	3	4	51	22	63	39	1	1.416667		12	0
278	275	20	4	4	51	22	63	39	1	1.416667		12	0
278	265	21	2	4	51	22	63	39	1	1.416667		12	1
278	265	21	3	4	51	22	63	39	1	1.416667		12	0
278	265	21	4	4	51	22	63	39	1	1.416667		12	0
278	276	22	2	4	51	22	63	39	1	1.416667		12	0
278	276	22	3	4	51	22	63	39	1	1.416667		12	0
278	276	22	4	4	51	22	63	39	1	1.416667		12	0
278	283	23	2	4	51	22	63	39	1	1.416667		12	0
278	283	23	3	4	51	22	63	39	1	1.416667		12	0
278	283	23	4	4	51	22	63	39	1	1.416667		12	0
278	271	24	2	4	51	22	63	39	1	1.416667		12	0
278	271	24	3	4	51	22	63	39	1	1.416667		12	0
278	271	24	4	4	51	22	63	39	1	1.416667		12	0
278	268	25	2	4	51	22	63	39	1	1.416667		12	0
278	268	25	3	4	51	22	63	39	1	1.416667		12	0
278	268	25	4	4	51	22	63	39	1	1.416667		12	0
278	270	26	2	4	51	22	63	39	1	1.416667		12	0
278	270	26	3	4	51	22	63	39	1	1.416667		12	0
278	270	26	4	4	51	22	63	39	1	1.416667		12	0
278	277	27	2	4	51	22	63	39	1	1.416667		12	0
278	277	27	3	4	51	22	63	39	1	1.416667		12	0
278	277	27	4	4	51	22	63	39	1	1.416667		12	0
278	283	28	2	4	51	22	63	39	1	1.416667		12	0
278	283	28	3	4	51	22	63	39	1	1.416667		12	0
278	283	28	4	4	51	22	63	39	1	1.416667		12	0
278	267	29	2	4	51	22	63	39	1	1.416667		12	0
278	267	29	3	4	51	22	63	39	1	1.416667		12	0
278	267	29	4	4	51	22	63	39	1	1.416667		12	0
278	282	30	2	4	51	22	63	39	1	1.416667		12	0
278	282	30	3	4	51	22	63	39	1	1.416667		12	0
278	282	30	4	4	51	22	63	39	1	1.416667		12	0
279	265	1	2	4	51	22	63	39	1	1.416667		12	0
279	265	1	3	4	51	22	63	39	1	1.416667		12	0
279	265	1	4	4	51	22	63	39	1	1.416667		12	0
279	275	2	2	4	51	22	63	39	1	1.416667		12	0
279	275	2	3	4	51	22	63	39	1	1.416667		12	0
279	275	2	4	4	51	22	63	39	1	1.416667		12	0
279	277	3	2	4	51	22	63	39	1	1.416667		12	0
279	277	3	3	4	51	22	63	39	1	1.416667		12	0
279	277	3	4	4	51	22	63	39	1	1.416667		12	0
279	274	4	2	4	51	22	63	39	1	1.416667		12	1
279	274	4	3	4	51	22	63	39	1	1.416667		12	1
279	274	4	4	4	51	22	63	39	1	1.416667		12	0
279	266	5	2	4	51	22	63	39	1	1.416667		12	0
279	266	5	3	4	51	22	63	39	1	1.416667		12	0
279	266	5	4	4	51	22	63	39	1	1.416667		12	0
279	272	6	2	4	51	22	63	39	1	1.416667		12	0
279	272	6	3	4	51	22	63	39	1	1.416667		12	0
279	272	6	4	4	51	22	63	39	1	1.416667		12	0
279	269	7	2	4	51	22	63	39	1	1.416667		12	1
279	269	7	3	4	51	22	63	39	1	1.416667		12	1
279	269	7	4	4	51	22	63	39	1	1.416667		12	1
279	275	8	2	4	51	22	63	39	1	1.416667		12	0
279	275	8	3	4	51	22	63	39	1	1.416667		12	0
279	275	8	4	4	51	22	63	39	1	1.416667		12	0
279	269	9	2	4	51	22	63	39	1	1.416667		12	1
279	269	9	3	4	51	22	63	39	1	1.416667		12	1
279	269	9	4	4	51	22	63	39	1	1.416667		12	1
279	284	10	2	4	51	22	63	39	1	1.416667		12	1
279	284	10	3	4	51	22	63	39	1	1.416667		12	1
279	284	10	4	4	51	22	63	39	1	1.416667		12	0
279	275	11	2	4	51	22	63	39	1	1.416667		12	0
279	275	11	3	4	51	22	63	39	1	1.416667		12	0
279	275	11	4	4	51	22	63	39	1	1.416667		12	0
279	281	12	2	4	51	22	63	39	1	1.416667		12	0
279	281	12	3	4	51	22	63	39	1	1.416667		12	0
279	281	12	4	4	51	22	63	39	1	1.416667		12	0
279	276	13	2	4	51	22	63	39	1	1.416667		12	1
279	276	13	3	4	51	22	63	39	1	1.416667		12	1
279	276	13	4	4	51	22	63	39	1	1.416667		12	1
279	276	14	2	4	51	22	63	39	1	1.416667		12	1
279	276	14	3	4	51	22	63	39	1	1.416667		12	1
279	276	14	4	4	51	22	63	39	1	1.416667		12	1
279	281	15	2	4	51	22	63	39	1	1.416667		12	0
279	281	15	3	4	51	22	63	39	1	1.416667		12	0
279	281	15	4	4	51	22	63	39	1	1.416667		12	0
279	271	16	2	4	51	22	63	39	1	1.416667		12	1
279	271	16	3	4	51	22	63	39	1	1.416667		12	1
279	271	16	4	4	51	22	63	39	1	1.416667		12	0
279	282	17	2	4	51	22	63	39	1	1.416667		12	0
279	282	17	3	4	51	22	63	39	1	1.416667		12	1
279	282	17	4	4	51	22	63	39	1	1.416667		12	0
279	276	18	2	4	51	22	63	39	1	1.416667		12	1
279	276	18	3	4	51	22	63	39	1	1.416667		12	1
279	276	18	4	4	51	22	63	39	1	1.416667		12	0
279	282	19	2	4	51	22	63	39	1	1.416667		12	0
279	282	19	3	4	51	22	63	39	1	1.416667		12	1
279	282	19	4	4	51	22	63	39	1	1.416667		12	0
279	281	20	2	4	51	22	63	39	1	1.416667		12	0
279	281	20	3	4	51	22	63	39	1	1.416667		12	0
279	281	20	4	4	51	22	63	39	1	1.416667		12	0
279	282	21	2	4	51	22	63	39	1	1.416667		12	0
279	282	21	3	4	51	22	63	39	1	1.416667		12	0
279	282	21	4	4	51	22	63	39	1	1.416667		12	0
279	275	22	2	4	51	22	63	39	1	1.416667		12	0
279	275	22	3	4	51	22	63	39	1	1.416667		12	1
279	275	22	4	4	51	22	63	39	1	1.416667		12	0
279	284	23	2	4	51	22	63	39	1	1.416667		12	1
279	284	23	3	4	51	22	63	39	1	1.416667		12	1
279	284	23	4	4	51	22	63	39	1	1.416667		12	0
279	276	24	2	4	51	22	63	39	1	1.416667		12	0
279	276	24	3	4	51	22	63	39	1	1.416667		12	0
279	276	24	4	4	51	22	63	39	1	1.416667		12	0
279	277	25	2	4	51	22	63	39	1	1.416667		12	0
279	277	25	3	4	51	22	63	39	1	1.416667		12	0
279	277	25	4	4	51	22	63	39	1	1.416667		12	0
279	282	26	2	4	51	22	63	39	1	1.416667		12	0
279	282	26	3	4	51	22	63	39	1	1.416667		12	0
279	282	26	4	4	51	22	63	39	1	1.416667		12	0
279	282	27	2	4	51	22	63	39	1	1.416667		12	0
279	282	27	3	4	51	22	63	39	1	1.416667		12	0
279	282	27	4	4	51	22	63	39	1	1.416667		12	0
279	274	28	2	4	51	22	63	39	1	1.416667		12	0
279	274	28	3	4	51	22	63	39	1	1.416667		12	0
279	274	28	4	4	51	22	63	39	1	1.416667		12	0
279	275	29	2	4	51	22	63	39	1	1.416667		12	0
279	275	29	3	4	51	22	63	39	1	1.416667		12	0
279	275	29	4	4	51	22	63	39	1	1.416667		12	0
279	284	30	2	4	51	22	63	39	1	1.416667		12	0
279	284	30	3	4	51	22	63	39	1	1.416667		12	1
279	284	30	4	4	51	22	63	39	1	1.416667		12	0
280	284	1	2	4	51	22	63	39	1	1.416667		12	0
280	284	1	3	4	51	22	63	39	1	1.416667		12	0
280	284	1	4	4	51	22	63	39	1	1.416667		12	0
280	282	2	2	4	51	22	63	39	1	1.416667		12	0
280	282	2	3	4	51	22	63	39	1	1.416667		12	0
280	282	2	4	4	51	22	63	39	1	1.416667		12	0
280	274	3	2	4	51	22	63	39	1	1.416667		12	0
280	274	3	3	4	51	22	63	39	1	1.416667		12	0
280	274	3	4	4	51	22	63	39	1	1.416667		12	0
280	278	4	2	4	51	22	63	39	1	1.416667		12	0
280	278	4	3	4	51	22	63	39	1	1.416667		12	0
280	278	4	4	4	51	22	63	39	1	1.416667		12	0
280	281	5	2	4	51	22	63	39	1	1.416667		12	0
280	281	5	3	4	51	22	63	39	1	1.416667		12	0
280	281	5	4	4	51	22	63	39	1	1.416667		12	0
280	278	6	2	4	51	22	63	39	1	1.416667		12	0
280	278	6	3	4	51	22	63	39	1	1.416667		12	0
280	278	6	4	4	51	22	63	39	1	1.416667		12	0
280	272	7	2	4	51	22	63	39	1	1.416667		12	0
280	272	7	3	4	51	22	63	39	1	1.416667		12	0
280	272	7	4	4	51	22	63	39	1	1.416667		12	0
280	270	8	2	4	51	22	63	39	1	1.416667		12	0
280	270	8	3	4	51	22	63	39	1	1.416667		12	0
280	270	8	4	4	51	22	63	39	1	1.416667		12	0
280	265	9	2	4	51	22	63	39	1	1.416667		12	0
280	265	9	3	4	51	22	63	39	1	1.416667		12	0
280	265	9	4	4	51	22	63	39	1	1.416667		12	0
280	267	10	2	4	51	22	63	39	1	1.416667		12	0
280	267	10	3	4	51	22	63	39	1	1.416667		12	0
280	267	10	4	4	51	22	63	39	1	1.416667		12	0
280	270	11	2	4	51	22	63	39	1	1.416667		12	0
280	270	11	3	4	51	22	63	39	1	1.416667		12	0
280	270	11	4	4	51	22	63	39	1	1.416667		12	0
280	282	12	2	4	51	22	63	39	1	1.416667		12	0
280	282	12	3	4	51	22	63	39	1	1.416667		12	0
280	282	12	4	4	51	22	63	39	1	1.416667		12	0
280	270	13	2	4	51	22	63	39	1	1.416667		12	0
280	270	13	3	4	51	22	63	39	1	1.416667		12	0
280	270	13	4	4	51	22	63	39	1	1.416667		12	0
